rna_0,rna_1
-9.6047125,-21.914242
-2.765033,-4.6179876
-2.3371854,18.139446
6.4109874,-9.128215
2.0152912,-5.70854
16.331203,5.1620135
-0.0022001183,13.208512
-0.43928838,16.92287
-1.7570451,-2.0012634
-18.362642,-11.598365
8.141903,-13.289535
13.762318,6.27523
-18.095003,-10.540485
1.2068722,13.712676
-0.5489736,-4.2484994
-1.8573864,16.779442
-3.1984324,-5.4340334
4.424458,-10.513571
1.4002026,15.233483
0.17908461,-5.1379013
21.214651,4.4933743
-3.5046403,-2.155807
-1.1174033,17.551453
0.5105815,-1.9575542
-19.653307,-8.1977825
1.6322662,-6.3503394
8.902638,-11.658068
0.5160402,-9.408639
1.7576607,13.648937
-2.947823,-2.5024085
-3.232753,15.470403
-0.7583892,-4.0309887
-18.695566,-12.455127
-5.452844,-5.454284
0.13507514,-7.4331865
5.5012527,12.206361
-2.1539884,-2.2265584
-2.6134284,14.036965
15.227911,4.2936625
-0.72179866,15.868626
-0.8190259,13.803099
1.1739882,-2.5278382
13.273588,9.093988
0.2713873,-2.0552256
-18.416178,-13.240694
0.92671824,14.083534
0.84525937,-2.8918993
-0.77487516,-1.8539317
-18.83269,-11.151317
-0.12993914,17.307499
-2.9307656,17.163637
-2.0325997,-1.3778518
14.924408,8.804359
-1.7346942,-3.7742848
-0.29838336,-3.0390787
-20.169641,-8.732432
19.64705,4.5677776
-5.40282,-3.6247733
-4.288141,-5.392004
9.043775,-12.557866
-9.623931,-21.89036
-0.8910296,15.565293
-5.19452,-5.2704253
-2.828755,17.536545
-3.2648742,16.22643
3.5648391,-9.271782
-0.42368683,-9.317212
-9.619304,-21.907553
-17.483604,-10.212196
0.9298023,16.375168
-2.8665416,17.161617
-3.7864738,15.349579
-1.6575164,-4.6991706
0.6374131,-5.448374
3.118238,14.8806925
-1.1476128,-5.3858094
10.700143,8.445629
0.9490714,-5.9359803
19.789955,4.5358825
4.178313,-10.302073
-2.8346837,-3.4623733
14.973771,5.4412575
1.4000735,-4.829418
3.4105282,-9.618977
-1.847159,-8.427093
-1.699072,13.850058
-3.580558,15.070187
-2.4239004,-3.551444
-1.6546929,17.017519
8.187524,-9.055683
-2.1606743,17.198465
0.26109773,-2.4488246
-0.6375917,16.29017
4.547079,-10.600781
12.544598,8.581702
-17.851057,-12.74518
5.0111012,-10.512916
-18.35342,-12.584994
-0.58635956,-3.8626835
6.3713417,-9.566827
-5.8247776,-5.393054
-2.2481058,14.219816
-5.0645285,-3.5958905
-0.5246995,14.731242
-21.358751,-8.781254
2.181398,-9.636051
-1.4079654,13.842461
0.83250827,-8.426156
7.84867,-12.927714
-0.19953325,-5.275
1.4951499,16.31379
14.4724455,6.4572225
-1.8466239,14.698287
-5.6011314,-4.0672216
-0.9624227,-2.4572327
-5.600629,-5.987053
-1.4289634,16.727308
-3.955833,15.306607
-2.1782126,17.766104
6.6795206,-9.642107
-0.009611463,16.407022
-3.7868946,15.325513
-0.61328524,16.16169
9.830539,-13.83836
-0.081643924,17.080778
-1.4132832,15.680055
-3.7543523,14.904699
-3.0725613,-5.087403
21.005098,4.3515997
-3.3202846,-2.9993217
6.3556156,11.836332
-0.16346273,-7.247202
22.401411,7.556275
0.39234567,16.26119
-0.5556618,16.651241
9.58743,-13.530562
-1.8890578,13.608694
-1.2342806,-4.229121
9.672572,-13.522478
16.13402,6.2331815
-4.433115,-3.8801901
-2.2983842,-4.6955314
-18.089632,-13.62525
-1.0296967,14.087956
-1.456538,-5.534438
-1.2816502,17.576937
-0.6940408,15.129679
1.767949,14.495229
3.1889296,-8.504843
12.517145,9.297861
3.045126,-8.286432
15.369393,4.135437
-4.984192,-4.45409
-0.058783334,16.49121
0.74839026,14.847481
-1.9630688,-4.9231057
1.0087487,-7.286076
-1.3865939,-6.051018
-0.8206471,-3.9216347
7.2345967,16.874226
2.290657,-8.450461
-4.8489876,-4.765572
-2.6883519,-4.466642
-2.720626,-4.1620984
0.96891105,-8.090581
-17.535902,-9.83674
-4.612062,-4.7926025
-0.8128469,13.78532
-0.56381094,-2.573684
0.048226714,-8.350231
1.522734,-5.541949
15.115027,4.268135
21.017809,4.312523
-1.0461483,-8.286865
-1.45165,-5.8020635
1.978281,-5.971705
-0.29281124,-4.378766
-18.166079,-11.692905
7.4031653,-13.788345
-2.0173063,13.517465
3.0995617,-7.666841
-5.210061,-6.2835712
-18.513046,-14.71991
3.0362725,-8.910763
-2.3119051,16.560171
14.785431,5.7269015
-1.2805153,14.695335
0.2140038,-2.7470362
-0.89611703,-4.192054
1.3444514,-6.6084456
2.579546,15.227981
0.24128081,13.876729
5.9002233,16.172226
-4.6459026,-6.1330967
-0.22637767,-8.908964
2.592253,15.013022
20.75627,4.4300194
-18.981255,-10.127149
-19.981846,-8.655495
-3.195421,15.84088
-20.18048,-10.332345
-3.77962,12.21077
-1.4966402,13.987002
-2.8194132,-3.892582
20.225464,4.394061
0.8893218,16.021915
-0.8939125,-5.128155
-9.569345,-21.914043
-9.535737,-21.916962
3.4703827,14.653558
1.8986813,-8.410013
-0.830595,-4.0695257
-2.4201286,-5.9595456
0.14447884,-9.95554
0.51908165,-3.0094063
-0.8513225,-2.5163841
-2.0615778,15.212035
6.310418,-9.9128895
-2.4158137,-6.812886
8.772266,-11.1926985
3.1899364,12.395008
-1.9655876,16.66685
9.227191,-11.34368
-3.770709,15.298936
14.355636,9.013341
1.0307726,-3.313053
5.550693,-9.119768
5.6059675,-9.619969
-1.083597,-2.0019908
0.3235374,16.136847
-0.8360054,13.912372
1.2338678,-3.2653785
-18.838392,-10.727106
-18.275188,-11.725014
15.381672,4.490257
4.809605,15.685817
3.3131106,14.491565
6.0214586,12.000388
0.9950481,-2.633176
-1.7613066,17.282356
-1.1717284,-4.005262
0.038384885,-4.8068047
3.7643242,-8.021462
-1.6810302,-5.490776
4.522279,12.554405
1.068493,-5.533264
2.679588,13.117356
-2.5963862,-7.0902066
-2.8308058,-7.9247136
14.993924,9.1708555
4.15392,-8.575226
0.39793527,16.727064
16.667067,5.534293
7.5284934,-10.690207
-2.1628318,-6.9131985
-1.2889017,-5.6064315
-2.1069894,17.174255
8.331873,-8.698126
3.3676727,12.941263
-3.627142,-3.365918
7.3773303,-11.05191
0.31201184,-2.2828271
0.03197229,-3.7037127
-3.2149477,14.992127
17.107489,5.8130193
-5.3535905,-5.5511208
-0.14081183,16.27221
-1.9923607,-5.2705226
5.9855857,-9.294503
-1.1131873,-5.668363
-2.818265,-2.1703591
2.9653165,14.678242
-2.837411,-6.3952312
-2.4868608,17.833838
-1.5937667,14.858087
-0.48166734,16.462221
1.3883903,14.352467
0.038628165,-6.89391
-0.15465645,-10.129043
1.9150016,-8.415119
-2.6423657,14.031359
-20.860184,-8.283604
2.413121,-7.1216674
10.535416,8.13665
-2.1191232,-3.2444913
-20.530378,-9.725434
-19.781158,-8.377666
-0.43100673,-7.6586485
-0.8711497,15.270219
-2.3395386,-4.1731405
-3.4021432,-5.1688113
13.113708,6.622142
-1.8490391,13.578209
-18.632627,-12.846048
20.062162,4.4181085
1.6922258,13.625579
20.545305,4.536476
8.986969,-13.238575
15.391522,7.6225514
-2.0807939,17.962952
7.541847,-8.9002285
5.4024754,12.623031
-3.611771,15.130876
2.0087855,15.401234
-19.729204,-8.60631
15.063311,6.9586434
-20.669868,-8.255412
-4.0421934,-7.3762336
-0.43928018,-3.8334358
-3.369066,14.349909
1.4451432,14.360205
-0.26185426,-4.010809
-18.725996,-8.7410345
7.1374526,-9.088831
0.009542379,-4.132109
-2.522122,-5.696852
-1.766878,17.183403
-4.31591,14.479547
-21.520737,-8.362319
11.441646,7.825837
2.6253626,-9.328965
-1.6760025,17.79626
-1.7396973,-5.968064
-1.2259822,-2.601137
-17.664669,-11.00709
3.8146193,14.467562
-1.0395736,15.6909275
20.301805,4.372466
-17.623472,-11.645967
-2.8443165,16.692507
-4.958537,-6.0043364
-2.7021406,15.850811
4.87879,12.393079
-17.83776,-13.361986
-2.244188,-4.6932926
5.222788,12.252692
0.0030808656,15.405085
-0.5786493,14.100091
5.740756,-10.78624
-4.3202496,-3.6293297
16.187735,6.035681
-1.7704614,-5.696267
-4.0039554,-3.1224747
0.082724184,-9.428509
0.24429622,14.817124
-2.0725396,-4.061197
-0.12507541,14.942527
-0.95649916,-4.1456814
-9.585752,-21.916676
0.9229068,15.900562
0.9548071,-2.3121438
-2.3912225,-2.2209256
-3.3098001,-5.2067027
-1.4663957,-3.7384236
0.033194926,-2.6742442
-19.172777,-8.406895
0.68785566,-9.412353
14.72481,8.418444
-3.4272156,15.839974
0.049380958,16.349915
-0.76341313,16.194664
2.4995031,15.384037
-2.283298,16.199844
3.2121909,14.598583
-0.04065783,-3.0235054
-0.61654264,-1.6052591
-1.8987142,-2.9021094
0.036799643,-5.2250714
-2.5267763,14.13792
-3.085677,-3.0929513
19.688562,-5.1175523
-0.71735066,-3.631107
0.24557728,-4.048627
-1.0121279,-4.0458
-1.2998836,-4.7882
-0.25366175,13.66246
-2.5759919,16.276949
9.211531,-13.326023
7.0193806,-9.27468
0.10761503,-9.159999
-2.312771,-2.0109525
-0.44895297,-3.0655231
-0.27882951,-9.282151
-2.632209,15.331635
1.420286,13.089662
0.15616897,14.473968
-3.5203662,-5.6852474
-19.133688,-9.342079
-3.304312,15.096612
-1.9151773,-2.5529845
11.9791155,9.124229
-18.23075,-11.885806
-3.214991,-7.277791
-5.093858,-4.0653396
-1.9694479,14.41343
-5.9295907,-4.018704
4.1372395,14.064531
-0.3293705,-9.729371
2.5394444,14.870852
-5.2945704,-4.8607802
5.189307,15.8128605
-1.8855724,-6.081637
-20.45017,-8.344771
-18.51337,-10.403428
10.394118,-13.922306
-5.6440897,-3.9958506
0.795705,-1.9298503
3.0091064,-7.9511194
-0.44968486,-3.2878902
-3.0582118,-6.7106814
11.693817,7.321168
1.606614,-3.4566338
5.5608144,-10.678868
-19.644182,-8.85205
13.608444,6.345136
10.49928,8.075206
0.74536353,-8.578944
-0.36896822,12.969416
-17.868217,-9.025036
9.416632,-12.526416
1.8427364,-7.90321
20.189852,4.6283693
0.16067024,15.006719
-21.066862,-8.849094
-0.92336786,-4.675825
1.1982957,-3.5491405
-1.6474243,-4.6131725
0.8052864,-3.8571827
-0.31348553,14.854753
-4.4301662,-4.170578
-19.656725,-8.85999
2.4047809,14.076536
-19.089176,-9.071395
-1.961478,13.258492
2.098903,15.9268465
3.299079,13.940722
-1.1927603,-5.1693044
-0.8315022,-4.2260094
-4.6236386,-4.101571
0.36392277,-9.36256
-18.361937,-8.857291
-21.118755,-8.73669
0.30834815,-3.0446846
2.3777745,15.510115
-2.9576793,-7.0793266
1.0140998,15.870804
-5.4302454,-3.682142
0.9645589,14.974152
22.252357,5.933814
4.7579913,-10.381742
-5.450401,-3.4519932
0.18292746,-2.6883743
0.1233383,-9.092918
-0.09524531,-8.802605
-19.148466,-8.958875
-0.017070808,-8.309259
1.3991692,16.053833
-2.8059235,-7.0569253
4.0882196,-9.241423
-2.9691477,-4.2946367
22.449215,6.115987
7.7559347,-10.731977
1.568439,-8.91818
-2.5076773,-6.3697414
-2.6941774,-5.253623
-20.42746,-9.501407
1.4316069,15.892785
-0.10203777,-2.445746
-2.2780519,17.416725
-18.477224,-10.714177
1.2073691,15.494828
16.333433,5.2594705
0.51343083,-2.07536
15.188831,4.299265
-17.75522,-12.287014
-0.74421406,-4.637665
10.53867,-14.042465
-4.056955,16.173246
4.235627,-9.588441
0.78278995,-2.3522851
-3.3336656,14.381124
7.920869,-13.282265
-1.1917167,-4.480678
-0.65412205,13.147176
0.29340696,-2.8706641
-1.7107779,15.530067
1.691164,14.863884
-19.563795,-8.434055
-1.6539725,15.823876
-5.1896315,-3.1783056
-2.6585107,17.360535
-20.889782,-8.367839
15.398512,7.182806
-1.8486398,15.095827
1.3694084,-7.57957
-0.7393725,15.882081
1.6555514,-5.0719814
-20.657076,-8.5953045
