rna_0,rna_1
9.063085,39.252396
54.92903,52.382076
99.37167,11.771072
4.860907,-55.686752
11.789747,39.52106
144.1407,3.0889056
-22.138079,-17.30146
0.7341412,-7.639248
9.732925,-46.316227
-22.310728,-4.719043
12.573274,-42.228374
37.055218,51.866524
39.576862,-64.33327
-23.427103,-15.704795
-7.8038397,-2.5546367
17.271904,-1.8904678
12.439313,-42.499184
10.085914,-42.83976
128.56403,14.968558
-12.97868,-10.465864
-3.4644175,42.64586
-18.912096,-9.255982
14.903066,-3.0251193
7.3879576,-4.5526905
-5.8057,-5.919181
96.715515,26.937002
13.179388,-4.0487795
-24.070068,-19.213919
-21.55135,-19.762518
13.241229,-44.69884
-21.944366,-18.358013
-0.35298255,-52.639095
2.916563,-48.22205
13.634326,33.55033
27.478806,-4.9653516
41.86341,-63.490154
10.139792,42.379784
12.806791,-39.88752
14.811919,-8.848066
-16.519045,-14.447611
6.6833916,39.327564
14.030759,-41.35374
9.094139,38.387665
-16.358377,-11.04941
67.98987,39.62761
1.4708602,-52.225193
2.061337,34.929626
-1.8392141,39.59253
-5.776238,42.402573
-16.83403,-9.973315
-19.851686,-15.212691
-24.883842,-3.9106221
10.077776,42.389503
-27.686361,-6.9863014
96.66673,24.229681
-21.038082,-5.1738544
-17.720955,-14.433392
-23.388191,-19.168291
137.4202,5.36277
87.6113,24.5481
-19.47921,-16.532423
4.790082,-7.4172153
-9.704553,-9.982708
21.64725,-6.8436823
-6.5292363,-7.57484
-0.8701584,-3.2489188
122.58834,9.902
12.184189,37.7507
8.921171,-3.63247
-17.33466,-6.9280696
-15.981806,-10.4486685
-19.891142,-14.521443
3.5014708,42.82765
22.485401,-10.550859
3.5681293,-8.283005
-18.298952,-6.0207305
6.2508054,-45.231655
-25.991869,-14.629585
1.141478,-46.631504
55.281857,57.36916
48.133705,131.20476
-20.455303,-0.6423954
-0.1982957,36.37587
27.231684,-6.19881
-18.00745,-7.7107973
117.90422,7.8336015
47.76808,52.58258
-18.637793,-6.3031096
21.35415,38.75844
-15.475189,-16.331577
3.9663882,-8.444342
26.51167,-3.89194
-24.46705,-6.0373507
11.355554,42.157516
-0.5477797,-53.932793
-22.343283,-17.817116
-13.210578,-16.186796
-26.84629,-9.243325
-22.14969,-5.724825
9.2143545,-2.2092772
-19.982391,-6.4094915
10.590872,-42.95288
-1.645536,-53.18429
57.58182,45.569607
4.135822,38.180103
12.756329,-45.195293
2.1704373,38.17788
-21.491722,-10.202383
-14.903537,-14.383122
-20.129251,-8.649472
15.124975,-43.37644
-0.36633632,36.363888
13.456223,-4.818783
2.549438,34.811474
106.31452,6.6483426
6.96394,-43.885746
24.013517,55.453102
8.292005,-44.398903
86.0323,-2.564521
-19.083921,-9.6876
8.4904785,52.347393
9.001872,-3.7421658
-14.276703,0.2181922
108.689735,7.72101
6.813421,33.824486
6.0262866,42.827408
-25.673334,-10.045562
11.934892,-41.9063
18.921001,-8.1167965
87.015396,20.134153
6.689028,-45.238434
12.32841,34.32366
-18.41162,-7.3811445
0.7905023,43.769966
-19.480183,-12.33
4.574923,-8.440481
12.229675,40.574493
-16.283705,-7.196322
148.59618,10.225087
-24.58217,-16.338865
9.550469,47.93418
-26.492645,-6.0921526
1.0982928,-48.797894
-19.632252,-3.877227
18.601803,-2.723814
-6.4649215,-4.652484
11.465726,32.233147
-24.248915,-16.197826
0.39509764,45.366806
-20.816315,-8.001504
12.478133,-46.615417
-18.709227,-20.964033
-14.298697,-11.661009
30.582125,40.605724
-26.936098,-11.571637
0.73181427,36.935093
96.35335,4.811791
3.1946428,43.605785
3.6638794,36.80341
-24.362896,-3.4463878
83.93651,51.494118
-24.235113,-5.382803
13.935917,-43.765312
8.979599,36.782894
-22.119146,-3.8643823
-25.37538,-4.9219713
7.301388,-43.740604
9.225622,43.442284
-0.66266274,48.236794
-26.665976,-13.633861
107.48852,31.116102
-20.47675,-10.555688
-21.291283,-4.0286694
3.0453098,-48.953743
137.44089,1.1415144
-25.714739,-18.685656
-18.568924,-16.857697
19.217773,-5.207989
87.511955,-6.4558134
2.0817406,41.601612
-18.802313,-19.04367
4.3270617,50.006393
-3.8037994,44.81471
1.3331304,-8.145757
-7.129707,-8.355059
87.56382,-3.6179097
6.2145286,-41.01786
11.334373,40.057854
1.2874544,45.53424
-2.9234881,42.643913
-15.888192,-9.0180435
-20.073242,-3.2535849
14.38174,41.550648
-16.803902,-11.140762
17.606562,54.500748
-14.148421,-2.397247
137.78824,1.9046001
5.210461,-8.233588
-20.683355,-13.881687
100.93483,13.058622
-20.928925,-0.7789803
-3.3690672,-7.028805
-11.682377,-10.166338
1.44422,38.19655
-2.4393554,41.190903
-21.500446,-12.451459
5.711825,47.75612
12.569265,-0.8975643
2.898112,45.146507
-22.9162,-6.0224123
5.8134527,41.517612
3.9902818,-5.090382
63.101868,51.636772
14.659014,-41.042503
5.0884595,-8.046318
13.146185,-46.353428
-22.108257,-7.231192
9.337268,-3.0578408
-20.484072,-21.140827
-1.9478484,38.558674
-23.043669,-18.170279
3.3813202,38.32064
1.574588,-53.79522
-4.6319103,-3.7700198
1.4072899,37.012222
-8.377117,-6.481143
16.353968,-7.299564
-20.698137,-7.4030867
10.642111,43.19424
99.05359,21.833586
0.3603815,39.62109
-21.60779,-19.094385
-22.817265,-3.8396378
-14.538166,-17.869686
5.819261,41.85389
-5.44214,43.357635
5.8575554,47.944695
8.628254,-3.3450165
7.021571,42.052326
-2.8460772,42.75269
5.2016535,39.313248
23.790646,-7.039128
9.121523,42.939182
3.523086,41.800945
-3.997239,41.508366
-14.379676,-10.363173
150.47496,8.100525
-23.072784,-13.656645
34.343605,42.102436
-11.014201,-6.940101
30.1091,136.22104
7.4607563,42.346493
4.667801,42.738525
24.719564,-6.19865
0.31503198,35.918705
-19.778345,-6.583229
24.558455,-4.108786
111.58195,18.067316
-23.404686,-17.10596
-17.747772,-8.557571
18.804455,-43.409744
1.277166,35.878777
-12.814675,-11.5265465
5.329631,47.101692
3.8278167,34.179554
11.134799,36.399754
0.5594057,-4.5953465
69.8328,52.38086
-2.1778789,-6.033996
99.090836,5.257011
-19.422186,-19.659212
6.848507,42.02713
8.702766,37.643433
-17.364271,-10.04137
-10.251305,-7.63116
-14.312313,-9.365543
-19.684057,-7.36282
26.045147,55.924225
-2.748556,-2.0551782
-23.186563,-18.525064
-18.991095,-12.184861
-18.940367,-8.86326
-6.878661,-4.0086102
4.7404714,-41.581448
-22.325994,-17.879818
3.4100235,39.076824
-24.920221,-8.707084
-8.6231985,-7.737052
-15.114593,-2.5211537
96.505295,8.469944
150.38493,8.020364
-9.949755,-7.5788817
-17.614141,-9.681068
-17.947659,-2.2887611
-19.383371,-8.325196
9.875018,-44.5489
21.465134,-12.024117
0.5583912,36.695778
-2.2519073,-5.6322813
-16.636093,-18.528944
20.712051,-45.71545
-3.3636994,-4.468232
2.996468,45.889675
103.1827,12.13533
0.94762194,40.57965
-23.740564,-4.4157352
-18.084322,-9.781599
-14.594247,-4.5520616
13.600732,42.130302
2.6132348,39.369247
21.789156,47.88543
-15.98929,-15.000531
-7.979319,-7.484766
12.356216,38.149143
144.52898,6.2067833
7.8528147,-44.291447
2.668301,-50.4115
-2.111987,39.401573
8.002979,-51.249275
34.154434,37.880905
-0.5603617,37.764446
-18.573837,-15.215141
142.33551,3.8949018
10.358424,38.090595
-16.193472,-7.6826262
85.24593,-0.60719466
83.53539,-0.9944064
18.507187,40.56193
-8.772982,-3.9545758
-19.467583,-7.509005
-16.063837,-12.052204
-4.686863,-8.126495
