rna_0,rna_1
-1.7565997,11.983374
5.5967493,-3.410077
10.8034725,11.455901
9.932902,-1.356444
-3.9912627,11.002748
-0.87200457,8.674566
2.2604651,4.1314144
5.8835297,-3.1535556
6.6254954,-2.7619314
5.866488,14.964382
-2.4951806,9.555784
14.88879,12.4612055
-2.903933,10.662745
2.1623816,4.5321035
0.93465763,6.0560875
-1.6366973,8.123618
14.324979,1.9405866
2.0493834,4.8123426
-4.226389,11.028107
-5.1262107,10.618453
5.8770976,-3.396566
-5.006581,10.62975
9.064876,-2.657311
7.8428698,-2.504939
12.946549,10.746314
4.048373,3.893438
9.946241,-1.3319756
14.78665,10.55407
6.3033977,-3.0380015
2.637311,5.106259
-2.9101946,9.524789
14.194754,10.854695
5.69082,-2.9586623
14.172487,10.499264
-3.209467,9.813331
9.088828,11.350799
8.312546,-2.3550346
15.404544,11.358118
14.7755,11.680844
14.5597925,12.947088
-2.8688722,10.221453
-4.222798,10.150822
-1.6367803,12.089737
15.265597,11.396789
-1.630529,11.643382
8.109721,11.290562
-1.7055373,12.029499
-3.7305975,10.011771
-4.5795383,10.548345
6.267176,14.776266
13.787841,2.7760224
-3.6627393,10.947997
1.5198349,6.442068
-2.2429562,9.143689
3.3848798,4.4269905
-0.9303891,8.724678
0.5882671,7.0855956
6.8476524,13.537783
13.891941,9.593402
0.832493,5.1264157
-1.6154126,10.432897
-2.2428288,9.304697
-4.1453304,10.648095
13.667118,11.119918
4.0708227,4.6893826
1.393182,6.575904
-1.0771402,10.097293
7.2683744,-2.441492
-3.6481948,11.768242
7.843497,-1.9106882
10.400277,10.523912
4.648363,16.734903
-0.78050417,11.310705
15.248623,11.667991
3.9477642,4.2259684
-2.4426732,10.403879
6.8035398,12.435784
10.437299,10.994359
-2.055756,10.756229
13.122376,8.7755375
-3.3280404,9.038524
1.5023682,6.53732
4.0705867,3.4598498
-1.808529,12.191651
14.308771,10.107354
8.594398,-2.8883607
-4.534774,10.883485
-2.819065,9.269034
-2.9997516,11.815256
-2.0522504,11.591045
1.0378104,4.981955
-2.53455,11.755008
5.8866544,-2.9963524
8.521823,-2.6733952
9.781176,11.443652
13.97899,11.335711
5.6283426,-3.3120444
14.542708,11.801442
-2.2356434,10.958242
-3.902971,9.762442
-1.9706523,11.190358
5.345932,-3.8765695
15.128467,12.139284
0.5296186,4.2679043
15.315664,11.348164
6.545227,11.755926
6.387206,-2.2773714
11.113806,11.524837
6.5961037,-2.969477
10.057542,2.5118344
-3.0007136,10.62204
12.029564,11.809426
0.94661117,5.345393
-0.7881259,10.906075
6.7506247,12.178706
15.23985,10.685619
13.445151,11.154323
-3.0882916,12.005312
6.4335327,-2.9822383
3.3219373,4.8144717
7.749697,11.009798
6.793931,-2.4609618
14.9095955,10.084028
-2.0338578,10.651087
13.43521,11.803142
-3.0085514,9.939477
1.4258751,6.582024
13.77245,10.089916
-1.4571567,10.4428
6.17345,15.360552
-3.718743,11.603578
12.715698,11.378099
-1.4788454,12.244285
8.227091,-1.980383
-1.6466177,10.256364
2.6005435,4.1751494
-1.222057,7.5665574
14.9011135,9.75294
-3.548371,11.581163
14.380151,12.485766
-1.8509996,10.75703
5.968553,-3.4382756
-4.971613,9.891449
-1.8911345,8.617552
11.704047,8.240338
-2.6440022,12.042318
15.186197,12.056127
6.4489183,11.259379
13.964661,11.097748
14.963375,11.160274
-1.1340684,12.013211
9.571779,9.989139
-1.7424637,12.016986
5.6739583,-3.5915759
14.562726,10.248837
-1.4317312,11.787828
-2.09836,11.979582
6.7962527,-2.9843738
12.874147,10.979614
13.226658,12.342821
-2.9547985,12.215067
7.9559197,8.6775675
-2.6951814,10.597644
-2.1362472,11.386148
8.267459,-2.559193
6.499382,14.398891
-4.768501,10.618675
-3.5913236,9.518566
3.1790433,4.0665264
9.948456,2.572604
14.032069,11.377141
-4.7721815,9.914736
12.866805,12.258524
13.7117,12.564277
0.51843596,6.8149924
-1.571491,7.7449317
10.050422,2.509095
6.5956373,-1.9963994
13.260379,10.176148
13.222194,12.424195
14.220993,12.695203
-2.3251498,9.936228
-1.2037324,10.191718
12.770365,9.610865
-2.0160673,9.957296
11.5675745,11.554476
-1.0953665,9.611482
6.6853056,14.654199
1.1462274,6.768662
-3.252195,11.032903
7.2939677,11.257724
-0.86182165,10.720671
0.35393453,7.061557
-2.3654826,8.2933655
14.982172,11.603784
14.404092,12.734394
-3.1643724,11.069572
13.093102,11.63171
1.1603287,4.564794
13.248285,12.040412
-1.9270519,11.799908
13.338589,11.188147
1.3937949,6.5222187
9.943476,10.731155
5.562929,-3.122343
1.4553381,6.299263
5.8410954,-3.2883527
-2.106745,11.090806
1.3258033,5.3703446
-4.9588,9.726763
14.932806,11.716733
-4.621169,10.720758
14.510396,10.867842
8.716239,-2.806759
-0.30927435,7.3823028
15.1169,11.445542
-1.2148184,8.240174
3.3332653,4.7462215
-1.7235774,10.923706
13.12703,10.127736
7.808619,10.946665
14.535601,11.854711
-5.0974355,10.140785
-2.3009582,11.726792
-4.8352323,9.248817
13.378336,11.679484
14.2166815,12.991118
12.672693,11.916655
1.1990902,5.243469
13.3418865,10.821173
14.354297,12.866064
13.693873,11.076637
3.870931,3.9983985
13.103007,10.839072
13.96382,11.594928
14.5527115,12.941736
-3.0727181,10.069328
