rna_0,rna_1
-20.054647,-3.1062672
-1.8924096,16.053799
6.684729,-12.828801
-0.14171487,-5.91056
0.8803523,-9.289055
-19.769802,-3.370244
0.0065416815,13.937682
0.6874052,13.968066
-3.9695756,-5.751765
-2.225204,-3.8604617
0.5780734,14.5658
10.525132,9.553162
14.665131,9.050141
-20.831572,-2.826472
1.4766593,13.792923
18.192886,5.6160502
-3.7906666,-5.239776
4.0710106,-10.745543
-20.205503,-5.6741896
0.11824099,-4.0178614
-19.537115,-7.2465687
10.592473,10.072861
-22.900858,-2.2933452
-3.4123857,-5.2551494
1.1200045,-10.10317
7.804905,-12.313105
-19.353329,-6.76074
-19.951843,-5.8582826
18.817286,6.2283616
-0.56330097,-8.38394
-2.842466,15.159867
-0.9566648,-6.0024385
7.2804394,-12.122296
5.817426,-11.07096
0.7947627,-9.338146
18.083727,-3.4684265
7.06209,-12.013967
-3.4635746,-5.610299
-4.1677437,-5.570403
-20.074547,-6.640373
-3.8924365,-5.2245812
-20.058386,-2.6854215
-19.791264,-3.9717784
0.09979697,15.84204
8.706574,-14.560324
-22.890465,-2.286451
-0.4226772,13.0560875
-19.283205,-6.7689147
6.5100975,-13.24342
-2.3306434,-7.524773
0.33146277,14.0743065
-19.281694,-7.2546773
0.07419358,13.736056
-1.1548198,-6.977352
11.905638,9.855876
-19.818424,-2.644362
-1.4715161,13.215387
-1.8808117,13.904134
-2.9277217,15.02307
-1.0455734,-6.1136084
-2.923244,-6.2544703
0.41752556,-3.765193
-0.26788077,12.522376
0.18553868,-4.791114
13.458704,8.922415
-0.7904927,-4.521874
-2.6372936,-6.370465
-4.3860254,-5.2219324
18.316992,5.500956
18.012028,-3.2956402
-2.7994554,-5.9738407
4.60041,-11.05033
-0.04728827,-8.352643
8.130504,-13.987458
1.0060809,-8.927963
2.2465522,-5.040079
16.57988,6.407636
1.7146595,13.672055
6.298273,-10.850488
0.19586162,-5.9682617
-0.48905644,-7.0294447
-2.779542,-6.263222
-0.47875535,15.062609
7.693213,-14.914266
4.561812,-11.1483135
0.93494356,-5.7127542
-19.473772,-4.910077
-3.1140258,-4.100703
-19.528082,-3.6582417
9.873814,9.175296
21.571619,7.1210904
1.4596083,-5.389296
-1.7855793,13.566985
8.710839,-14.589563
-0.07787397,-6.0095086
15.68914,7.3691254
10.232595,9.699264
0.124964856,-5.490821
2.9603364,12.782814
-1.8817664,-7.840051
4.4592133,-11.20432
9.136475,-14.50472
-0.114365615,-3.707704
0.018166032,12.505498
-20.120853,-2.889127
-3.5298035,-5.1702843
-0.8437385,-6.9798045
-1.9800807,-4.0828843
0.19343574,-4.5813885
6.6982975,-10.747521
-0.65912956,-4.724295
-19.710213,-6.3201556
-20.111063,-2.5927696
11.335284,10.014616
-0.42966795,14.269546
-20.203962,-6.670968
-1.4951493,14.046072
-0.8980788,-5.432374
-3.5714445,-7.00365
-0.58829135,-5.071189
-19.58782,-7.717049
-2.4546936,14.286868
7.789355,-9.951112
-1.6060089,13.458568
15.487248,8.558522
-19.815472,-5.8065333
10.423963,10.244291
-19.977264,-5.8539343
-14.774959,-17.669752
-1.487919,-6.2717514
-0.6164761,17.317616
6.904674,-10.30914
1.7664399,-5.1822314
15.835766,7.7478514
-0.8366156,12.990983
0.006930659,15.091185
-1.2910905,-3.9503813
-19.242226,-6.653545
7.1744976,-13.863412
13.5905,9.072429
-19.955736,-5.231997
1.1779443,13.357953
-0.03207614,-6.0255194
-1.2084409,15.78485
-1.8108605,-6.337002
4.251305,-11.111199
1.1775283,14.149692
0.49505234,-6.5079827
19.072561,5.3037515
-3.1283653,-4.196639
0.43798807,15.996969
-0.13096498,-3.4789398
-19.819458,-3.3909206
-1.0054774,-4.3616996
7.730688,-12.684539
1.1079026,-10.278602
0.8803424,12.577454
-3.0586085,-4.485609
-1.4584277,16.11088
-0.42331412,-5.8264985
-20.472643,-6.317299
-3.7118504,-6.722273
-0.76402223,-8.382352
4.386599,11.293447
-2.534749,-3.8304365
-2.3395233,13.792836
15.275803,9.279102
-0.19597833,14.782497
-0.50021607,13.119172
0.8620593,-3.8518836
10.370514,8.40981
0.18466103,-4.0505004
-19.629925,-7.346281
0.3285917,13.172457
0.8387791,-3.822214
0.1297583,-3.6331694
-19.937206,-5.5027275
0.12030493,15.220979
-1.2919853,16.148066
-2.6638963,-3.989454
11.571901,6.458099
-1.2668848,-5.523434
-0.20569102,-4.496973
-20.463785,-3.6175523
17.804817,5.6601076
-4.418301,-5.415787
-3.5154269,-5.678123
8.057659,-13.587712
-14.811474,-17.617434
-0.27948725,14.452225
-4.0232525,-6.496691
-0.73896044,16.869972
-2.262481,15.7373705
3.82928,-10.513305
0.3899545,-9.890926
-14.784764,-17.656727
-19.183891,-5.59835
0.95418096,15.001482
-1.4035879,16.371181
-2.4834476,15.022125
-0.45930612,-6.365305
0.8949614,-5.565374
2.0186577,14.092681
-1.1166465,-6.9570265
-0.46220812,17.710321
1.571355,-5.473627
17.93438,5.563968
4.3357778,-11.038524
-1.922985,-5.410972
14.332218,8.89053
0.9949719,-5.610792
3.4986067,-10.258917
-0.5426973,-8.797951
-0.98176205,14.095738
-2.4650795,15.150323
-1.7087698,-5.5321774
-0.28214473,16.231062
7.4230914,-10.432784
-0.80956256,16.089668
0.21794033,-4.322987
-0.120520055,14.8433895
4.5631886,-11.211994
10.590336,9.316336
-19.347652,-7.0464315
4.8324547,-11.101709
-19.743254,-6.3945665
-0.056058068,-5.4775696
6.230824,-10.936422
-4.484389,-5.791631
-2.5137422,14.208302
-4.076277,-5.0659685
-0.38098326,13.847165
-20.49984,-2.5615163
1.809412,-10.3459
-1.5035194,14.026913
1.3257824,-9.0857725
7.5222793,-13.559232
0.7224445,-5.355842
0.9881696,14.596256
13.248739,8.486689
-1.1109649,14.507195
-4.033395,-5.583076
-0.28261557,-4.204306
-3.2073843,-7.210717
-0.6622996,16.371641
-3.1455007,15.361695
-0.3558938,16.736115
6.3808393,-10.820348
0.3507777,14.80256
-2.7531679,15.707149
-0.23615919,14.662013
8.691895,-14.508931
0.23455742,15.305046
-1.0682285,15.127636
-2.8017902,15.199252
-1.410794,-7.243941
18.849926,5.273976
-2.4358358,-4.5994983
4.8900166,11.05588
0.42823368,-8.328552
21.690014,7.200499
0.45093656,14.801807
-0.386958,15.183786
8.725844,-14.377343
-1.8631928,13.586311
-0.28676784,-5.1331406
8.825739,-14.436911
14.568184,7.7253847
-3.8466282,-5.0502396
-1.4578995,-5.9494553
-19.657532,-7.757124
-1.1510687,13.48419
-0.42933965,-7.331518
-0.40003982,16.297585
-1.0535698,13.66739
1.164534,13.323812
2.9794724,-9.304909
9.919023,8.66241
3.3008327,-9.492656
15.3627405,9.31436
-3.5005085,-5.756163
0.14476891,15.044781
0.4405637,13.712767
-0.82406723,-6.4314227
1.1749877,-8.403081
-0.27747327,-7.583723
-0.5555614,-5.434258
5.7024865,14.301626
1.2993551,-9.695515
-2.8362584,-5.367784
-0.7862931,-6.556013
-0.4716186,-5.7751637
0.9631813,-9.487333
-19.12495,-5.0641494
-2.5339916,-5.4607244
-0.7561181,13.604265
-1.2478901,-3.7615376
0.49408638,-8.744716
1.2409612,-6.5644517
15.108127,9.281922
18.998209,5.243079
0.6237858,-9.296288
-0.78584164,-7.052838
1.4353453,-6.593715
-0.05686542,-5.6287165
-19.745525,-6.2458396
7.1594048,-15.10089
-1.7580986,13.684448
3.436059,-9.561056
-3.8162222,-7.085693
-19.996807,-8.367217
3.5088863,-10.105944
-1.0813138,15.59199
14.803214,8.623019
-1.2948635,13.719038
0.57736784,-4.1819696
-0.31936508,-5.7475634
1.3078358,-7.6702404
1.2377956,12.951347
-1.18915,13.964961
4.58814,13.972495
-2.4714994,-7.2977223
0.313292,-9.293821
1.6299965,13.699342
18.849243,5.2726493
-19.967676,-5.0626187
-19.971617,-3.162185
-2.1097236,15.123546
-20.30506,-3.7495005
-3.74441,13.467094
-1.184187,13.468965
-2.791812,-5.042102
18.249947,5.4665565
0.6173748,14.215957
-0.44873244,-6.3110285
-14.774474,-17.67651
-14.777076,-17.673527
2.2621064,13.498072
1.6800305,-9.326438
-0.21209507,-5.537878
-1.1730201,-6.684436
1.3926586,-10.426338
0.4523233,-4.403255
-0.71554005,-3.7691963
-1.7109174,14.74676
6.499489,-11.021095
-1.511433,-7.520528
7.750625,-12.340772
3.5099852,11.71319
-0.6550707,15.856026
7.922665,-12.428276
-2.9704976,15.488679
10.797486,7.580714
0.7856973,-3.6649132
5.5419207,-10.756488
5.375539,-10.813283
-0.6409916,-3.9631124
0.78040123,15.050634
-1.0127391,13.283085
0.9468047,-4.396452
-19.528639,-5.5507627
-20.168144,-5.6948566
15.274964,9.16426
3.3914275,13.6798
2.4759347,12.9943
4.7113543,11.176154
0.6001196,-3.8992372
-0.9378932,15.6651
-0.26871958,-5.5775313
0.40437832,-5.095175
1.6886871,-5.5126724
-0.17759383,-7.1011057
3.7093098,11.745423
0.9710559,-6.3791747
2.2404594,12.344544
-0.7192187,-8.358452
-2.192347,-7.990855
11.455657,6.3509135
4.142467,-10.051767
0.7971553,14.521014
15.638516,7.498291
6.952944,-12.103121
-0.4749354,-8.44367
-0.22676212,-7.6973495
-0.9486754,15.909157
7.562981,-10.18818
2.7493565,11.989346
-3.3174126,-5.3499117
7.2087836,-12.379158
0.0434073,-4.4109983
0.08978217,-5.8872633
-2.22874,14.853321
15.532936,7.2116814
-3.6989114,-6.6652546
-0.005777619,14.652885
-0.7399905,-6.9794297
6.1858997,-10.427742
-0.19147536,-6.9686685
-3.3844798,-4.56154
2.1807437,13.388175
-1.5405774,-7.522132
-0.85411185,17.130983
-1.4373173,14.372326
-0.09710732,15.155053
0.99545836,13.296563
0.6883916,-8.725956
0.3101691,-10.164936
2.524242,-9.534233
-2.1682112,14.410989
-20.081242,-2.7037199
4.4265556,-10.085288
-0.97637427,17.129131
-1.7766787,-4.9001646
-20.356668,-3.8442209
-19.786066,-3.5178897
0.117740706,-8.681999
-0.46279413,14.626647
-0.26770437,-6.153058
-2.8955414,-6.475027
12.601591,9.584145
-1.6820843,13.34952
-20.167158,-6.3160734
18.058584,5.513823
1.2011223,12.801674
18.567995,5.441613
8.396828,-14.134925
13.149885,7.4276047
-0.709084,16.399189
7.3304243,-10.211005
4.45691,11.591398
-2.6587272,14.787147
1.725313,13.942001
-19.682034,-3.3108644
13.461099,8.316092
-20.061756,-2.692528
-3.660513,-7.3785205
0.21794298,-6.0829163
-2.7316916,14.38781
1.6116394,13.527297
0.32617825,-4.4207916
-19.600842,-3.545115
6.8400273,-10.505244
-0.004787432,-6.006927
-1.2088729,-6.46474
-0.96035206,15.945927
-3.1236632,14.781481
-20.357634,-2.5599525
10.700897,10.054778
3.3252904,-10.201101
-0.19957569,16.712948
-1.7466557,-7.066171
-0.9494042,-4.586186
-19.276392,-6.2618256
2.821876,13.113063
-0.6163735,13.924279
18.316929,5.3297434
-19.349379,-6.043648
-1.5926117,15.787716
-3.696771,-6.278471
-1.8081791,15.5205345
4.0491266,11.501746
-19.59601,-7.0256577
-0.998194,-6.4203734
4.250196,11.386253
0.5349527,13.960406
-0.91688097,13.418258
5.180048,-11.295041
-3.8526359,-5.503725
14.897588,7.8151917
-0.7484732,-6.5526314
-3.3304842,-4.690523
0.6848975,-9.182916
0.38804027,13.38082
-0.90116715,-5.723413
-0.16449288,13.897136
-1.0983828,-5.242249
-14.772997,-17.675137
0.8529206,14.450737
0.37941965,-4.0374994
-2.531475,-4.1589932
-1.7529485,-6.896619
-0.3754683,-5.8252053
0.5911615,-4.489681
-19.523293,-3.5169923
1.2204446,-10.199296
11.644136,6.591122
-2.4393473,15.289296
0.27096444,14.6241665
-0.6225303,15.304435
1.7458812,13.649207
-1.340749,15.68765
2.3944333,13.347186
-0.24748012,-3.8795283
-1.6881188,-3.5855808
-0.6334448,-4.4362655
0.9763298,-6.270824
-2.1165257,14.005508
-2.2769582,-4.467726
18.05214,-3.388706
-0.10570646,-5.542507
0.3264233,-5.4979224
-0.022889735,-6.1570015
-1.1115564,-5.9838815
-0.86937094,13.2930565
-1.7109278,15.996732
8.261281,-13.995159
6.792981,-10.718727
1.1977838,-9.382832
-2.6117191,-4.024369
0.17772238,-4.8053417
0.88392293,-10.162972
-1.6489927,15.335359
0.25887164,12.875719
-0.17644052,13.785187
-3.2267728,-6.9087267
-19.70209,-3.4338343
-2.4216092,15.32846
-0.5299808,-5.3819222
9.924062,9.083471
-19.18917,-6.5466905
-1.3294802,-7.9975915
-3.3440766,-5.714657
-1.8281832,14.35119
-3.57673,-6.147129
2.9850283,12.637405
0.7887624,-10.361116
1.8010356,13.44035
-3.8215482,-6.106389
4.061292,13.84909
-0.78881615,-8.082528
-20.102201,-2.4688334
-19.775393,-4.9286356
9.049979,-14.565296
-4.13871,-5.5142927
0.044608362,-3.874668
-1.6848153,-5.659733
-0.14541058,-5.369116
-1.5322256,-7.6609564
11.369523,10.111709
1.0887033,-4.1743236
4.7363267,-11.141353
-19.926516,-3.513245
13.562041,9.041563
-1.1851431,17.275387
1.079869,-9.978504
-0.5324099,12.782498
-19.195457,-4.146811
8.358933,-13.514613
-0.14999223,-8.420711
18.32997,5.644712
0.54362065,12.6516075
-20.303503,-2.9679086
-0.15731084,-5.59462
0.80761826,-4.430369
-1.2757807,-5.6621003
1.1052718,-4.100241
0.12207978,13.805278
