rna_0,rna_1
-6.6257305,52.499493
-34.249874,-11.279017
-31.090185,-12.149304
-18.054022,-13.309497
-30.527063,-15.908723
21.07968,39.30371
-26.991941,-11.587046
8.0036955,35.83288
-30.626722,-21.123014
-30.856617,-24.874208
172.54085,2.6553493
-14.189823,-16.0243
1.1694309,49.399677
178.80746,3.321721
-1.3510245,-26.180119
-30.227623,-20.49908
-31.731653,-16.627876
-8.545782,52.71723
-3.5366938,-32.976944
11.582477,37.545544
-40.68703,-16.886534
-0.6237875,-25.745998
-34.691395,-7.1475825
-31.925903,-9.840967
-13.627456,45.59576
184.84286,4.451924
-38.107407,-24.888136
-1.6964006,44.73749
-35.142982,-14.919124
-9.048259,-26.290167
-31.981215,-14.745732
-41.193794,-11.175435
8.700761,41.161694
-33.052002,-19.675232
-4.4300895,57.143562
-8.934608,43.336105
-4.4986763,48.353706
2.0095844,41.669846
-26.40828,-16.279251
-21.946995,-23.603436
-19.975365,-17.962822
-12.052486,41.796555
16.362925,-6.6990275
-19.439547,-13.745573
8.229437,59.640133
-34.778915,-9.224753
15.555222,-1.2875396
11.658672,-7.1832933
-26.143574,-18.946259
-6.1350536,43.77875
-38.01036,-16.296562
-36.60112,-19.961779
101.69416,21.092106
-11.975883,38.745808
13.700928,5.9089313
210.93816,1.203825
0.1671731,37.738636
211.96974,3.9268446
7.700228,-32.690697
170.46712,10.413783
-5.7995324,55.594822
-7.269525,-29.859964
29.369583,46.592064
-14.212192,46.136284
4.3995366,45.598866
11.200916,-7.2695336
161.4708,9.260158
13.927357,-7.005533
-29.188322,-27.020985
-36.84275,-12.130114
-15.598693,41.520382
1.7820138,41.283783
-33.076664,-10.946907
7.8997264,-4.3828063
-7.9471703,-28.241533
-30.648792,-9.698489
-33.38578,-18.854078
-6.6583986,51.81708
-18.213884,45.87616
19.460876,-5.396323
55.490753,48.709347
-15.570767,-20.615568
-4.5741673,54.859818
-31.850294,-17.953636
-37.491814,-9.834436
4.4067783,2.5945578
12.076714,41.80876
-5.1793656,47.03415
211.90073,2.6694732
5.043466,4.4707394
-11.81281,50.917675
-37.47337,-25.040653
-9.8293295,48.411133
22.748549,40.159958
13.577,9.013592
-36.418495,-16.522274
23.936348,41.05477
-4.1501613,44.153328
-5.9170337,40.36631
-5.894186,-22.474638
-41.3332,-19.037043
176.89796,4.2648473
-32.742,-17.428587
-42.2012,-17.155802
-22.731867,-22.471188
-2.9845366,42.302383
-36.74474,-14.603067
-2.9198205,41.90324
-33.337532,-13.472353
99.40614,-4.5187073
2.125624,46.07711
-33.244564,-5.3805737
-41.81009,-11.461215
-36.422035,-19.048643
-36.10357,-13.33968
-34.434128,-7.6475253
8.387263,-6.6550727
-20.576677,-21.90922
167.99121,3.134005
-14.483366,46.768784
-1.4424784,47.956043
-4.6669726,47.333332
5.5711613,45.71731
-9.643171,49.244846
10.872007,44.602093
-34.87886,-7.854601
-37.87783,-5.6249375
-38.102924,-12.684472
-29.968382,-12.870489
-10.8190365,40.97517
-41.66093,-14.990437
216.59325,69.12371
-33.88562,-10.903946
-31.28655,-10.574884
-32.051636,-13.837007
-32.82772,-14.537966
-4.4466696,37.925625
-10.002587,49.747826
8.796572,-35.192005
-8.333182,-26.07381
-23.858984,-21.55535
-40.510693,-11.974116
-34.29777,-10.3840065
-23.523043,-24.160618
-10.531979,45.355694
2.2037947,35.12403
-3.9631763,40.814682
-33.121048,-21.422434
9.8302765,-4.6603055
-13.862757,46.43163
-40.429955,-13.632839
102.88247,45.357635
9.140164,4.4677963
-31.8352,-23.68426
-41.34239,-20.901651
-10.954185,43.171688
-43.851868,-23.776718
14.056193,44.69788
-22.334112,-23.997206
5.53706,42.75868
-38.407745,-23.117138
11.037391,50.71425
-32.705173,-19.77153
14.014117,-6.540681
7.236952,-0.55786896
15.543846,-38.40737
-41.859222,-23.313326
-35.106182,-4.940404
-20.181437,-14.936181
-34.029976,-9.9666605
-33.279297,-21.168478
65.64369,43.836082
-29.709206,-5.2546344
-7.611738,-23.245043
9.450344,-3.8330564
110.438896,15.302585
9.016759,60.006985
-21.189545,-19.75066
-5.276444,35.8107
3.405071,-3.755192
8.325731,-31.62744
-24.111687,-20.501923
211.16068,4.039729
0.79276574,42.491905
15.711124,-4.444699
-32.99364,-13.562203
-31.301754,-7.060902
-33.38477,-15.219442
-29.656036,-9.361731
-4.013163,41.50794
-39.612568,-20.783154
10.220342,-4.8313627
4.757978,37.56414
8.398103,-3.8142192
-10.138149,37.525257
3.421061,47.734005
11.956564,39.653492
-32.877823,-14.743022
-34.252163,-13.356865
-41.05593,-20.294582
-22.398043,-21.952309
5.2755766,-4.521701
16.558874,-4.7526975
-31.54067,-8.249972
4.863876,47.529316
-31.740538,-22.159254
0.9799836,45.14755
-44.19612,-21.914099
-0.38265148,42.65462
223.62936,11.271275
-10.09903,-19.109604
-43.161343,-21.186161
-34.39523,-8.19723
-23.612734,-21.526669
-24.7145,-21.010326
9.3399,-4.1615834
-25.046225,-20.343515
2.995333,45.90235
-29.78155,-20.587452
-12.550061,-16.767138
-37.64095,-16.206228
225.30667,12.753539
0.19123265,-27.902504
-20.5173,-19.437325
-33.377308,-19.102634
-34.867073,-16.928217
13.937763,-1.31482
2.7155492,45.83531
-34.940025,-6.633998
-9.625279,53.200256
6.7374053,0.80142194
1.22575,44.409252
156.63387,-4.27258
-35.492058,-4.5313225
147.48447,-6.3436017
9.324377,5.1389737
-32.350792,-13.31029
16.75072,-39.288044
-15.609049,51.346535
-12.796765,-18.570923
-33.597214,-5.87832
-14.245533,41.7757
4.368207,-32.860985
-33.63757,-12.806358
-6.2253275,35.538452
-32.744137,-7.1608443
-7.61915,45.98475
4.4343877,41.225468
10.221091,-6.215253
-8.056671,46.893013
-44.02494,-19.795715
-7.9306107,55.440727
14.965473,-5.963806
166.23863,9.961376
-9.39552,46.01794
-22.86761,-16.378914
-4.8650436,46.067215
-25.271286,-10.070731
14.273551,-6.2364836
4.960796,4.8543086
-41.944645,-17.593529
4.25717,3.8641343
29.302376,55.91099
-0.46292102,48.794827
202.78813,63.58113
-21.043482,-14.099097
-10.7873535,-19.138517
3.0972078,44.481422
-33.39022,-15.134613
-32.505867,-19.380434
-34.96231,-13.960531
-22.92532,-22.513023
10.004668,-1.5018735
-37.78695,-7.087474
5.7812166,0.76045626
-32.733295,-8.979554
-41.458622,-21.681612
-34.468414,-15.749198
9.2464075,-3.666647
2.4082263,48.348785
-32.107517,-5.488554
7.068818,-0.17789604
-22.59468,-21.856522
145.10359,26.542215
-9.999712,55.920967
7.0092764,-4.916747
-5.9665737,42.380936
-37.898087,-24.766273
200.65532,8.0035515
-18.954964,-20.632528
55.05161,49.67259
-40.590694,-20.522507
-37.822197,-7.450824
121.40516,-7.7789626
-33.25678,-9.668368
-40.643803,-20.877623
-20.19191,-20.43412
-12.63716,-22.315422
-17.063555,43.965984
-9.293359,40.200184
96.35296,-4.3826404
-43.395653,-21.234674
127.99179,36.93663
0.70705765,49.611107
-34.084038,-5.4550233
-33.673775,-21.217943
-44.32256,-22.643536
-7.7409062,45.993587
13.826989,6.205929
1.5831922,-28.503277
3.364531,47.768227
-3.2031996,44.379944
-14.161983,44.642178
9.815254,-1.9490392
143.33386,18.734692
10.397322,-3.09761
8.540941,-31.029587
-2.3049448,47.98063
-30.868896,-6.463649
16.591202,-5.975133
-32.896465,-15.8277445
202.1353,6.453983
-27.849586,-17.467344
13.547235,-6.3571973
-32.17921,-13.110691
-33.34947,-10.778724
-3.3503523,41.11684
8.0666065,-32.816303
-14.01016,50.553707
-27.37918,-10.706502
25.413538,74.90817
218.88345,68.986465
4.6609154,45.223
4.3103056,51.439663
7.698977,43.671326
2.9622452,-0.86238015
225.48589,16.054504
146.34038,-4.6448917
11.327375,5.734704
212.48239,2.077498
-4.5363054,54.943684
11.465608,-36.810497
-3.2849708,44.88675
14.133368,-3.47898
-33.63563,-15.869175
172.31541,2.1506326
143.91618,27.296955
136.44,32.53207
-33.525074,-18.28008
-46.407547,-20.585045
-30.146315,-22.630558
-21.200212,-8.163447
-30.940971,-12.604508
23.557486,72.64594
-7.926249,55.60388
-28.256132,-5.224565
-39.525803,-14.432563
-6.110117,-20.84856
-39.376858,-16.719055
5.331848,-38.95116
5.571235,45.621037
-34.152405,-7.3604283
-37.02304,-23.046156
-14.642258,38.09182
-32.357605,-16.174904
3.9285705,43.238964
-2.2338133,-28.782518
-18.477999,-19.343184
-22.956102,-14.302238
12.3600235,-41.434967
208.7638,2.6939816
-39.21346,-8.823569
5.2692122,57.192387
-2.042462,39.944706
149.70467,12.092328
10.552918,6.525381
24.668573,74.2309
6.7993126,7.6764927
-36.21393,-5.506269
8.620516,-36.075314
-33.388443,-17.206594
-29.916887,-8.4478
-6.1978016,54.82075
-35.97266,-17.312443
-14.676607,47.267838
-1.2389672,-23.792847
2.6191177,0.6275591
224.49675,12.333597
-33.307095,-4.4513855
-14.322825,-17.70253
-11.309956,38.16525
-6.1588135,51.452374
-32.752464,-19.601542
-16.367441,51.133427
197.27766,0.45402616
-44.46528,-20.200191
-15.644503,-20.968428
18.212946,-6.2532167
-13.880844,45.45187
12.504909,-6.400516
-2.6468427,39.402832
84.02144,49.683624
-5.5490136,41.281746
159.90862,17.670702
-25.74609,-10.447312
-42.151527,-16.935448
-32.553314,-14.528977
5.050971,-1.3914381
0.048749506,43.078304
7.579524,43.641243
-11.6340475,-19.987524
-31.392452,-19.977804
-39.344135,-18.60269
2.4186544,41.27175
9.63294,-35.415215
-2.7313778,-21.894638
-28.27239,-9.077716
35.511383,48.953575
-23.873493,-21.75493
-9.998057,37.827557
-35.13352,-5.5514197
-11.709165,50.928024
-12.258903,54.71805
-17.688347,41.616825
-26.978931,-13.301951
-32.992302,-10.163265
11.933315,-5.977815
-21.878138,-23.330952
-13.444156,45.867916
-11.08829,39.965115
-26.53613,-13.372946
-9.136785,39.82093
-11.707643,-20.75702
145.1507,0.21567643
-9.210906,39.559967
-32.84655,-7.588962
-24.261635,-17.685337
-20.677551,-27.602993
-22.136639,-21.294935
199.0102,4.470924
3.707894,-0.068483084
-4.1011515,56.330044
-33.88874,-18.82253
149.94417,-6.3584437
-25.440964,-18.746035
109.5741,10.749461
-41.677692,-19.172539
-1.1197478,51.60869
16.94664,-4.373751
11.921622,6.614011
-14.431996,45.4527
-33.33653,-4.565676
159.71237,17.730894
-8.145167,36.248962
1.4577812,35.703114
-9.442144,52.45637
12.271862,-35.739094
10.625952,-36.342316
-6.519986,50.52769
-5.493545,34.056656
-24.262768,-24.212107
36.356136,46.68056
148.43274,25.220009
-30.403694,-13.079986
-6.5377913,-27.57301
-2.1518102,47.170662
4.5186863,-36.577488
21.250446,67.76615
-30.65633,-17.248676
-31.063402,-6.1135244
14.759291,44.060627
-10.329945,-19.828814
1.4421625,-28.342268
-10.5179205,-20.600128
4.7131667,-32.597908
-41.61016,-16.045042
152.44489,-4.7552047
-0.47843185,49.39894
13.392043,-4.4371967
207.07918,1.5751108
8.100853,-2.6942408
-34.890553,-20.910612
-5.3696666,52.064964
-37.236786,-5.3296704
-27.326574,-16.684675
-1.8969325,42.91772
-29.605755,-6.1318526
-39.9659,-24.744738
-32.548016,-6.1999955
-8.48082,40.604362
204.33139,6.8103004
150.42677,12.057546
-7.524089,40.75344
1.2882704,41.13137
-1.2012901,41.353695
6.227957,39.39883
9.821896,-4.375672
-16.991793,-26.824972
-8.216822,47.64511
-6.3898964,43.99463
-8.199695,-29.053173
-9.024015,55.84669
-3.773439,54.85191
8.119535,39.437527
-29.673222,-10.214046
-10.867753,41.3188
-7.091436,45.508747
-7.1995654,52.598015
-30.766697,-10.246376
213.97722,3.3318996
-39.069103,-22.044943
-33.196186,-13.498578
9.539136,-33.272675
-6.2401733,35.18008
-31.908731,-12.946448
-36.252014,-11.162681
-14.214234,53.177776
-7.933616,47.047142
-30.886852,-28.774548
2.436551,2.0180335
-32.504063,-13.774589
6.332865,-1.1157157
23.734928,39.719547
213.47304,3.8078449
13.251764,-9.256917
146.80106,25.943815
197.04163,5.974465
-0.39064223,-24.85675
13.858413,-7.8042665
12.894471,2.9057808
8.218834,-5.5261865
-37.633602,-7.0242057
11.945258,51.696457
-36.954422,-22.893456
-10.706931,56.24765
-31.206348,-13.697469
-11.812194,-17.870678
6.3830757,-4.7651825
-30.747177,-19.314531
-37.870758,-14.869959
-33.79702,-14.736457
-35.13213,-17.545988
9.391029,-6.554091
12.818412,8.342656
35.076607,45.941628
16.239462,-7.035122
-43.869846,-22.130426
7.5978394,44.42276
-11.137936,-19.25667
-37.85484,-16.589008
214.48457,6.2917843
5.987645,38.317833
-8.991541,36.62328
-6.026323,52.600563
120.43351,9.8854
-34.84165,-10.279072
-11.309606,-19.782837
-42.818825,-21.948591
-8.95089,45.141827
-11.921705,42.586826
-16.065037,-18.518017
-23.664867,-23.985481
-29.39059,-8.93903
172.65715,2.600362
-5.9268765,45.106262
-10.429318,-21.037394
97.82085,46.592705
-6.616098,-32.506733
51.687164,51.06679
0.6410688,44.70178
-30.6114,-8.521588
16.05411,-7.4398527
5.3034315,2.9066849
-6.620709,42.319904
14.455322,-5.052423
-14.598407,-17.77878
-26.719278,-22.54468
-31.551334,-18.107965
43.638058,52.959694
-34.28311,-19.943932
220.89096,69.84369
-32.301056,-15.77546
6.257948,44.740448
