norm_0,norm_1
-19.252346,15.9315605
-23.08942,8.062879
25.553057,9.940695
-17.046799,18.349136
-18.016909,13.476028
-22.33685,11.06477
-22.924002,6.803936
-18.172432,15.818284
-21.075195,10.693867
-18.088383,14.145463
-20.904934,20.478678
-21.06939,8.405015
7.7457685,21.027885
-18.183525,15.639497
-21.113886,9.355481
-17.771755,17.331577
-16.21116,16.530867
-22.514936,5.0606647
-20.320843,7.357813
-18.828272,18.246931
-17.963312,15.390648
-18.127077,17.088009
-19.451681,8.529783
-18.267939,13.152425
-19.93347,17.295362
11.552846,15.268536
-20.941984,6.0957313
-18.900772,14.88677
-18.493864,17.16595
-21.980206,12.930727
-19.536062,22.181772
-21.262758,12.265339
-24.294811,10.771972
-18.239046,16.200747
-20.218445,7.000225
-22.799507,11.4032545
-24.032127,19.823332
-25.280035,7.2111015
-24.102661,7.69576
-19.803461,9.226365
-21.95815,8.454447
-20.291908,7.7249956
-16.777529,20.210814
-19.685406,8.344941
-20.547644,6.4340415
-18.36852,15.355336
-17.77506,16.980597
-17.765417,14.93441
-18.840065,14.728074
-20.159864,20.082087
-20.78317,17.402035
-18.99015,14.945269
-19.734701,8.091908
-16.42944,14.7695
-27.097643,4.1765285
-24.24902,9.5813875
-20.343699,11.06952
-19.636063,25.425474
-20.479149,15.285679
-18.43687,23.577057
-21.403543,10.378454
-20.58291,6.396252
-22.942734,14.192666
-19.810158,17.534895
-19.372755,14.427298
-21.217438,16.855848
-21.387033,10.854018
-20.468199,10.204732
-19.795351,10.084202
-20.58145,11.671884
-20.66966,10.363497
-18.83596,25.143124
-18.080305,16.865643
-23.462887,19.179897
-17.452614,15.32067
-18.79544,19.522451
-15.422454,16.271578
-16.450489,14.618501
-20.558805,9.220691
-20.313633,19.12194
-24.791409,8.970578
-17.263712,20.178581
-23.950636,19.007862
-19.938337,7.1370916
-19.270966,15.578861
20.213268,17.033684
-24.36456,9.631757
-21.510511,6.0745625
-17.346313,21.88953
-21.543596,16.994593
-17.814167,19.972322
-19.461174,14.650128
-23.37185,10.238182
-23.878355,22.2301
-19.705748,17.276524
-19.34564,12.089374
-19.741575,9.857827
-23.459896,10.797325
-18.117823,21.846556
-22.12064,21.30516
-18.012505,15.081338
-21.409624,15.610776
-18.496286,14.963597
-19.493582,16.154587
-15.849938,16.93713
-19.580284,13.4546385
-17.105711,20.743366
-18.357237,12.765603
-19.17859,16.523872
-22.21216,12.313002
-21.355295,20.758787
-18.962616,10.095384
-19.49402,22.145294
-19.029663,19.971786
-22.31554,10.467399
-18.034487,15.885222
-20.895895,22.761925
-24.732006,19.460064
-23.163334,18.64775
-16.21629,17.587608
-17.138643,16.335373
-20.638243,8.98228
-17.767689,19.809208
-19.172598,17.030487
-18.015848,11.863935
-18.783405,11.806321
-19.46876,15.028649
-18.003605,19.145454
-22.584883,10.171307
-19.013622,16.11668
-17.964481,13.575205
-17.997797,14.871546
-16.866777,20.398764
-18.069138,15.414046
-19.414171,14.774621
-18.241554,15.90219
-17.795637,16.774662
-17.365105,21.048763
-17.650805,23.263367
-19.814987,12.455965
-16.539974,20.930439
-20.492756,22.837635
-23.62285,19.698257
-19.99393,18.846336
-19.081682,19.606253
-23.41527,18.26552
-21.423355,18.680723
-18.975603,23.479431
-22.1299,22.391361
-18.472013,14.890322
-16.876791,19.085953
-18.50881,17.616627
-25.02603,21.657686
-21.715326,19.038475
-18.118176,20.979336
-17.462414,13.910731
-17.748222,12.940258
-19.708496,14.7116165
-16.807371,12.788383
-23.755001,18.569445
-18.512068,13.954892
-19.184523,13.387061
-19.292747,18.079514
-22.681099,18.437677
-24.096529,18.422338
-23.15932,16.894823
-18.387854,20.553106
-20.366259,16.744387
-21.131992,17.60011
-20.14425,15.609336
-16.048922,12.262
-21.0535,16.872234
-23.246933,20.60595
-21.780825,17.653032
-17.926847,21.800615
-17.806957,20.321796
-18.458925,19.674892
-24.834085,8.486599
-22.44969,9.159453
-20.949556,12.513813
-17.984385,19.934404
-19.17697,12.355466
-18.287975,11.116083
-17.701597,17.965538
-22.139423,21.68552
-20.00883,12.492733
-20.89407,14.337829
-18.347456,19.364733
-21.986317,15.433148
-16.345327,21.59009
-20.377037,19.280857
-22.388485,9.811587
-23.683546,8.264496
-23.783869,17.399878
-21.840118,19.979847
-19.871876,21.335642
-22.65848,15.847273
-23.37374,13.00528
-19.682215,23.827242
-21.430042,6.4045115
-18.677586,22.412062
-16.813965,19.774689
-23.069334,12.87861
-18.36367,22.647654
-21.412048,10.569485
-21.13759,7.675566
-24.41501,19.249636
-19.69477,24.574244
-18.09967,21.260504
-22.445854,11.935278
-21.281496,7.9451785
-30.189213,65.97869
-17.46583,23.07995
-21.852522,11.103648
-18.020021,18.166655
-16.153475,20.454449
-23.959547,16.899183
-20.572506,11.8117895
-19.048449,22.883066
-21.426884,8.982582
-19.366459,23.323114
-18.915369,12.804479
-17.624668,17.447792
-19.169874,20.73963
-16.775566,20.213295
-17.498314,12.961781
-19.95854,21.22873
-23.889597,10.018893
-20.839928,9.122911
-21.398142,13.240493
-23.259222,10.3433485
-20.567581,11.374968
-18.465578,20.776129
-18.686508,19.095867
-23.53342,18.714834
-20.248774,20.101923
-17.271965,14.8994255
-22.001932,23.473612
-16.877937,20.005516
-23.64464,22.566595
-18.168478,21.956593
-16.742073,16.62109
-18.479816,21.726398
-23.254173,13.183733
-18.812881,12.264634
-17.66034,23.925419
-21.58227,21.209969
-20.225138,6.7000465
-19.126844,12.560176
-19.354536,21.5083
-18.69105,24.331995
-20.058958,14.520205
-19.935293,21.406069
-19.329758,20.416552
-16.796791,19.127247
-19.512743,22.428799
-17.23005,22.87047
-16.100521,17.411001
-25.654507,21.562712
-19.427687,21.19901
-22.876387,10.442535
-19.172838,17.49461
-18.341824,21.334932
-22.844429,13.413114
-22.426441,10.18796
-20.29286,22.859203
-18.767199,22.76503
-19.626772,17.32938
-17.017076,21.781382
-19.60333,17.623066
-21.279493,9.381236
-23.84044,9.600783
-18.17801,14.485959
-22.746683,17.127352
-22.734941,9.742493
-15.94232,23.321274
-19.193998,19.746405
-17.220161,17.091372
-16.724724,19.799774
-22.533089,9.262332
-20.761772,14.067387
-22.807032,18.017454
-19.44898,22.652615
-15.600968,19.670008
-20.276472,12.52908
-42.26069,87.46679
-17.269115,20.726484
-16.45428,21.675585
-18.177608,16.213182
-23.434723,11.134684
-23.819262,8.915913
-19.769882,18.404171
-17.97129,18.11559
-16.782518,21.01528
-17.021217,18.237324
-18.832186,21.566309
-23.085209,9.810064
-15.669243,14.483451
-20.94744,14.916316
-18.753042,19.523668
-22.61731,11.795939
-21.518648,13.866896
-24.189735,8.968282
-17.422625,17.530268
-20.65847,19.78503
-20.209084,15.001912
-18.41154,16.733294
-17.177298,15.224824
-19.59958,21.484251
-17.405008,19.570492
-16.728163,20.714144
-25.512732,21.186274
-18.71843,21.410814
-22.219173,22.229937
-17.494644,22.255056
-23.884314,8.865371
-23.604858,22.171244
-18.55844,21.547548
-19.544012,15.271198
-24.432117,18.995155
-15.386385,18.009024
-19.155708,17.78864
-21.57195,17.485909
-20.379192,22.418125
-23.468895,9.596875
-21.235428,8.757147
-23.019241,18.559912
-20.988396,14.449893
-24.169939,18.556814
-22.70012,10.242681
-25.329077,20.509674
-19.28383,21.944216
-16.53147,16.625574
-19.397154,21.344255
-16.871222,20.869764
-20.408867,24.96457
-23.698204,10.244722
-15.829715,17.356148
-19.738602,22.044966
-17.933187,17.889332
-19.948542,24.497362
-18.98456,22.07913
-21.242332,19.531406
-16.525557,16.038696
-22.519388,14.329879
-16.01036,18.299591
-21.12512,18.82573
-22.793001,15.89602
-17.516914,20.798317
-21.919937,11.811258
-19.429699,7.743286
-21.818928,22.215721
-16.861046,19.314783
-16.440447,20.112745
-16.502678,16.290367
-19.63212,13.343542
-20.809944,8.384184
-23.622698,10.088601
-25.333632,7.928966
-21.745924,18.914974
-17.93959,22.524956
-20.410652,12.857595
-16.210918,17.29107
-16.976173,19.358004
-16.00795,17.102787
-19.06896,11.340537
-19.502424,20.858492
-18.024439,21.628462
-20.010118,24.459349
-22.354296,12.947412
-18.907888,22.740086
-19.128836,13.000776
-19.102673,10.594754
-20.313925,19.419682
-19.650415,24.61092
-19.983723,18.59289
-21.344484,17.891785
-24.714666,10.00153
-19.10748,12.831564
-16.669691,23.154629
-16.81317,23.07014
-22.537333,17.20564
-22.250378,9.350384
-16.711561,23.493399
-24.99758,9.0380125
-16.913218,17.665236
-21.024376,8.791317
23.206303,20.218367
-17.54723,21.523312
-22.597116,9.691928
-23.433218,10.399885
-22.482735,9.506798
-24.031866,15.943367
-21.893553,11.621847
-21.219133,23.283535
-16.638147,19.884588
-18.353413,16.887278
-18.456278,22.84635
-21.854877,22.203505
-18.924845,22.858534
-18.498327,20.534866
-24.820288,19.000244
-22.423016,12.176743
-15.515499,22.347239
-19.116056,21.797846
-25.52692,8.874242
-15.988801,22.820011
-23.446064,8.586
-20.585743,8.502074
-20.131805,23.387701
-16.772606,20.624462
-15.626688,17.928741
-25.685432,21.397646
-52.570667,34.260372
-19.385857,20.71038
-19.479124,20.077389
-20.803797,8.000848
-17.001041,16.067377
-17.356016,23.459951
-20.997349,10.503848
-16.530317,21.820173
-23.224327,13.718858
-25.777943,20.14871
-20.880716,22.906614
-18.67586,12.010482
-21.318163,6.7203407
-19.215645,13.374617
-22.545586,8.5784445
-18.87533,14.367815
-21.609728,22.70565
-16.678055,20.006487
-20.72311,23.69622
-16.349688,16.021633
-18.056654,20.701332
-19.715063,22.397383
-16.812773,14.539407
-18.10007,21.931631
-24.196587,19.935472
-23.401546,17.432396
-22.752234,21.262394
-20.987473,19.420252
-18.73908,16.340483
-22.363787,12.927283
-20.165642,16.703785
-17.544718,23.679688
-16.599104,18.225302
-16.928022,20.536886
-19.732746,18.089346
-19.612362,24.441853
-19.159454,21.56827
-19.768293,11.915724
-23.299492,9.654246
-26.730562,6.2201896
-19.267035,20.76077
-16.682505,20.558964
-18.511023,17.337902
-19.663656,20.102514
-20.847942,22.321829
-16.358086,16.10746
-17.090628,17.17448
-19.115936,22.622948
-18.898012,16.746813
-21.475225,21.275696
-21.104572,20.615551
-21.691732,15.918792
-43.51402,-24.150337
-18.944702,17.971909
-17.751856,19.839756
-18.862352,24.897821
-18.27908,17.971006
-19.899015,20.747599
-24.273048,20.885595
-23.86499,17.3146
-20.11943,19.31892
-15.245955,12.667019
-21.723804,16.225443
-20.7162,12.437771
-17.983425,17.495968
-21.755312,11.95388
-16.665709,15.94112
-21.011497,19.196674
-21.52594,10.299154
-16.610313,19.847504
-18.297075,17.829002
-20.042597,20.44828
-18.333422,15.613665
-17.224215,18.83811
-21.640724,14.959528
-20.691006,23.292028
-24.191853,8.1707
-19.91275,20.54115
-17.511953,12.377217
-24.035185,16.184143
-24.96084,19.263361
-17.780354,19.029856
-25.074938,20.019014
-18.435638,23.466038
-25.328838,21.550207
-18.72975,21.826406
-17.337557,24.406906
-20.123226,20.622576
-23.949749,17.81612
-20.745205,18.785019
-25.489267,21.273914
-23.605757,8.650521
-19.624796,23.512625
-22.08096,13.507196
-21.463697,9.984228
-19.477768,14.794256
-18.385494,17.867367
-21.083775,11.807314
-22.95204,10.4745035
-21.573374,21.088976
-18.25119,15.310953
-19.684927,25.10411
-18.294802,19.433075
-20.09708,7.0120244
-20.910757,9.820151
-17.84858,20.282238
-18.937847,14.144899
-22.0609,15.945955
-31.143105,1.4564781
-21.80905,6.3741255
-20.94698,8.099165
-20.453,8.263796
-25.087793,19.812513
-25.418427,21.127672
-19.869776,9.007861
-22.7391,16.749577
-22.017317,19.225508
-20.461586,15.297038
-21.364283,12.4562645
