norm_0,norm_1
-6.7832317,3.5674205
-2.0011044,0.7561566
-6.0430965,3.6602786
-6.677902,4.307212
-7.7606044,4.189587
-7.3381133,4.0194187
-6.9092255,3.8684871
-6.07887,3.9602585
-7.6501255,4.1880145
-3.2996926,0.61546934
-7.6087127,4.1596456
-7.6389565,3.9644969
-6.4738336,4.1098394
-7.409075,4.2548957
-6.5706534,3.1258798
-6.350039,3.3763466
-6.757949,4.492228
-7.700063,4.1922774
-7.2575793,4.1518145
-7.2750096,3.7467637
-2.7316265,-0.80974984
4.482787,7.187746
-7.650423,4.2460213
-6.41157,3.7449815
-7.0531917,3.688063
-7.2620387,4.175047
-6.637221,3.7906327
-6.5428934,3.332949
-7.682331,4.105514
-4.7967663,0.35526624
-7.5929456,4.1145463
-6.667711,3.7022479
-7.0830684,4.0121193
-7.327104,3.527511
-7.269672,4.2676044
-6.5636516,3.5194001
-7.2678404,3.9994004
-5.6019034,3.3415463
-2.3562086,-0.37620026
-7.3084555,3.6965172
-5.8717284,3.5558634
-6.497775,3.6399338
-7.3192997,3.585948
-7.203994,3.6726913
-6.795017,4.172827
-7.5787864,3.913775
-6.156685,3.5477505
-7.2149925,4.2878714
-7.4493327,3.9552271
-6.850587,4.3299007
-7.2034526,3.847508
-6.961383,3.8055158
-7.3665967,3.8840714
-6.2116523,3.9856422
-6.4167857,3.262315
-7.6430697,4.1195893
-7.0575356,4.2294636
-3.7910829,0.4424118
-6.6531825,3.7501001
-7.461559,4.160279
-7.5503364,3.948617
-7.2444243,3.876517
-7.451214,3.8702965
-6.9668427,3.7414227
-7.4137115,3.8343396
-7.6183014,3.9608154
-7.57011,3.9373486
-6.7612743,3.725364
-6.381598,4.418217
-7.3885813,3.8104882
-5.9178557,3.3779523
-6.580741,4.348338
-7.462272,4.150125
-6.541987,3.6559546
-6.140719,3.446549
-7.4192467,3.9228983
-7.522624,3.894281
-6.4546747,4.14523
-7.2671685,3.863962
-7.2403045,3.8930414
-3.2066605,-0.23820437
-5.701551,3.4794288
-7.163238,3.7482421
-6.8038144,3.577236
-3.2050571,-1.2277232
-7.491512,4.269244
-7.2577,3.8400428
-6.4708056,3.5671763
-7.380156,3.6423035
-6.25713,3.364683
-6.4263535,3.7202542
-6.289772,3.8695376
-7.324356,4.0358205
-7.113051,3.84145
-6.048082,3.6421754
-0.7149608,3.464662
-7.30068,3.9257188
-7.36078,3.789781
-7.1347523,3.7827008
-5.5917172,3.4070842
-6.1980186,3.5021584
-6.5472527,3.8801074
-6.728124,3.6308048
-7.3166523,3.8795178
-6.763101,3.689608
-7.0302835,4.003217
-5.9494505,3.7069693
-6.481569,3.804554
-6.293582,3.7521071
-6.603942,3.5679688
-5.9598217,3.9322236
-6.539494,3.5998847
-5.707534,3.4670084
-6.8353777,3.9439101
-7.218238,3.7921388
-6.8156285,3.4973426
-6.4323106,4.1471186
-6.801345,3.8180697
-7.401467,3.9053714
-7.3086705,3.7543538
-7.1962852,3.7407994
-6.6058803,4.3283944
-7.2838607,3.7869356
-6.8872523,4.3204308
-7.28389,3.8171606
-0.24295951,0.9514442
-7.111964,4.11316
-7.312827,3.8391118
-6.5937057,3.5090785
-6.4603133,4.0416927
-7.1790094,4.1254683
-6.9117985,4.149317
-6.3782897,3.620027
-7.405327,3.9389822
-0.27536485,0.97233063
-3.9339612,0.03682155
-6.211014,3.7943776
-6.1353345,3.6109989
-6.4383874,4.258437
-5.962904,3.5695992
-6.4390054,4.3400187
-7.49925,3.898148
-7.2707987,3.6827748
-7.335051,3.7351959
-7.4366384,3.9172678
-7.5126605,3.8755796
-5.7320857,3.3513417
-6.904135,3.852668
-7.4270787,3.910807
-6.6330132,3.4824452
-7.460753,3.9770224
-7.504066,3.7899215
-6.3299108,4.051626
-6.726246,3.6925595
-6.1837544,3.8527973
-6.7085032,3.6912873
-7.124592,3.8831773
-6.3770885,4.181056
-7.285327,3.6812236
-6.399716,3.5513897
-2.907876,0.49963427
-6.8087583,3.7121763
-7.2509737,3.7290733
-7.319902,3.7078578
-6.810342,3.6774917
-6.324472,3.5900948
-4.3142023,-0.039883424
-5.905104,3.4597027
0.41565576,0.86642087
-6.66075,3.9771547
-7.3729973,3.9868584
-7.2107286,3.653682
-6.9297986,3.7798848
-7.0429883,3.8173409
-6.220451,3.6446688
-6.553193,3.16571
-7.775878,4.105017
-7.6394672,4.080083
-7.7570457,4.158501
-6.452546,3.6166906
-7.5025716,4.258574
-7.200936,4.202843
-6.715782,3.3353236
-7.2903395,3.9767244
-7.7296543,4.1032186
-6.316263,3.2273328
-7.062167,4.163743
-0.90941495,2.981832
-7.3312106,3.9885948
-7.6672416,4.2623544
-7.585285,3.994958
-6.7108994,4.247584
-6.114101,3.1633577
-7.6231756,4.2558293
-5.7271886,3.3326178
-7.104681,4.0582986
-4.568541,0.71989447
10.210363,4.993169
-7.0969214,3.8640656
-6.060944,3.055885
-5.6943064,3.3587208
-6.048528,2.9548895
-6.466359,4.3931894
-6.878746,3.9312768
-7.384795,4.1687317
-7.1771235,4.1000443
-6.089292,3.8026798
-7.551389,4.112332
-7.1867723,4.0668335
-6.9953537,4.1934824
