rna_0,rna_1
102.55304,3.6529486
28.176514,-15.248951
13.419879,38.17551
184.92603,14.803659
-31.612362,-12.215123
-8.160435,-22.696402
21.713985,-7.1608186
-22.12559,-1.8409568
22.419453,-1.7755624
35.970745,49.93305
60.274258,-8.636074
-28.741062,-10.201395
-8.971281,-10.425462
2.8196683,-35.782475
20.433073,-3.9162936
24.474016,-6.253963
159.48058,22.80286
-19.395609,-9.648104
-3.427492,37.32578
-20.112587,-6.0502777
0.78844655,-33.351093
-5.0017653,-25.921103
-10.058937,-10.476449
96.31549,15.861972
1.2824751,-31.117912
-29.404066,-11.994443
-29.637815,-12.471574
24.767143,-4.4227753
-30.847588,-12.03919
24.5248,-18.531113
22.434618,-11.577365
6.937668,42.540245
2.703294,-48.88264
62.034546,-8.230731
6.6285896,35.492218
20.400942,-1.5869483
-4.917861,-36.753693
-20.013765,-13.194409
8.146354,38.359707
18.746414,-2.0821023
6.9207034,41.914772
-19.865864,-5.1935897
75.61452,34.399933
22.442247,-15.249986
2.306965,32.4138
4.967941,33.641167
-5.08871,39.22907
-22.913088,-7.620864
-27.097052,-11.99986
-20.673939,0.44955683
11.4227705,40.68398
-24.075153,-1.2994833
101.96595,20.076643
-22.343487,-0.6646087
-24.2263,-11.540339
-31.485176,-12.772904
194.09174,18.519026
85.7677,14.853064
-27.62354,-11.418205
-8.03375,-24.364515
-17.039967,-11.840926
0.6005584,-41.108284
-8.656023,-12.779613
-7.602913,-17.846195
152.22348,10.443391
15.00769,36.044792
-3.0592418,-25.597252
-18.864206,-3.647501
-18.806435,-10.550596
-26.271477,-11.351343
5.1511607,39.291245
-2.8119974,-46.258068
-8.103716,-24.106846
-18.97889,-3.523467
20.331203,-10.929237
-31.649977,-6.782193
20.23888,-12.576221
59.269016,55.227547
122.66776,83.21691
-15.938846,-1.2365137
0.6629787,32.4073
1.2531832,-45.92072
-20.31129,-6.290227
115.647896,5.2590017
45.949642,49.982967
-21.224958,-3.759235
20.230303,36.776585
-22.445272,-13.765234
-7.936254,-24.500263
3.8579886,-48.176292
-23.719648,-0.4197887
11.194224,39.240513
25.615883,-17.279842
-28.58009,-11.811627
-20.547888,-12.103725
-26.39685,-1.6311125
-21.489141,-3.4151719
-1.4761388,-27.80258
-24.16233,-2.5279377
20.690239,-6.9677486
24.346441,-17.92179
60.35259,43.731216
4.2439785,35.954876
24.160421,-5.5467334
3.2654297,35.908333
-21.224577,-4.0107455
-24.243235,-16.0403
-22.136219,-5.5653973
25.096231,-0.91882217
-0.97961783,34.760586
-2.092569,-32.072205
3.040543,31.693457
108.86845,-0.73175645
21.836245,-7.0490375
23.05185,51.895653
22.435116,-7.2628493
92.25339,-28.669683
-21.560875,-8.469217
11.915664,51.45611
-1.6422759,-27.434778
-12.6982765,-1.5002073
115.59564,3.6384826
5.591474,28.56238
7.1203933,40.240395
-29.017212,-2.6029754
20.00147,-4.294087
-3.0684557,-39.10783
88.26865,15.87227
23.347364,-7.434106
11.288904,29.367071
-19.898472,-5.6281934
2.6756952,42.125294
-23.22873,-9.330408
-8.419978,-23.119148
15.003718,37.416927
-15.914873,-3.8635812
198.8762,20.664413
-30.513481,-8.558966
10.60627,47.41709
-23.486832,1.0334198
22.903536,-15.482278
-22.620396,-5.192854
2.3371494,-37.54518
-8.430442,-10.890196
10.950459,30.541395
-30.827238,-8.940589
1.1325424,45.192013
-21.096256,-6.2174373
24.91485,-6.500749
-27.474968,-15.511451
-15.135291,-10.92199
30.892096,36.121033
-29.052202,-1.8691084
-1.6725994,39.404755
95.19535,-3.425633
5.210488,39.79684
5.355227,33.075832
-21.390629,-0.2723008
84.16795,45.899715
-24.11578,-0.57301867
23.200819,-2.2705088
9.408685,33.318714
-22.205004,-0.90107507
-23.52619,0.30142733
22.709084,-7.341595
8.738994,41.33094
0.71944475,44.539856
-31.61544,-5.709719
114.1196,24.182232
-22.67626,-6.9089875
-22.718325,-1.2223914
23.546507,-12.454286
190.26659,15.264707
-31.674019,-12.777712
-26.845663,-12.527215
0.8093697,-40.84014
88.18468,-29.029123
3.7864242,38.975674
-31.39307,-14.0232315
6.181665,49.025852
-3.0893035,41.37208
-7.9085565,-22.243347
-13.65628,-14.366518
89.617775,-30.138681
16.997812,-8.73404
11.92726,41.046066
1.6372609,45.16397
-2.7683775,41.08006
-20.803925,-11.881724
-17.348965,-3.178886
15.8200445,40.22896
-18.64891,-5.956353
17.013311,52.63935
-12.024884,-6.9663243
193.64613,14.506128
-8.721025,-24.868958
-25.964247,-7.956989
104.3054,5.5920634
-18.640831,-1.3762739
-7.8158917,-19.233778
-16.17531,-14.6982
1.6961385,37.447727
-2.196925,39.45553
-24.355192,-5.034957
6.208358,45.597477
-2.0716693,-30.139149
6.322829,44.214848
-22.289532,-1.6315311
7.028532,37.339188
-8.146873,-24.625973
64.53301,48.293198
21.06549,-1.4203061
-7.6011877,-24.661058
21.418888,-4.639593
-22.562311,-5.155406
-1.4610686,-26.007853
-29.857813,-15.337478
-3.0753467,36.972343
-30.534115,-11.326118
7.2074156,35.69323
27.43173,-17.413181
-10.110153,-13.977295
0.90979165,33.847076
-11.155206,-13.390381
-2.5067086,-41.0173
-18.457964,-4.9518147
12.152489,41.656353
101.665436,17.277433
2.5905688,37.000397
-30.45222,-14.223481
-25.181759,-2.3254917
-24.904127,-16.337217
5.006995,45.30417
-4.112657,41.48956
8.000087,48.259216
-2.2676606,-27.472776
7.717679,41.163334
-1.8655782,43.356316
5.401286,37.455235
3.8421345,-48.613007
7.947268,41.018692
4.7926273,40.14456
-3.6538942,38.68897
-23.599947,-10.491739
200.02313,18.440111
-28.947657,-8.1014385
36.601337,37.93637
-14.922571,-9.768234
119.10997,83.44213
8.790557,39.274353
5.4475064,39.578663
1.2481683,-46.87769
-0.13963589,33.94336
-21.648693,-5.2869244
1.9153775,-46.72574
120.62465,10.48462
-31.104689,-12.11256
-24.129276,-9.78561
24.671331,-0.16648524
4.0966625,35.049385
-21.538052,-10.918432
6.5228004,46.20594
2.724303,36.550232
10.996222,33.532856
-7.428026,-16.807514
74.11052,49.789154
-9.7318125,-16.72237
103.760284,-2.0392954
-27.642626,-12.368002
8.135102,39.321823
10.310986,34.956306
-21.596617,-8.409073
-15.033226,-9.821126
-19.406958,-10.605362
-22.119652,-5.9117794
27.741585,55.24711
-7.801308,-10.526919
-28.423635,-12.319987
-21.456526,-8.374799
-21.575344,-6.612168
-8.051373,-10.620532
16.882933,-9.066247
-26.658695,-11.773973
4.428452,33.61123
-20.275646,-0.08972829
-12.26277,-12.499402
-16.35481,-3.0147007
99.87456,-0.908361
201.10327,18.892172
-11.692104,-10.3869095
-20.362953,-8.176363
-16.159,-2.3439498
-21.384102,-6.258097
20.50876,-6.507698
-5.5043197,-43.3748
0.5125642,32.566673
-8.528286,-16.849062
-30.023617,-15.464789
31.972502,0.6945429
-9.3267765,-16.268171
4.7012534,44.489326
103.50792,10.184704
2.9617546,36.619457
-21.270634,0.09468786
-21.404778,-5.938157
-10.923244,-8.472978
14.437646,38.923153
5.60515,35.483265
22.985294,45.448906
-23.775747,-14.012894
-14.308263,-14.398402
12.36041,35.76116
197.10516,18.734304
21.381296,-9.46391
23.367842,-14.934121
-1.2348691,41.747364
26.284454,-15.465288
48.254375,36.50668
0.73348916,33.95347
-27.596058,-6.3533726
193.44989,16.466978
8.800472,38.613712
-20.469057,-6.6836324
88.34796,-28.893614
89.090225,-27.390074
17.119877,36.853962
-10.284358,-11.944489
-20.98707,-4.6015615
-22.472498,-11.236833
-9.826343,-13.5039835
-21.873484,-1.2082044
-23.283941,1.1394056
-1.0371151,38.14207
-1.8156393,-25.79044
-19.592926,-12.169644
1.7845296,-34.80601
26.44321,38.201305
6.0615163,42.80635
2.4100034,-34.560844
-4.08631,39.954487
104.42647,36.95731
-20.180246,-1.3578197
-4.204759,-21.886044
-6.39085,-23.679375
-28.8085,-2.6002882
9.340314,43.192345
4.0537205,30.284828
-18.692915,0.19681203
20.340145,-8.772427
22.956585,-6.0248585
102.2083,-3.5132492
20.236486,39.17312
18.258663,36.048393
34.786777,37.54373
-18.154163,0.130728
5.6681805,43.025158
-21.152924,-6.9447684
-19.448185,-1.8204926
-14.89731,2.4973836
-19.475965,-11.231588
26.119104,32.908024
-16.690311,-6.4198637
17.875854,32.140156
-17.481249,-13.631432
-20.310732,-14.458894
120.12659,26.493206
-7.6268344,-18.810266
8.925098,39.29344
117.20793,4.2843328
0.024089448,-29.967613
-18.649523,-11.784653
-18.862852,-8.657528
3.8813975,44.178864
-2.2346742,-32.28627
15.5824375,29.78067
-26.457727,-9.14956
-0.36495414,-33.2977
-23.398434,-0.98692214
-21.55507,-0.48466444
-1.8567507,40.34193
