data_0,data_1
13.973861,-11.528797
13.635546,-11.554048
13.64648,-11.22236
12.864782,-9.937308
13.19533,-10.550085
12.478924,-10.027232
13.548287,-10.481275
13.604734,-11.199973
13.794913,-11.207297
13.290001,-9.339093
13.914769,-10.866993
13.163575,-8.786049
13.774125,-11.4746
13.31956,-10.0475445
12.823542,-9.09472
14.013749,-10.361669
13.629438,-10.815113
12.614948,-10.452952
13.194097,-9.379246
14.594898,-9.627147
13.310582,-10.559275
13.457547,-9.123644
13.796451,-10.516966
12.954375,-9.237228
13.422701,-10.004789
13.543803,-9.064824
13.0569105,-9.915002
13.753026,-10.141318
13.509789,-10.140663
12.785154,-10.022025
14.320416,-9.49273
13.724683,-11.274315
13.5092125,-10.816793
13.1375475,-10.522966
14.866319,-9.839147
12.805439,-9.598408
12.561711,-10.711365
13.051114,-10.873104
13.59656,-10.999317
13.388436,-10.464245
13.567959,-11.1828165
13.40176,-10.432174
13.746155,-11.295165
13.044881,-9.957147
14.20177,-10.753669
13.752561,-10.0588455
13.671595,-11.402584
13.4573765,-10.726818
14.525228,-9.515156
13.129913,-8.869395
13.736281,-11.435131
13.664273,-11.052503
13.667058,-10.466211
13.761379,-11.424327
13.62666,-9.409094
13.101453,-9.008824
12.590911,-8.542928
13.526715,-10.812471
13.537205,-10.535961
13.431863,-9.762124
13.614824,-10.642882
13.01939,-9.163005
13.690901,-11.345849
12.667663,-10.394208
13.76189,-11.389316
13.860886,-11.488483
13.660378,-11.251213
13.006937,-10.299778
13.559379,-10.942825
12.739476,-9.25029
13.84998,-11.559762
12.76887,-9.82406
12.975275,-10.907783
13.300422,-10.00979
12.958409,-8.797349
13.15821,-10.410694
13.862519,-11.180674
12.731342,-9.851278
4.6201386,9.029973
14.087792,-10.662198
13.668138,-11.267594
14.2869625,-9.869252
13.757033,-11.521747
13.444667,-9.760249
13.372356,-10.023253
12.800109,-9.867414
12.726506,-9.305226
13.340587,-10.8749695
13.078179,-9.770362
14.278591,6.056636
13.306991,-10.661408
13.9844265,-11.928283
13.603943,-10.765381
13.947551,-11.834026
13.53388,-10.805851
13.45235,-9.924643
13.726738,-10.308723
12.880764,-10.001782
13.831094,-11.351506
12.605019,-9.930166
12.690304,-9.989346
13.432947,-10.617293
12.742175,-9.871142
13.84103,-10.69436
12.935884,-9.448814
13.224505,-9.692383
13.678321,-11.269701
13.693383,-11.148402
12.761337,-9.580378
15.029565,-9.784087
13.673381,-11.375552
13.28407,-10.037652
13.754181,-11.469342
12.618979,-10.081679
12.647542,-9.478378
13.971718,-10.986519
13.417419,-8.960858
14.130275,-9.34012
13.583707,-11.32261
13.842088,-11.634836
13.891781,-11.784467
14.307752,-10.812172
13.784365,-11.517781
13.779434,-9.519836
14.0476885,-10.407408
14.04001,-11.946451
12.689788,-10.963642
14.049126,-11.9284525
13.955549,-11.651905
13.547565,-10.863011
13.867344,-11.690021
13.883514,-11.342574
13.3553295,-9.93912
13.810521,-11.340056
13.774659,-11.895931
13.54078,-10.97578
12.68931,-11.116985
13.759467,-11.077123
12.67694,-10.895865
13.884717,-11.746062
13.889928,-11.838845
13.834622,-11.648022
13.434925,-10.394368
13.584156,-11.216007
12.517285,-11.287572
13.973364,-11.773166
13.236778,-8.882932
14.038825,-11.937454
14.194289,-10.0866585
13.639422,-11.508369
13.35727,-9.317725
13.430787,-10.8391075
10.041156,9.956439
13.777943,-11.148843
13.845481,-11.846857
13.871039,-11.847671
13.188978,-9.14896
13.515362,-9.526851
13.916623,-11.768769
13.314845,-11.154039
13.929755,-11.642544
13.879959,-11.716094
13.386796,-10.893063
13.867027,-11.69997
13.343458,-9.396948
13.512254,-10.733444
13.398633,-11.0650425
13.5352335,-10.984874
13.631368,-11.267327
12.754986,-9.797405
12.75843,-10.558174
13.493265,-11.158962
13.722826,-11.013373
13.727128,-11.492131
13.347386,-11.115801
13.59851,-11.124062
14.742523,-10.199393
14.887176,-9.900614
13.427786,-8.878236
13.88062,-11.164752
12.994204,-9.0587635
13.699404,-11.479348
13.674119,-11.755456
12.518039,-11.0552
14.710387,-9.982549
13.774524,-11.582718
13.715511,-10.532821
13.8949995,-11.050518
13.275273,-9.224545
13.98523,-11.821758
13.691413,-10.762619
13.592506,-10.600583
13.719439,-11.24681
14.769255,-10.043448
13.769648,-11.223642
13.466351,4.1507964
14.15021,-10.865183
13.212416,-10.35745
13.616265,-11.107618
13.891523,-11.6477585
13.254307,-11.1222725
12.9824705,-9.697912
13.476003,-11.068374
13.652718,-11.012101
13.1614895,-10.772542
13.0542755,-11.08666
13.557523,-10.972504
12.752786,-11.03386
13.67684,-11.6057625
13.30385,-9.418669
13.3116455,-8.910332
13.988882,-11.867843
13.623314,-11.17939
14.036971,-10.748269
13.533386,-10.883114
14.336269,-9.493621
13.007826,-11.560501
12.971673,-9.236395
13.772929,-11.463882
14.810828,-9.884357
13.478215,-9.838233
13.547937,-11.353373
12.491903,-9.636614
13.036814,-11.002223
13.711589,-10.080328
14.372317,-10.186481
13.801758,-11.611729
13.770577,-11.257305
13.61521,-10.568457
13.660045,-10.815322
10.717925,8.44619
14.660156,-9.631085
13.5831585,-11.510936
13.360478,-10.720325
13.931407,-11.688746
-2.0612745,-4.7240257
13.985263,-11.502028
13.9063635,-11.457017
13.353316,-10.508688
13.381281,-10.569952
13.565033,-10.418811
13.534021,-10.962909
13.1780205,-9.9474535
13.450702,-10.695502
13.698701,-11.456082
12.859423,-10.533373
13.791529,-11.402537
13.106696,-9.6683855
12.824126,-9.761757
13.607028,-11.101114
13.545995,-10.719539
13.4134245,-9.461091
13.202333,-9.829024
-4.663585,-6.5860786
12.700565,-9.571065
13.134952,-9.886633
13.092644,-9.985798
13.339864,-10.5092
-3.6284137,-4.6181216
12.49,-8.882701
13.33623,-10.482634
13.402459,-10.424304
12.566127,-9.488166
-3.8902347,-4.605
13.19799,-10.482244
12.539194,-10.103923
12.781911,-10.009337
13.65375,-9.159977
12.500193,-9.832835
13.956856,-11.716373
13.002872,-8.42262
12.598926,-8.974605
-4.0816154,-4.643782
12.89762,-9.322578
12.466563,-8.782262
12.629939,-8.686814
13.763491,-9.485346
12.50539,-8.878935
13.767505,-9.44994
12.547164,-9.180815
13.960264,-11.329376
13.393836,-10.6489525
-4.5901504,-4.721903
12.683919,-9.257539
12.446347,-9.591717
12.629459,-9.055557
13.35678,-10.218902
12.850631,-8.799577
13.306734,-10.433118
13.808557,-11.06207
13.190072,-10.584703
13.043972,-9.447219
12.309262,-9.586459
12.576051,-8.839311
12.731597,-8.786714
12.658222,-8.919963
13.758751,-11.559149
13.983235,-11.753738
13.5519,-9.571411
12.979717,-11.722942
-6.3814282,-6.3649173
13.879999,-11.669674
14.126287,-11.313468
13.68819,-11.416314
13.781454,-11.675524
13.563914,-10.674057
13.53881,-10.78296
12.941044,-11.995777
12.582497,-10.303515
13.354159,-10.893518
13.967561,-11.456234
13.707828,-10.6332
12.817876,-12.123108
12.582504,-8.641005
12.97464,-9.074846
12.969052,-9.046005
13.514565,-10.761255
14.002399,-11.81158
13.340643,-9.49066
13.968711,-11.659763
13.914387,-11.518343
13.946674,-11.58576
13.076988,-11.9923
-5.056246,-6.3214884
13.814803,-11.423971
13.404652,-10.945002
13.494716,-10.854365
12.809255,-10.720455
12.783645,-10.276961
13.533463,-10.572901
13.757715,-11.67771
13.969283,-11.3041115
13.787148,-10.90607
13.526018,-9.848104
13.628599,-10.461227
13.931656,-11.421755
13.396815,-10.102328
12.893143,-12.002527
12.750617,-12.303931
12.778736,-9.469122
12.900216,-10.514663
13.112343,-10.457163
13.280077,-11.007058
13.788488,-11.1502695
13.007882,-9.49034
13.910142,-11.683675
12.6807,-9.325716
14.081735,-11.993235
14.011864,-11.593995
12.820045,-9.344234
13.87642,-11.7935
13.575412,-9.665753
3.8890855,8.278626
13.286344,-10.511258
13.0310755,-8.71189
13.004854,-9.357113
13.18553,-9.779828
13.880429,-11.546889
12.634519,-9.191919
13.873373,-9.723337
13.432573,-10.607981
14.663044,-9.733819
12.776068,-9.809116
13.840216,-11.476519
13.539603,-10.071306
13.838034,-11.434834
12.86666,-11.972441
13.86631,-11.843722
14.101178,-8.974852
12.849498,-9.909265
13.0792055,-9.594784
12.8799715,-9.882675
13.331581,-8.764873
13.186158,-10.030572
12.683711,-9.765611
13.954755,-9.706467
13.940397,-11.592081
13.663974,-11.022777
14.051996,-11.935833
13.302755,-9.602501
13.878002,-11.375416
13.991589,-11.466123
13.928846,-10.981183
12.608046,-10.145728
13.04967,-9.874548
12.866401,-9.235436
13.000695,-9.6387
13.5921335,-10.782439
13.332825,-10.886959
13.474916,-10.673827
12.821797,-8.85247
13.039689,-9.934668
12.798834,-12.099279
13.111555,-9.881568
13.492649,-10.644734
13.409825,-10.261326
12.694114,-9.201644
13.132759,-9.242997
13.119295,-8.905651
13.813312,-11.479575
13.857277,-11.163166
13.042655,-8.807096
12.925282,-10.496307
12.874941,-8.955047
13.841277,-11.050639
12.574169,-8.89263
13.50165,-10.770262
13.373685,-10.354388
13.897514,-11.43815
13.833311,-9.540333
13.472426,-9.32075
13.501393,-8.881813
12.919687,-11.420931
13.325771,-11.507202
13.509888,-10.949688
13.60217,-11.450096
13.567532,-9.21036
12.60925,-9.086849
13.332759,-10.399315
12.790023,-12.026034
13.795638,-10.069201
13.027913,-9.847623
13.03446,-8.8986025
13.202587,-10.608255
13.900021,-11.21465
13.152389,-10.330933
13.162055,-8.906554
12.779347,-8.879455
12.880844,-9.463239
12.640627,-9.489427
13.9098015,-9.814362
12.762776,-10.435088
13.622682,-10.790705
13.7728,-11.199707
13.904313,-11.238199
13.125532,-10.847647
12.625857,-8.987149
12.792802,-9.576409
13.370408,-9.188759
12.638929,-9.39603
12.652273,-9.136583
13.940341,-11.655642
12.870167,-8.87228
13.910905,-10.159361
12.95303,-9.060339
13.102084,-8.749905
12.5567045,-9.380848
12.972244,-8.834462
12.348996,-10.141023
13.412607,-10.523875
12.437222,-8.862991
12.718977,-8.965102
12.685026,-9.059035
12.8506775,-9.389399
12.996691,-9.443175
3.1593745,-12.45303
12.698061,-9.114997
12.8903,-9.625612
12.579737,-10.31445
12.644372,-9.577834
12.721008,-9.438834
13.10183,-9.1730995
12.560674,-9.815663
13.21253,-10.205137
12.731125,-9.590771
12.507987,-9.007902
13.346039,-9.586328
13.077416,-8.72557
12.614182,-9.256344
12.713567,-8.919944
12.659001,-8.577047
12.84864,-8.933635
13.403105,-10.498229
13.266362,-8.975795
12.902144,-9.778194
8.866559,6.0494676
14.198773,-9.304735
12.636921,-9.783132
12.658128,-9.414704
12.778513,-9.544103
14.483681,-10.136876
13.749343,-11.058858
13.601007,-9.283392
12.970106,-10.790628
14.622563,-9.531742
13.492011,-9.148292
14.446434,-9.9215975
13.595458,-11.028555
13.84119,-8.968434
13.964646,-11.151628
13.736256,-11.263725
13.127314,-8.9105835
14.088913,-11.20312
12.994887,-9.643756
12.458554,-9.37881
13.446977,-8.98873
13.279067,-8.873471
13.853742,-11.506099
12.540395,-10.284439
13.116572,-11.4732685
13.392865,-9.445021
7.1854224,10.464538
12.920704,-9.24139
12.642273,-8.99342
14.305157,-9.131318
13.562309,-9.1078415
13.234092,-10.875072
14.286222,-9.795702
14.517157,-9.735124
13.713867,-11.263152
12.921665,-8.700376
13.729134,-10.069655
12.558146,-9.564927
13.39787,-9.19407
13.012124,-9.75951
13.320974,-10.576763
12.510261,-9.975872
12.3854,-10.482122
12.827275,-10.42674
13.453339,-9.909546
12.547897,-9.905619
13.808354,-11.382597
13.376869,-8.799846
12.658353,-8.926682
13.503171,-10.086279
13.669324,-9.035261
14.08925,-10.185422
7.334086,11.563562
12.720121,-8.8609085
12.583389,-9.573098
13.7924,-11.304106
13.827963,-9.070889
13.026579,-8.833214
12.66849,-9.116144
13.322669,-10.252443
12.849481,-9.056545
13.823774,-11.250589
13.717002,-10.108821
12.385042,-10.220582
13.386369,-9.509592
12.767109,-8.898614
14.454876,10.724522
12.98227,-8.703083
12.663383,-10.631796
13.112139,-8.7124815
13.920541,-10.947506
12.731103,-10.840794
13.672809,-9.277394
13.026962,-9.991892
13.255059,-8.786698
12.814902,-9.55284
12.963482,-9.795109
13.360526,-10.409734
12.843163,-9.175192
12.756269,-8.61508
13.604206,-11.111609
13.224323,-8.570747
13.731041,-10.687068
13.61586,-10.879115
12.764438,-9.345075
13.403425,-11.098251
12.868701,-10.037678
12.641039,-11.130754
13.609366,-11.109537
12.803331,-10.186292
13.138385,-9.476596
13.345198,-9.395906
12.822544,-9.586115
13.167823,-8.692552
12.906818,-10.320067
12.946148,-10.032986
5.8798223,6.967086
13.024769,-9.371893
13.633454,-9.152745
12.746528,-10.579334
12.9836645,-8.981251
12.651461,-9.054493
