data_0,data_1
-8.215247,0.007794254
-7.5356064,1.0744665
-8.134287,1.643792
-8.219589,1.2255125
-8.252467,0.23019615
-7.8659983,1.2648344
-7.210594,-1.7887018
-9.909324,1.7543156
-8.463107,0.78539026
-8.183378,2.4249809
-8.260201,0.49915445
-7.303532,0.8022772
-7.761142,0.06069903
-8.969119,-0.3773544
-8.342998,1.623659
-8.245722,0.26352513
-7.7963095,0.3595822
-7.5431337,-0.42479858
-8.088028,1.1559265
-7.90239,0.5979084
-8.289828,0.37838987
-7.955745,1.6050311
-6.9434953,-0.37159047
-7.067287,-0.68619573
-8.965586,-0.20434839
-8.49582,0.06571562
-8.093135,0.007343913
-7.9684978,-0.43104675
-8.773502,-0.15357345
-8.770405,-0.30384758
-8.171313,0.6679846
-8.833008,0.62141556
-8.190349,0.25195554
-7.6788015,0.053711142
-7.7406964,-0.40910953
-6.856674,-0.62909514
-8.3990135,0.56320715
-8.125274,0.7148527
-7.624027,0.95642453
-8.057391,-0.0006465413
-8.116404,1.8599373
-8.101224,1.3362908
-8.467136,0.6496754
-7.7029667,1.3343709
-7.5565085,0.8483198
-8.6952095,0.15192878
-7.234459,-1.730812
-8.2759075,0.90014946
-8.313643,1.7691431
-7.796229,0.74098945
-8.035526,1.8176132
-7.977921,0.5060306
-7.9652896,1.4846718
-8.271281,0.26412907
-8.361279,1.5154618
-9.936037,1.7684388
-8.168095,0.17773473
-7.552095,1.0374836
-8.015678,1.4190853
-7.553799,1.2150811
-8.263739,1.4043791
-7.8403616,0.5865102
-7.934498,2.2995641
-8.171269,0.37594503
-8.770126,0.06905945
-7.865461,0.9768461
-8.009304,1.7238456
-9.795008,-0.14217848
-8.107838,2.1234372
-8.419914,1.7837636
-6.448867,0.5502317
-8.571268,2.040845
-8.316515,1.957508
-8.123734,1.3412402
-8.567324,1.2816306
-8.286898,-0.19033852
-7.8087606,0.4536618
-8.568559,1.0353534
-8.644751,1.125569
-7.621736,-0.55562186
-7.885432,0.4301988
-8.849221,-1.1145159
-8.067476,0.274038
-8.256408,1.1770406
-8.277274,0.6929813
-7.5175834,-0.93184197
-8.090833,0.41164607
-8.302228,0.14176568
-7.5327697,0.87332064
-7.439636,0.20070747
-8.556627,0.051396903
-7.524844,-1.486725
-7.841446,0.38667935
-7.6757164,0.11177539
-8.087453,1.3843989
-7.585759,0.46185657
-8.178137,2.2124383
-7.8413363,0.29803944
-7.6126013,-0.2540341
-8.148254,0.33428973
-8.0238085,1.4014144
-7.463427,0.96838635
-8.403427,0.16947299
-8.616131,0.7918626
-7.979209,1.3434145
-7.726628,1.2293981
-8.423792,0.17511527
-7.545643,-0.6201638
-8.289015,2.2474287
-8.449833,0.026185825
-8.634733,0.022400513
-8.29731,-0.15127851
-8.188812,1.5266688
-8.062994,-0.55519855
-8.834664,0.2519709
-8.38711,0.034994964
-8.381747,1.9185567
-8.505313,0.8591913
-8.187309,1.7741863
-7.946546,1.3142598
-8.458966,0.16792761
-7.9557147,2.0745802
-7.544184,0.44781575
-8.277402,0.6322287
-7.7914953,0.629314
-8.231318,1.4326216
-7.887952,1.5277795
-8.491332,2.6898928
-8.239287,2.313849
-8.316612,0.91958505
-7.761463,-0.7845113
-6.7282295,0.12645938
-7.7523966,1.0405631
-7.838222,1.9231267
-9.419778,-0.24255496
-8.877081,-1.2213652
-7.461572,0.14471748
-9.258524,2.3193922
-9.418575,-0.45788157
-9.318079,2.130675
-9.457597,-0.3590958
-9.085528,1.2237561
-9.28789,2.4596314
-8.887356,-1.1034886
-9.046419,2.4345813
-9.2688465,0.12623887
-8.699711,1.9863331
-8.662503,-0.16088185
-9.306401,0.56361794
-9.2825985,2.0767896
-9.289125,0.3872244
-8.713084,2.6578312
-8.252133,-0.18448308
-9.504175,-0.5112656
-8.862607,2.2634208
-9.389989,0.03212027
-8.334109,2.1953955
-9.399154,-0.07604465
-8.73942,-0.35933775
-9.191392,2.106675
-8.668164,2.2698996
-9.053196,-0.531507
-7.6493783,2.1084342
-9.0508585,0.43982205
-7.1395664,-0.30684498
-9.332912,-0.06321118
-6.8870406,1.2838638
-9.07024,-0.11942319
-1.819029,3.646835
-9.267768,-0.37632856
-6.9232516,0.42718118
-9.2288685,0.16971634
-9.177861,1.6579193
-8.850957,-1.1825651
-8.478501,2.0702846
-8.296474,2.618228
-8.661567,1.8681492
-9.106776,0.76916826
-7.9864454,2.4769244
-9.155632,0.083868586
-9.265455,-0.56174517
-8.808861,2.0126462
-9.297325,0.21921849
-8.997779,0.49892375
-8.906747,1.5581162
-9.1359625,2.0197208
-9.35456,-0.009330473
-8.832232,2.3818848
-9.165938,-0.2235221
-9.077875,0.098436855
-9.34922,0.21023247
-8.894636,0.5402906
-4.696752,-0.69758946
-7.38115,0.67369455
-9.402859,0.74810165
-6.8601947,-1.0329926
-7.008395,-0.7484235
-8.082986,1.4217216
-6.941495,1.25746
-9.2043,0.41208258
-9.100543,1.5302156
-9.067923,0.086322844
-9.196169,0.25378475
-9.142466,2.2718034
-8.272095,2.043249
-7.9522195,1.7191246
-8.80645,0.78625286
-9.026517,0.0363723
-9.131825,2.421298
-9.178804,1.0228839
-8.87095,-1.1958795
-8.1317625,-0.27368757
-8.715705,0.79685265
-7.6107545,2.0151286
-9.060681,1.1981235
-7.184885,1.4708714
-8.923738,0.1431699
-6.8669667,0.87805635
-8.901542,0.9897258
-8.730716,2.0399148
-8.798418,-0.4946808
-7.0718074,-0.8816803
-8.590428,-0.05636699
-8.741847,1.3207083
-8.946483,-0.4096846
-8.805961,2.2210286
-7.4215403,1.7511849
-7.9255104,1.8437737
-9.294843,1.883699
-8.956099,2.6019905
-8.913965,2.3991516
-9.051846,-0.5415107
-9.215636,-0.19283688
-7.1909676,-0.0037126888
-8.953003,1.3768139
-7.3386726,0.04300296
-8.795417,-0.3041408
-2.8352923,-9.15423
-9.126019,1.9190294
-7.510523,2.0026746
-8.287947,1.3586636
-6.8933682,0.45748168
-8.183128,1.4046516
-8.289674,1.9269638
-8.9353285,2.4026067
-8.278455,1.736122
-7.9846635,1.5310636
-7.9524574,-0.0727888
-7.8299994,1.0044459
-8.487663,2.0000029
-8.009078,-0.0649716
-8.7697115,0.31279838
-8.634097,0.0046147397
-7.9334006,1.9691305
-8.786892,2.5461655
-9.105719,-0.28751758
-7.904473,1.7011076
-8.797034,2.236925
-9.224009,-0.08147752
-8.429642,1.977276
-7.5852375,1.6845734
-8.615296,2.3325942
-8.022292,-0.62195736
-7.9631476,2.583057
-7.8097177,2.0530555
-8.728718,-0.68671596
-8.992774,0.23831928
-9.363825,-0.37762758
-8.669121,2.0615215
-9.210676,-0.14072448
-8.005464,0.306009
-9.891092,1.7284411
-9.164382,1.0389384
-9.008616,2.3855658
-9.0379925,-0.19558851
-1.733276,-3.4743986
-9.218263,-0.06843403
-8.863975,-0.1806065
-8.52976,0.52642953
-9.210912,-0.5203921
-9.362262,-0.0026108122
-9.268397,0.048387833
-8.249038,1.872117
-1.7330037,-3.4744725
-9.224855,1.0243607
-7.8027773,2.047739
-8.794832,2.2237573
-8.411591,-0.39917272
-7.6024194,0.4820655
-9.103028,0.6645719
-8.404914,1.5163057
-8.933424,2.310026
-9.464099,-0.15991227
-7.0512342,0.8896017
-7.5176997,1.8110774
-8.3266945,0.47785914
-7.240095,1.4171542
-8.827066,-0.13882373
-9.156917,-0.60869807
-7.0701656,0.38610277
-7.647847,0.4329152
-7.983291,-0.087272294
-7.2846355,0.79094976
-8.355516,-0.858247
-8.615948,0.35318425
-9.176307,-0.36515117
-8.43799,0.53153753
-8.381699,0.00378332
-8.56263,2.1330895
-8.848261,-0.45274898
-7.916388,-0.18210997
-7.213408,1.08291
-1.797441,3.679038
-7.772906,0.05633507
-7.526107,-0.44895777
-8.209549,0.45305485
-7.8789473,2.2548792
-8.916723,1.4211959
-7.889547,0.974868
-9.138378,2.275603
-9.169905,2.568062
-6.406501,-1.0784895
-9.197877,2.5140283
-9.034847,2.7563376
-4.948653,7.219581
-9.294889,2.1825402
-9.177189,1.9281306
-9.241186,1.947527
-3.1817992,-8.761586
-9.248812,1.8854762
-9.107793,2.3903682
-9.172551,2.590081
-9.260296,-0.55876684
-9.133888,2.1921809
-9.178292,2.572544
-9.020055,2.4023898
-9.013106,2.3705564
-2.7483854,-1.6119282
-9.128004,0.8706442
-8.972968,2.482249
-9.234759,0.5174735
-9.189373,1.6145502
-9.258915,1.9237585
-9.230033,2.3599615
-9.279391,1.9620908
-9.387805,1.1921095
-8.9539795,2.1276822
-9.043711,2.5661232
-9.319248,1.4782261
-9.261365,1.8087591
-8.90654,2.9250214
-8.926944,2.3423343
-9.259269,2.2854605
-9.307267,2.1120217
3.4865046,2.5929096
-9.095966,2.2428858
-9.033009,2.4536786
-9.184681,1.656141
-5.9673657,-0.2466281
-8.373568,1.9476957
-8.876129,2.324484
-9.297988,1.8367506
-9.185205,1.9611421
-8.843206,2.4612217
-9.149709,2.4853532
-9.16923,1.2354058
-8.7576685,2.0195014
-8.31539,3.846121
-9.026208,2.519362
-8.931578,2.3124602
-8.735231,1.7397292
-8.965539,2.3269398
-9.212682,2.2144084
-9.153102,2.0573819
-8.86705,2.0590494
-7.970454,2.5440462
-8.637652,2.161361
-9.119908,1.8192668
-9.261126,1.6794984
-9.106118,2.3755774
-8.430507,2.1139202
-8.824924,1.4389615
-8.719786,2.6356938
-8.988956,1.2524546
-8.84527,2.6161375
-9.077098,2.0937426
-8.939986,1.1623592
-8.454504,2.496222
-8.955852,0.65889674
-7.804719,2.0547285
-8.862964,2.5112214
-8.913619,2.1968074
-9.061072,1.7883396
-9.174475,2.5043833
-9.244303,1.4462565
-8.450671,1.4141862
-8.337365,2.3788555
-9.016273,2.6651685
-8.964436,2.0852685
-8.998729,2.4147851
-9.021182,2.2627482
-9.070415,1.4593741
-9.261901,1.9828218
-8.990464,1.7901409
-8.196026,2.101851
-8.178639,2.0669513
-8.369727,2.1624665
-9.068841,2.3715978
-9.023572,2.3284407
-8.95257,2.3537107
-8.656453,2.223663
-8.927316,2.4351308
-10.05907,2.9534345
-8.948264,2.5405388
-8.925792,1.9888383
-7.912631,2.4667244
-9.012169,2.2879257
-7.5991163,2.1141868
-9.02507,2.3457134
-8.628418,2.7031257
-9.1211195,1.4688879
-9.024187,2.3522625
-9.32898,0.5423135
-8.966039,2.4051383
-9.061273,2.2890847
-8.844449,1.0257734
-8.930425,2.2816918
-8.590463,1.4842186
-8.886111,2.414779
-9.094027,2.6139898
-8.72764,2.133469
-6.9103856,0.56191313
-8.899638,1.8281521
-8.899611,1.975691
-8.939527,2.3622212
-8.607245,2.359363
-7.6002064,0.67932445
-8.349192,2.6027963
-9.062562,1.1688714
-8.632782,2.1582456
-8.446231,0.72815126
-8.788154,2.310795
-9.036236,2.68013
-9.258594,-0.13116075
-8.889673,1.9753538
-8.501326,2.4853656
-9.329702,0.70290166
-8.574335,2.1165395
-9.181705,1.9858733
-8.311313,3.8590543
-9.008657,1.1826556
-9.040352,1.7422729
-8.627495,1.7180002
-8.833471,1.7630627
-8.783873,1.8571155
-8.446104,-0.25403735
-8.724877,2.6317685
-8.834106,1.7901828
-8.756192,-0.5684208
-8.608647,1.6062064
-8.341208,1.0641625
-8.82091,1.7384984
-8.4140625,2.6394508
-9.063817,2.7160497
-8.988639,1.9339434
-9.127174,0.763245
-7.1504855,-1.0261552
-9.009789,2.646488
-8.486111,1.8222915
-9.17401,2.1618447
-8.717197,1.9497176
-2.7207024,-1.6324552
-8.426801,1.7031943
-8.793502,1.8303487
-8.307057,3.8749948
-8.832347,2.2668703
-7.8127527,2.586035
-8.653924,0.659293
-9.179401,2.0090349
-8.489674,1.8958383
-8.9702635,0.70319957
-8.463793,2.316227
-8.780353,1.9893328
-8.435797,2.0639896
-8.560194,2.553572
-8.771493,1.2903919
-8.268674,2.1975188
-7.7427845,0.9026559
-9.022433,2.661972
-8.634293,1.5226567
-8.386252,2.1570451
-8.843365,0.44226024
-7.8565254,1.4456823
-8.375978,2.3772187
-9.104666,0.3188245
-8.943374,3.158253
-8.01019,2.3901603
-8.674807,2.5375657
-9.120424,0.83214945
-8.213382,1.7641112
-8.855746,2.3422651
-7.2627234,1.0948731
-9.113729,0.7531648
-8.8039255,2.4327962
-8.610727,2.444399
-8.825369,1.4414635
-9.117908,0.8699891
-8.9509,3.1320918
-8.704898,2.1700416
-8.589506,1.9225006
-8.22111,1.4180706
-9.122437,2.2743385
-8.993407,1.6628134
-8.695482,1.5841525
-8.463638,2.4286997
-8.827738,1.8187792
-8.402266,2.0103118
-9.261831,0.20509532
-8.5596,2.0532835
-8.989789,2.4007826
-8.389368,1.7961457
-8.360897,2.426808
-8.919375,2.9923499
-8.513414,0.399442
-8.98071,1.4190828
-8.643469,1.834509
-8.987842,2.4071808
-8.265129,2.5476854
-8.938351,3.1382964
-8.607221,1.9439975
-7.920596,2.4210246
-8.700238,1.4976113
-8.4710245,0.09955317
-7.796952,2.047729
-8.61496,2.239142
-8.257485,1.8154937
-8.953998,2.6648924
-9.001683,1.189953
-7.422152,1.1856443
-8.5812645,1.8829259
-8.243472,1.879491
-8.227599,1.5048187
-8.943866,2.4028172
-8.620496,2.0846643
-8.875451,2.2357485
-8.870177,1.6990237
-8.712415,1.7064155
-7.4003944,1.7966027
-8.030039,2.3210282
-8.264241,1.4664294
-8.269154,1.9278772
-8.662817,2.1443145
-8.088417,2.022753
-7.7228017,1.3512592
-9.277147,0.36777768
-8.95683,2.6683986
-8.367317,1.6887083
-8.023535,1.5372375
-7.7197037,2.4023972
-8.908481,1.040254
-7.636818,1.9618775
-8.363142,2.1016839
-8.479586,1.0936884
-8.162698,2.06896
-8.777836,1.2701988
-8.28148,1.6242723
-7.671175,-0.7634544
-8.436324,2.011252
-8.440524,1.5668714
-8.234666,2.1193879
-8.653513,0.07436504
-8.658222,2.677173
-8.57838,0.7580224
-8.47108,1.3695996
-3.1829312,-8.760669
-8.462791,1.7519567
-8.511584,2.5385222
-8.497355,2.279756
-7.620059,1.8621018
-8.914778,2.3788207
-8.04675,1.5801531
-9.017653,1.1616639
-7.990617,2.417432
-8.413924,1.9905038
-7.4665203,1.947429
-8.171744,1.7056478
-8.093215,2.0987763
-8.691637,0.07274069
-7.587271,2.0743937
-8.720956,2.130241
-7.6357884,1.7744695
-7.094567,-0.62213403
-8.376611,2.2668607
-7.9728327,2.4873796
-8.726047,1.8201758
-8.750984,1.9648358
-8.46046,2.210898
-8.511703,1.8679055
-7.8687162,2.4695055
-10.015226,2.9217017
-8.038925,2.299333
-8.311896,2.1156583
-8.54675,1.4135038
-8.664366,2.4418526
-8.185529,2.114715
-8.907161,2.4060345
-8.156995,1.2613541
-8.205505,2.2747645
-8.677818,1.1803166
-7.625327,1.1461473
-8.927731,2.4843476
-8.981913,2.4392803
-7.9292703,2.3975239
-7.5793056,0.40697366
-8.939802,2.3938212
-8.616119,2.0360746
-8.301852,1.7537754
-8.701168,1.5877951
-8.52942,2.4918675
-8.181772,1.9506832
-8.722644,2.1033752
-8.104357,2.118724
-8.555889,1.815544
-9.143321,0.7730365
-8.599332,1.9160649
-8.493715,2.622495
-8.640761,2.5232818
-8.714068,2.114372
-8.323032,1.1437557
-8.508197,2.6109183
-7.906167,2.0370247
-8.646546,1.6606425
-8.544959,1.1823465
-8.36774,1.3675321
-8.798603,1.75879
-8.425882,2.124824
-7.2699485,1.5530778
-8.006752,2.4241784
-7.9465795,1.7330616
-8.5605135,1.9595368
-8.110518,2.1245267
-8.172593,1.9114165
-8.326201,1.8495569
-8.273805,1.9231582
-8.573876,2.4168522
-8.784694,1.8095809
-8.084544,1.5525013
-9.996122,2.8936248
-7.8937664,1.4570597
-7.788857,1.4255953
-8.518868,2.6137428
-7.8925314,1.7759944
-8.696584,1.9339458
-8.574513,2.298234
-8.652502,1.3095251
-8.488027,1.5503246
-8.169663,2.029836
-7.873702,0.85999954
-7.0648694,1.424716
-8.789079,2.3663912
-8.307625,3.899623
-8.63029,0.661604
-8.882376,2.544944
-8.682538,2.7759228
-8.82326,1.4597468
-8.733671,1.9772067
-2.7183034,-1.6360042
-8.610159,-0.6269416
-7.4231195,1.1937884
-7.5640974,2.149231
-7.854706,2.5409877
-8.889335,2.4708397
-8.837268,2.3303971
-8.170486,1.3889058
-8.589208,1.3918899
-8.647942,2.235338
-8.096014,1.6865274
-8.548186,1.7064744
-7.261688,0.19210395
-7.7623515,1.3422066
-7.8608017,-0.27907974
-8.994199,1.5079027
-8.398799,1.4864928
-8.391302,0.5356543
-7.872077,1.4408069
-8.082487,1.9737103
-8.735696,2.2062976
-8.016644,2.279361
-8.567656,2.0262535
-8.15062,2.0040267
-8.590394,2.205864
-8.446823,1.1615365
-8.412873,2.3285072
-8.997918,1.2238802
-8.851992,2.305835
-7.759471,1.8997186
-8.680416,2.0554664
-8.040323,1.8786448
-7.5198846,1.99305
-8.2081375,1.6619655
-7.8779974,-0.47753844
-8.409668,1.5330521
-8.448176,2.1583269
-7.7691736,0.871682
-8.182298,1.2513111
-8.412491,1.3556886
-8.510548,2.0988772
-8.262028,0.44788408
-8.631619,1.8218929
-8.394145,1.3708601
-8.869052,0.54445183
-8.655329,2.1157708
-7.4070764,1.1523994
-7.95834,2.1558275
-8.966687,2.9546607
-7.408197,0.2558706
-8.61499,1.6137135
-7.5396543,1.0230951
-8.668425,2.299551
-6.9906163,0.88294166
-8.384771,1.5577046
-8.855539,1.926359
-7.7277527,2.2993488
-8.607247,1.4318925
-8.01649,1.1528472
-8.530251,2.1169875
-8.178387,1.6345886
-8.844427,2.3296707
-7.7602777,2.0021105
-8.34353,2.0034132
-8.323191,3.803639
-8.627842,0.3061943
-8.605781,1.299459
-8.914587,1.1118267
-7.9114957,1.3705753
-8.506914,1.3497463
-8.164091,1.8073598
-8.068419,-0.11696405
-8.618349,1.7942563
-7.2922516,0.33392733
-9.005853,0.8593339
-8.460705,1.8872782
-7.580302,1.8425106
-8.007918,2.5149312
-10.081765,2.964627
-7.374469,1.1402197
-9.092379,1.8376418
-8.384947,1.3738198
-8.047552,2.1768796
-8.838938,2.1714544
-7.7544985,1.4227791
-7.937045,1.886852
-8.193307,2.0884576
-7.6584873,1.6230792
-8.247805,2.3215313
-7.2546654,1.5093738
-8.996815,2.6710632
-7.93139,2.5387397
-7.9558806,2.354892
-8.652252,1.1255275
-7.8971424,2.0596662
-8.240146,2.3405497
-8.722591,2.2501059
-7.219733,1.1207317
-8.183937,1.6642678
-7.5079284,-0.6794797
-7.23154,0.32619
-8.840491,1.7683945
-8.326007,2.1632874
-8.965235,1.9495788
-8.43545,2.0938098
-8.3080635,2.6090374
-8.737926,1.2009597
-7.977452,1.1959764
-7.6390567,1.423382
-8.097595,1.5440404
-8.632688,2.1312304
-7.8519664,1.2230916
-8.919649,2.3811362
-8.049543,2.3047287
-8.381162,2.0078895
-8.227155,2.0046399
-8.466102,1.5399547
-8.171544,2.0833762
-7.4566264,1.2486501
-8.423688,0.25617987
-8.207874,1.1052673
-7.7310767,-0.61219203
-8.032283,1.4230593
-8.059101,1.4807855
-8.2657795,1.3198737
-8.157556,1.854842
-8.162858,1.5246772
-9.213235,0.62458324
-8.787156,2.2403667
-7.248203,1.46766
-8.764781,2.0943186
-8.162879,1.7687607
-7.7102895,1.3664148
-8.563084,2.2840323
-8.267452,1.4088058
-8.711043,1.4953008
-7.3050313,0.44489837
-8.073834,1.5434624
-8.415468,2.0860271
-8.035038,1.2836616
-7.840528,1.2587658
-9.017183,2.6329703
-8.271331,1.7879701
-8.4927,1.8654015
-8.010377,2.192887
-8.714238,2.2091913
-8.412378,2.2932494
-8.562593,1.8047751
-8.41007,2.6563334
-8.495741,1.6716142
-8.286406,2.0105238
-8.602432,2.1714406
-7.722757,1.7299571
-7.4034243,1.0939547
-7.8958964,1.3473953
-8.0762415,2.1453083
-7.7998657,2.4484832
-8.093188,1.5230091
-8.61641,1.7777389
-7.6825757,2.1829984
-7.8781757,1.6324813
-8.431141,1.7194861
-8.20406,2.2698414
-8.799468,1.7010015
-8.013295,2.1502187
-8.642472,2.5185342
-7.8133335,1.7188412
-7.868339,1.7859974
-9.46189,1.6191852
-8.563767,1.7715613
-8.807446,1.8975847
-8.994216,2.6554046
-8.920483,1.8263643
-8.797231,2.305067
-8.097996,2.0904386
-7.823715,1.8230629
-8.438326,2.0093615
-9.100361,0.54901016
-8.17624,0.6123453
-8.466564,1.4445834
-8.043103,1.7634608
-7.9002423,2.389123
-7.9248466,1.6633629
-7.914293,1.1140829
-7.8313065,1.3875483
-8.40193,1.221568
-9.976168,2.9163992
-6.5126114,-1.3195359
-8.244094,1.9443845
-8.487179,1.8782372
-7.623856,1.9838911
-8.989625,2.666948
-8.428196,2.2571874
-8.511816,0.82366073
-7.5589123,1.2184966
-7.9821277,-0.6397702
-8.396102,1.7870631
-8.313345,3.8589287
-8.524747,1.2011819
-8.185355,1.0350175
-8.627662,2.2092886
-8.668474,1.9787391
-8.012334,1.9969715
-8.399576,0.9434208
-8.673937,2.1416616
-8.160932,2.0467145
-8.31187,3.8624535
-8.070713,1.7712121
-7.626487,1.6518047
-8.465223,1.5094427
-7.18378,1.1102738
-7.6866274,1.1347972
-9.053794,1.1584065
-7.878793,1.2732663
-7.83249,1.6479397
-8.066229,1.5479892
-8.526482,1.9129456
-7.868138,0.81327397
-8.5744295,2.2673316
-8.385625,2.1587586
-8.178795,1.8002049
-8.872795,2.4452074
-8.892568,2.5829563
-8.34967,2.0263815
-7.8866043,1.3851581
-8.200647,2.264047
-7.432856,1.1695758
-8.694796,2.0353956
-7.5982094,1.2994084
-7.7280116,1.3375915
-8.789462,2.2425473
-8.063293,1.7757485
-9.381204,1.7556957
-7.8891087,0.6556086
-8.033854,1.4877689
-7.890736,1.6598094
-8.329886,2.336142
-7.5766373,0.94101757
-8.9218645,0.78793544
-8.620243,1.8730121
-9.026723,0.564699
-8.951274,1.2404059
-7.8596544,1.3065541
-7.896578,1.3624191
-7.1179657,0.9621234
-7.1677017,1.4129676
-8.496137,0.08711086
-8.44458,1.1995939
-7.9405036,1.2957923
-8.155281,1.7362747
-7.9843717,0.85387295
-8.304308,2.1993866
-7.8467236,-0.04846239
-8.230516,1.8599069
-8.124323,1.9229127
-7.9832306,1.4563044
-7.259876,1.0859044
-8.801326,1.9552875
-8.106135,1.5352883
-8.016798,1.7391949
-8.963313,2.9761543
-8.807726,2.0521119
-8.03023,2.1125064
-8.2744465,2.0915034
-8.465352,1.9084436
-8.648772,0.8999666
-7.355097,1.4433483
-8.403832,1.7925056
-6.78487,-0.9958306
-8.352449,1.2010536
-7.0465903,1.1023055
-7.7035036,-0.08512954
-8.2927885,1.6357237
-8.51927,1.9593991
-8.953717,1.9878827
-9.077269,1.5613531
-7.7980876,2.47514
-8.272192,1.4323819
-8.389775,0.42972764
-8.501331,1.9520504
-8.062611,1.8801951
-7.754804,1.7723782
-7.571096,0.8022099
-7.266561,1.2239407
-8.533889,1.9671185
-8.599434,2.050204
-8.211839,1.4454949
-7.455782,1.4819123
-8.5601635,1.218513
-7.6234202,0.94267094
-8.653268,1.0669138
-7.950917,1.3898603
-8.554348,1.0215741
-8.108698,1.4839684
-8.177907,0.24258071
-8.7831545,2.1262593
-8.541588,1.7102784
-7.327383,0.34411415
-8.706999,2.0338242
-7.7439814,1.7433916
-8.34369,1.7134137
-7.7054434,1.4644587
-8.749457,0.5804371
-8.356399,1.8269458
-7.782117,1.3194772
-7.6299205,1.3322881
-8.063303,1.737091
-7.8372207,1.5254552
-8.39414,2.1460283
-8.820432,1.7590504
-8.762132,2.4044344
-8.1978035,0.19060616
-8.152166,1.4781762
-8.048947,2.2113843
-8.395651,1.8596457
-8.133941,1.5414485
-8.356617,2.037685
-7.9897203,1.9603571
-7.7798147,1.871111
-9.998435,2.9318001
-8.632943,2.1523824
-7.8227353,1.1931869
-8.166968,1.8053904
-7.91254,1.9005913
-8.560871,0.59329486
-8.288142,2.1183195
-8.680139,2.146166
-8.1686,1.4958994
-8.375056,2.6246328
-8.613436,2.4718122
-8.198608,1.745251
-8.395549,0.011133099
-8.584546,1.6589568
-7.968722,1.7722192
-8.4207,1.8691938
-8.28954,1.4901949
-8.133056,1.684767
-7.7735105,2.2655683
-8.581278,0.4035738
-8.463834,2.518702
-7.7511926,0.6135553
-8.348778,0.21244882
-9.048866,2.691951
-7.5623007,1.7841681
-7.270195,1.509204
-8.458173,2.1376088
-7.272387,0.985862
-8.249445,1.464705
-8.337274,0.8047078
-7.5079107,0.57638913
-7.94667,2.390752
-7.724857,1.8142812
-8.128439,1.6235507
-8.849579,2.2265985
-8.366154,1.9487696
-7.744038,0.5485832
-7.1969924,0.23450188
-8.3820915,0.41072538
-8.46861,1.8750854
-7.8389945,1.536132
-8.02431,1.9267505
-8.178624,1.8106157
-7.939255,1.8933948
-7.848153,-0.6659146
-8.568719,1.4628072
-8.127455,2.4305854
-7.941238,2.088766
-8.383202,1.7233607
-8.619745,1.2893277
-8.159796,2.1788023
-8.649281,2.1186492
-8.616009,1.6779193
-8.064119,1.0687879
-8.3452425,1.7346742
-7.8368144,2.0359316
-8.278092,1.9099914
-8.557414,2.0219302
-8.37179,1.0740807
-7.7221284,0.39245787
-8.029722,1.8239355
-4.870957,6.9492598
-7.6860404,1.1666825
-8.06244,1.3028331
-8.022256,1.9160173
-7.707181,1.8419657
-8.523438,1.7928926
-8.721139,1.2671365
-8.713082,2.1674767
-6.822603,-0.96922356
-6.588753,0.8040736
-7.5390825,1.5392934
-7.8902016,1.1738735
-7.538388,0.6465759
-8.1467495,2.4734523
-7.7069554,1.8009155
-8.3833475,1.5867813
-7.260516,0.33129025
-7.9365845,1.5913182
-7.746167,1.1500809
-8.616256,2.2005587
-7.242273,1.1842456
-7.6773305,0.5140234
-8.201715,0.06940505
-8.301816,3.8774526
-8.819131,0.9050471
-7.7459216,1.6405227
-7.8639936,1.5124017
-7.7883453,2.0635834
-8.885758,2.3066964
-7.9990826,1.2973515
-8.443091,0.22259183
-8.816201,2.4243608
-7.854469,1.2511326
-8.144508,1.5721134
-8.121729,1.9797608
-8.315395,1.7782339
-7.378745,0.39803645
-8.139941,2.3164904
-8.086116,2.201192
-7.863115,1.9163626
-7.6896534,2.0635448
-7.8701305,2.464431
-7.723959,2.0276961
-8.352222,1.7745113
-7.278114,0.9295862
-8.021695,-0.0713643
-7.553753,1.5491127
-8.123987,1.9942731
-7.829924,2.332821
-7.9031625,1.2303175
-8.701125,1.7387674
-7.677512,1.5652964
-8.279308,1.9206555
-7.840304,1.3118016
-8.042161,0.37962726
-7.8967957,1.2703913
-7.8972187,1.1045618
-7.905887,1.2515986
-7.78385,1.1505809
-7.8881235,1.9498532
-8.308503,2.621149
-8.301058,2.277946
-7.806071,1.2925189
-8.169446,1.5886871
-8.226938,1.9580984
-8.411676,1.9559453
-8.329575,2.4897838
-8.937906,3.1443245
-8.47082,1.8051295
-7.8055916,2.328045
-10.056805,2.9583495
-8.53989,2.1362073
-8.651375,2.1509526
-6.993542,0.4068306
-7.872785,1.3316531
-7.9847083,1.4866221
-8.217612,2.1940227
-10.046929,2.9466636
-7.41103,1.5049411
-8.22143,1.4482824
-8.351892,2.009339
-8.9495,2.048217
-7.200708,0.79016715
-6.4335303,-1.4179989
-8.311116,1.5856202
-7.2952228,1.4542179
-7.327973,1.1806728
-8.190377,1.7981069
-7.1615314,0.78042734
-8.292732,1.3842953
-7.3703914,1.1422064
-8.3455515,1.058259
-8.656607,1.9493836
-8.189604,1.6492796
-7.9894395,0.47800288
-8.607912,1.2138319
-8.065759,1.6701059
-7.7259216,0.97292036
-7.9001403,1.9759264
-7.7668023,0.74044865
-8.47525,2.4343417
-7.8865404,1.753197
-8.160515,1.7010207
-8.095314,1.7735856
