count_0,count_1
-7.309492,13.796378
-8.032076,12.958661
-8.411372,14.422577
-6.5513263,13.307491
-6.7103395,12.96562
-7.2424035,12.822942
-7.286685,13.686939
-6.441049,15.089083
-6.955487,14.843553
-6.796409,13.518349
-7.345133,13.292284
-6.6004677,13.697403
-7.283676,13.752156
-6.517906,14.562374
-7.200073,13.192992
-6.399011,15.036443
-6.7486787,12.9433155
-6.7503495,13.483954
-7.9296207,12.901982
-7.551943,14.213456
-6.80141,12.84282
-6.7408266,14.065546
-6.5978565,13.868331
-7.9229674,12.756145
-6.4998894,14.766444
-7.0326347,14.824115
-8.278052,14.204053
-8.142116,14.080154
-6.356178,13.928816
-6.5961695,13.277753
-7.40368,13.007584
-6.4704804,14.877706
-6.647704,13.238859
-6.936097,13.04878
-6.9550734,12.87286
-6.717386,13.10581
-6.413302,14.151627
-8.037826,12.7436695
-7.2173443,13.806671
-6.9129715,13.331557
-6.869957,13.369659
-6.508442,14.099884
-6.733897,14.309033
-6.9916897,14.167743
-6.9039025,13.32529
-6.720562,13.933947
-6.474286,14.655987
-6.456715,14.938216
-6.91977,13.10454
-6.258486,14.10882
-7.018174,14.655601
-8.342381,14.221742
-6.556738,13.666015
-7.4506783,13.603372
-8.330885,14.1907625
-7.7770123,14.160298
-6.631641,15.082182
-7.593822,14.641495
-6.8152866,13.007113
-6.4119897,13.804143
-6.514134,13.496173
-8.329073,14.457987
-7.655192,13.870893
-6.604828,14.081265
-6.7824955,13.336705
-6.7401037,13.359222
-6.979392,13.125454
-6.6678696,12.826708
-8.228409,14.078172
-6.7567143,13.448928
-6.898474,13.112123
-6.9743958,13.893363
-7.8428473,13.910969
-8.251084,14.066564
-8.310412,13.949309
-7.2913523,13.917725
-7.1221504,13.967628
-7.4971437,13.91863
-7.0638533,13.286068
-6.5934997,12.882644
-7.651706,13.829888
-7.8448195,14.377423
-7.857588,13.978983
-6.417614,14.817213
-6.7553988,14.12215
-6.7195125,14.043881
-7.88027,12.571942
-7.7872605,12.645895
-7.519333,12.962728
-6.566629,13.980113
-6.7753754,12.835236
-7.3544793,12.667074
-6.586465,13.782451
-7.0191417,14.635962
-7.3318357,13.172374
-7.448912,13.637029
-6.539926,14.584575
-7.8163695,13.820945
-6.761681,14.109332
-7.110159,14.266487
-7.936795,12.808256
-7.807656,12.715309
-8.1140175,13.854204
-6.7637835,14.709112
-6.605114,14.490121
-7.7463727,13.360379
-8.172973,13.140343
-6.683615,14.926034
-7.538516,12.565235
-6.717679,14.77152
-6.3903036,14.755549
-7.7793016,13.256416
-6.40716,14.133982
-7.7808437,12.963253
-7.5409417,12.413231
-8.092564,14.116182
-6.4878974,15.054531
-6.412403,14.372706
-7.178089,13.838766
-7.4883184,12.577569
-17.391296,15.1506815
-6.411156,14.562754
-8.115352,12.929739
-6.6411586,14.16532
-6.189019,13.827349
-8.17473,13.931421
-7.9720025,13.18605
-6.8162456,14.809177
-7.5039716,12.576508
-6.770619,14.801841
-7.077429,13.140222
-6.512045,13.541812
-6.5759687,14.497316
-6.288278,13.8772545
-6.7931104,13.215708
-6.789292,14.723649
-7.51357,12.750812
-7.3728623,12.642411
-6.9056334,13.944136
-7.4553294,12.8510065
-7.7047048,13.2218275
-6.440901,14.960169
-6.5143127,14.475931
-7.792033,14.135927
-6.3614874,14.794819
-6.6086097,13.026909
-7.3135786,14.598427
-6.621601,14.629306
-7.939688,14.595216
-6.772167,14.608139
-6.605272,13.828561
-6.932779,14.486994
-8.051902,13.150305
-7.0828724,12.882537
-6.459094,14.950883
-7.153074,14.028632
-7.1131263,12.236976
-7.361653,13.137216
-6.3895926,14.531706
-6.4334135,15.10814
-6.875676,13.908848
-6.7343054,14.687669
-6.590019,14.111071
-6.487758,14.427397
-6.56479,15.081277
-6.4671316,14.978393
-6.513065,13.398792
-8.393671,14.423627
-6.5262456,14.800431
-7.628751,12.761681
-6.97812,13.515203
-6.729834,14.563594
-8.072157,13.341204
-7.724962,12.71539
-6.9476056,14.771066
-6.56271,14.9908495
-7.8270574,13.9237175
-6.608224,14.5456915
-6.8986225,14.035552
-7.8244348,12.733892
-7.9477353,12.860881
-6.8149166,13.761784
-7.160934,14.277326
-7.9636855,12.975444
-6.097465,14.343277
-6.829116,14.613956
-6.7042165,13.527703
-6.427234,14.827708
-7.9702945,12.886764
-7.4890404,13.439748
-7.95045,13.881514
-6.976232,14.6571865
-6.2982635,13.856988
-7.836775,13.463319
-17.874924,13.9273205
-6.8561387,14.443654
-6.735633,14.6909895
-6.75381,13.629682
-8.040142,13.333058
-7.698871,12.645004
-6.7902675,13.737971
-6.684671,13.924492
-6.324494,14.471931
-6.5951715,13.929502
-7.0934625,14.3162155
-8.0186615,12.71635
-6.4352574,12.97561
-7.6107216,13.379748
-6.9287424,14.583525
-8.05288,13.4694395
-7.219704,13.989566
-7.722694,12.615302
-6.429791,13.712466
-7.1371245,14.334206
-7.237315,14.061494
-6.9570622,13.677087
-6.495809,13.409174
-6.715073,14.950348
-6.3897853,14.772684
-6.41201,14.273033
-8.198167,14.362969
-6.4441543,14.916381
-7.324062,14.459126
-6.4462333,14.653707
-7.6312904,12.4180355
-7.939622,14.600671
-6.640168,14.73164
-7.334657,13.610169
-7.8574777,14.123745
-6.2253847,13.633107
-6.6227617,13.658185
-7.5527396,13.761718
-6.6392374,14.917481
-7.5173097,12.627776
-7.7377753,12.446796
-7.952041,14.072799
-7.830577,13.530348
-8.128553,14.024162
-8.079598,12.901195
-8.490439,14.439322
-6.4720316,14.983599
-6.6343474,14.254229
-6.5742326,14.897618
-6.359727,14.313539
-6.540647,15.092586
-7.9524717,12.648124
-6.4688425,13.514395
-6.545834,14.937323
-6.574438,13.974558
-6.571816,15.149605
-6.422191,15.037441
-7.3224173,13.668218
-6.5212693,13.701566
-8.020331,13.380954
-6.32107,13.592174
-7.485617,14.173472
-7.832442,13.644914
-6.4823303,14.786976
-7.4666095,13.405657
-7.4211717,12.254239
-7.061678,14.758361
-6.4266834,14.839912
-6.456073,14.629159
-6.5982585,13.605007
-6.925516,13.225857
-7.8806324,12.169149
-8.0048065,12.919195
-16.529432,-4.844495
-7.70262,14.216483
-6.503724,14.813409
-6.6475377,14.246124
-6.6307287,13.543669
-6.4999795,13.832025
-6.278233,13.187528
-6.978342,12.996961
-6.436417,14.728172
-6.7246966,14.727608
-6.6602592,15.0434475
-8.0066805,13.566743
-6.648005,14.655802
-6.8022394,13.656982
-7.2015495,12.681242
