count_0,count_1
-7.2532835,13.894287
-7.4107757,12.845935
8.568173,4.528543
-7.8113613,14.231638
-7.9220533,13.571227
-6.95771,12.834556
-7.6098814,12.786765
-7.4777317,13.868757
-6.9063873,12.745967
-7.697207,13.30074
-6.870657,14.027519
-7.3525863,12.651621
7.581959,5.3421264
-7.3541865,13.8537245
-8.491277,-8.112244
-7.709146,13.955376
-7.9412875,13.704977
-9.333406,-6.2773957
-9.026477,-7.483269
-7.2061367,14.845663
-7.2923446,13.841086
-7.16051,14.555855
-7.7086306,12.967314
-7.6067896,13.747493
-7.1712413,14.2675295
7.2630596,5.4257545
-7.70995,12.583539
-7.3942556,13.401176
-7.299558,14.057244
-6.8382974,13.132398
-6.8044996,14.774059
-7.4279575,13.114004
-7.1865363,12.482525
-7.2419047,14.170155
-7.4192085,12.669371
-7.7684517,14.08589
-6.0392003,13.285661
-16.06423,-4.953902
-7.3543777,12.646369
-7.6524415,12.859016
-7.057141,12.58839
-7.733045,12.777056
-7.1295757,14.811353
-7.5546827,12.82138
-10.322742,-6.973936
-7.6578298,13.528502
-7.770946,13.660293
-7.295225,14.026308
-7.116099,13.466902
-6.8999867,14.432453
-6.4615765,13.438785
-7.2751355,13.982053
-7.279347,12.892303
-8.089658,13.487262
-15.506624,-4.2539387
-7.2261333,12.5870695
-7.43565,13.039998
-6.713369,14.862222
-7.197899,14.352794
-6.943285,15.156427
-7.097767,13.030365
-7.388387,12.634829
-6.978251,12.800603
-6.9316053,14.378004
-7.116264,14.567965
-7.0296984,13.343338
-6.8397307,12.703251
-7.433015,12.938173
-7.475044,13.110242
-7.2685223,14.033652
-7.197254,12.582424
-6.9360795,15.199815
-7.0855107,13.660515
-6.05327,13.536189
-7.1471415,13.195798
-7.289203,14.405063
-7.902645,13.646296
-7.755751,13.3787775
-7.6240487,13.568888
-6.8514047,13.823754
-7.183311,12.601899
-6.9814916,14.939611
-5.8545713,13.26319
-7.7201047,12.584527
-7.094982,13.869991
7.481076,6.7013006
-7.026078,12.585438
-10.535318,-5.876604
-7.082053,14.7639475
-6.9969826,13.696124
-7.53439,14.152363
-7.0451427,13.628851
-6.706148,12.712008
-5.818598,13.396136
-7.718101,13.650537
-7.7193213,13.213908
-7.5401897,12.728537
-7.4946218,13.948407
-6.8518906,15.092493
-6.717818,14.609565
-7.4985313,13.741752
-7.341524,13.134358
-7.549941,14.042455
-7.021726,13.729556
-7.1848273,14.772129
-7.4685407,13.133346
-6.986661,14.971911
-7.8082356,13.235004
-7.498553,13.656245
-7.038554,12.786277
-6.7568774,13.971443
-7.659548,13.05736
-7.2578964,14.241157
-7.4588556,14.173515
-7.024118,12.658073
-7.130356,14.731241
-6.5696783,14.765329
-5.9205146,13.317428
-6.1753917,13.388881
-7.567339,14.160594
-7.6991043,13.631246
-7.3400726,13.104472
-7.0094895,14.937454
-7.443721,13.535141
-7.632654,13.255333
-7.6786113,13.160864
-7.7574463,13.395848
-7.3820086,14.490524
-7.2020483,12.763487
-7.158899,13.900426
-7.556281,13.68987
-7.507706,13.613782
-7.28833,14.360951
-7.167408,14.492906
-7.054829,14.3631735
-7.441582,13.44138
-7.1727176,14.252431
-7.177232,14.678041
-6.9238997,15.080728
-7.694052,13.415217
-7.6351,14.389261
-6.744233,14.537618
-6.032563,13.353499
-7.6495953,14.039641
-6.904948,13.220112
-6.053593,13.261703
-6.4008636,13.48453
-6.7803574,14.979121
-6.3817654,14.154624
-7.6747503,13.364159
-7.5931206,14.188898
-7.7234573,13.9387245
-5.857479,13.420397
-6.284306,13.28112
-7.4031205,14.251779
-7.6146326,13.484263
-7.4530993,13.7435255
-7.577012,13.211989
-7.951819,13.317482
-6.099558,13.319792
-7.4560103,13.61051
-7.588962,13.2343025
-7.213191,13.850262
-6.3923655,13.463664
-6.035215,13.257247
-6.0077896,13.183816
-6.872965,13.75369
-7.035214,13.604615
-6.7601514,13.463581
-7.4942307,13.410079
-7.853913,13.324573
-6.7473836,13.294535
-6.329414,13.83064
-6.2700777,13.4233465
-7.071359,15.040326
-7.144848,14.236469
-7.2749915,14.159129
-7.459527,12.283887
-7.2132993,12.649558
-7.1065855,12.896045
-7.410272,14.110169
-7.5502615,12.9387665
-7.4950495,12.950775
-7.4046216,13.978117
-6.539098,14.312283
-7.1040874,13.15001
-6.975632,13.39405
-7.167593,14.582802
-6.472387,13.385084
-7.324011,14.400062
-6.8870106,14.254544
-7.1318216,12.57638
-7.3645744,12.596047
-6.2126527,13.23068
-6.914777,14.595039
-6.932817,14.537833
-6.9600825,13.176552
-6.3799257,12.901234
-6.822025,14.921236
-7.561993,12.631361
-6.8426194,14.694925
-7.126104,14.92065
-6.881713,12.929387
-7.343971,14.382326
-7.097375,12.833215
-7.390661,12.400025
-6.0805335,13.40569
-6.9091,15.078686
-7.304555,14.553062
-7.3153696,13.936095
-7.385496,12.681503
-16.824554,15.414085
-7.1304975,14.673643
-6.7301626,12.5441675
-7.0191674,14.493849
-7.742949,14.193311
-6.1401176,13.099647
-6.971146,12.895359
-6.7731113,14.671577
-7.474947,12.791392
-6.8131366,14.675256
-7.509537,13.50296
-7.706867,13.894265
-7.1391377,14.523548
-7.6229157,14.252045
-7.674897,13.347163
-6.8330197,14.838907
-7.656856,12.914984
-7.30918,12.757128
-7.207658,14.168347
-7.6075854,13.051034
-6.7165046,13.059509
-6.91779,14.942486
-7.0681076,14.832703
-6.4216404,13.565678
-7.04668,15.139189
-7.789076,13.428697
-6.565899,14.283308
-7.003698,14.704901
-6.057701,13.825964
-6.784973,14.720879
-7.4696655,14.17116
-6.831573,14.184782
-6.734737,12.823918
-7.631987,13.388739
-6.8924174,15.02757
-6.9274683,13.652952
-7.714592,12.707945
-7.45592,13.322798
-7.2822146,14.68119
-6.832216,15.1259775
-6.9990234,14.250144
-6.870029,14.61986
-7.394949,14.138874
-7.3753777,14.533997
-6.9421616,14.962135
-7.040736,14.955873
-7.7844505,13.915535
-5.7018814,13.416051
-6.9436603,14.904674
-7.448753,12.865047
-7.1825933,13.470585
-7.008629,14.5934925
-6.1816335,12.904972
-7.337709,12.845221
-6.760949,14.644392
-6.8500333,15.086723
-6.431752,13.409026
-7.105611,14.647494
-7.131026,14.175137
-7.2023234,12.652728
-6.9886856,12.754339
-7.2728095,14.371725
-6.860338,14.076796
-6.91326,12.454969
-7.5609665,14.589637
-6.766671,14.609707
-7.5900717,13.755177
-7.0411096,14.940404
-6.9907837,12.680137
-7.06914,13.2817955
-6.3291245,13.285152
-6.826302,14.501881
-7.650778,14.316538
-6.641305,13.037159
-17.369364,14.0745125
-6.932446,14.692794
-6.904381,14.644244
-7.4919553,13.756264
-6.5714974,12.696227
-7.4134316,12.921857
-7.5035167,13.885903
-7.324316,13.985943
-7.341918,14.684387
-7.593863,14.245193
-6.8364773,14.207889
-6.994724,12.63773
-7.8989305,13.375704
-6.8990393,13.181403
-6.772573,14.376408
-6.701402,13.015672
-6.558679,13.70756
-7.336501,12.744359
-7.4372973,13.821431
-6.882544,14.382918
-6.8749347,13.926795
-7.2496543,13.6153145
-7.7064524,13.852901
-6.783049,14.802306
-7.0184765,15.01373
-7.3947506,14.538559
-5.9453464,13.501175
-7.0130386,14.897587
-6.6124215,14.214264
-7.093424,14.722802
-7.641804,12.881574
-6.1495156,13.890992
-6.8999653,14.770742
-6.903974,13.5402975
-6.2617564,13.375265
-7.8815374,14.106879
-7.44066,13.859549
-6.746548,13.459542
-6.7364693,14.921888
-7.533096,12.929983
-8.49325,-9.236943
-6.4124103,13.437865
-6.9375916,13.241643
-6.226761,13.339477
-6.914723,12.626437
-5.673439,13.308848
-7.002836,15.032086
-7.3001995,14.494574
-6.9782863,14.827365
-7.3799186,14.483811
-6.9034553,15.077185
-7.210817,12.651187
-7.8418283,14.142798
-6.9123573,14.918028
-7.2805004,14.188096
-6.8642244,15.075518
-6.901663,14.974116
-7.143867,13.642233
-7.507315,14.061816
-6.570479,12.901782
-7.4860196,14.164632
-6.4710135,13.755606
-6.5073476,13.264942
-7.1553984,14.820645
-7.0515246,13.332775
-9.6355,-7.530556
-6.610193,14.4984865
-7.049054,14.951575
-7.1703253,14.676206
-7.569627,14.110999
-7.404108,13.336023
-8.297568,-6.625065
-6.982941,12.833649
-17.12428,-4.5825024
-6.506456,13.758385
-7.050176,14.93715
-7.288021,14.593463
-7.533769,13.821288
-7.5406213,14.0465765
-8.120037,13.662001
-7.7625337,13.156494
-6.996096,14.955482
-6.8181496,14.610247
-6.8577642,14.939696
-6.530121,13.053509
-6.9030247,14.677856
-7.2944484,13.966649
-7.584019,12.990657
-7.0507727,14.218408
-6.953901,15.0852
-7.398178,14.084167
-6.72095,13.530669
-13.572928,-0.8266463
-7.375707,13.99752
-7.194268,14.645435
-7.2022276,14.977293
-6.368008,13.373029
-7.181263,12.5492115
-7.191264,14.812803
-7.360701,12.617088
-7.7915936,13.883748
-7.182293,12.946311
8.198162,7.8838787
-7.0827136,14.536252
-6.9213824,12.505416
-7.008522,13.12255
-7.079939,12.476865
-6.497008,12.828361
-7.6347017,13.577082
-6.6735115,14.645575
-7.50243,14.299645
-7.6313667,13.48788
-6.9128003,14.768387
-6.39974,14.30933
-7.0776215,14.534399
-7.2729497,14.273274
-6.07008,13.259856
-6.89788,12.842186
-7.732276,14.460401
-7.2505126,14.087125
-16.742556,-5.632042
-7.5207186,14.569148
-7.4214635,12.583326
-7.6378703,12.992583
-6.774531,14.848953
-7.13032,14.935114
-8.046793,13.788653
-5.8597126,13.2807455
-14.167089,1.3236744
-7.1847925,14.367394
-7.1499124,14.456352
-7.2086506,12.608646
-7.7129583,13.868611
-7.0114875,14.952353
-7.9249625,13.219713
-7.2266984,14.702526
-6.505476,13.007578
-5.9715095,13.277302
-6.707407,14.805729
-7.580065,13.141028
-7.413374,12.516441
-7.42999,13.767539
-7.409447,12.752016
-7.364187,14.154314
-6.6541605,14.546697
-7.128984,14.78896
-6.7307506,14.87126
-7.7926035,13.688491
-6.908091,14.677613
-6.9194703,14.624364
-7.5571985,13.622519
-6.9718003,14.728683
-6.0348463,13.415817
-6.245487,13.307229
-6.310635,13.952277
-7.1743064,14.071316
-7.437174,13.746421
-6.6340976,12.80913
-6.690718,13.624108
-7.038727,15.127253
-7.506921,14.51054
-7.3904996,14.397337
-6.6672945,14.0746975
-6.8762655,14.804137
-7.1099105,14.565748
-7.491414,13.2025175
-7.142343,12.737026
-14.944361,-4.851061
-6.9829392,14.792168
-7.1763186,14.605441
-7.0331354,14.057558
-7.3441906,14.125363
-6.4743967,14.306125
-7.326979,14.324944
-7.4919553,14.086103
-7.031964,14.835399
-7.13062,14.13095
-6.575814,13.867479
-6.5361795,13.832864
-6.9440475,14.068465
-8.023635,-9.171738
-7.294019,13.576245
-7.334461,14.400758
-6.656832,15.048548
-7.3755445,13.93072
-6.9467053,14.793488
-6.156328,13.427767
-6.2713833,13.17335
-6.849788,14.205033
-7.435016,13.14756
-7.1251583,13.478353
-7.4012194,13.232775
-7.6615815,14.023248
-7.040541,12.671798
-7.454996,13.813452
-6.4682736,13.857961
-7.007877,12.573558
-7.143841,14.815601
-7.637502,13.68078
-7.0863805,14.215434
-7.160194,13.961548
-7.2105584,14.728139
-7.0245256,13.055004
-6.8657923,15.00118
-7.2244687,12.646656
-6.9004254,14.429355
-7.870132,13.412643
-6.2463284,13.093829
-6.034306,13.233736
-7.049055,14.732911
-5.9681597,13.297346
-7.2177777,14.726648
-5.856527,13.428505
-7.017273,14.863051
-7.0969796,15.0053625
-7.0117674,14.8970375
-6.142056,13.124515
-6.9626317,13.753379
-5.8805804,13.437092
-7.382811,12.805812
-6.7030745,14.821045
-7.0288897,13.417421
-7.432949,12.976911
-7.187269,14.487831
-7.4692364,14.136361
-7.210212,13.929747
-7.047945,12.908909
-6.473024,13.948511
-7.4467416,13.519616
-6.7615094,15.285454
-6.9717603,14.959741
-7.513036,12.724748
-6.7826695,12.61395
-7.6046786,13.922656
-7.4026866,13.998159
-6.8526073,13.184766
-16.056843,-3.969075
-10.232275,-5.318621
-7.57161,12.762138
-7.1789618,12.573499
-5.7993855,13.324149
-5.713256,13.558807
-7.563929,13.098341
-6.1856074,13.151353
-6.5462685,13.47112
-6.964124,13.348565
-7.0636153,13.017144
-7.5317445,13.19613
-7.6429605,14.022348
-6.9851584,13.877005
-6.869474,14.08393
-7.3727565,12.881103
-7.6439934,13.742074
-6.360461,14.007397
-7.6404424,12.371979
-7.640981,12.710521
-6.3730054,13.079176
7.4209323,1.3671535
-7.689328,13.004433
-6.947203,12.667506
-7.2661176,12.768735
-7.122757,13.446206
-7.7180243,13.605304
-6.761499,12.928756
6.797829,1.8732138
-7.3553653,12.944026
-7.215005,14.303263
-7.7117543,12.771235
-7.2922363,13.009807
