norm_0,norm_1
17.229934065730603,-21.233936450371115
22.082444744201293,-15.332551724873637
-2.736878469087143,-3.446855159147491
15.205642878728527,-20.369057340577186
16.482984682678246,-18.185384713537886
22.076473878301414,-16.30871841216056
18.749151157481194,-14.066876543799562
16.92905759843068,-20.89846540759905
20.160201513328516,-17.049788612128232
16.350262542567936,-18.61754357084242
19.545733186616363,-22.672824136149316
19.393513618359403,-15.65330134168704
4.8387359863173325,-21.077048042822828
17.81074606718062,-23.029114040170757
19.835681740255165,-15.93769867522611
16.429264376506982,-20.880747992498932
14.143204223074681,-19.520775676176303
19.726852848457977,-12.994918117723818
19.429510146959178,-15.685960881643556
16.44864767167797,-23.235391866494965
17.756251360161095,-21.229636893046997
17.463716591898763,-24.011759590604683
17.425228218235716,-16.98751527678361
16.829560634750788,-20.592555672415273
16.306443304416398,-23.150589928155387
0.7485513595936235,-6.422224713167548
14.801532464744463,-4.775531688866481
18.138935761652725,-19.50967151268587
17.10255426966723,-21.686132950632427
20.270297077668733,-17.352188584049202
12.58726835279208,-23.653025045923613
17.473299774759724,-17.468336794753967
20.783992324580144,-15.65498508318923
17.21278695365665,-23.380123124601777
19.05234729978782,-16.24393779658059
15.479620398367597,-20.82152232782619
21.694083597493545,-21.390050263075864
20.448539778501583,7.3051845772713575
22.6565762966822,-14.659467293471177
18.361872989372475,-16.380682496723747
20.46769117204494,-15.809662620584762
17.93023305765424,-15.251050751356217
17.220731766409642,-24.745741576766413
18.51737624649311,-16.305760185847905
19.427872887319733,-15.581468657718338
16.556576528676906,-19.20221762208256
14.397984812750618,-19.5652540062185
17.882344338382527,-23.960321087282978
18.84279391660259,-20.33644178770067
15.859725704646925,-23.874922544071325
20.030171234556242,-20.221788527798406
17.382618693931736,-21.35151182725217
18.70125490149327,-16.952004858963146
14.670765168462225,-18.46684922413605
10.485176813734201,8.844644486011097
22.25770281276564,8.005564684146533
20.208484437304893,-15.736768649473188
15.11511627697588,-26.29611165367572
13.58928520424019,-22.67483301381668
15.824410244104453,-26.116376491229342
20.16691028873126,-16.924698308441616
17.50427020568301,-14.966683893459711
20.89249306232355,-16.45872243229477
18.191147152441804,-22.074896524331326
17.938648618202155,-24.223328183993413
19.971258021916835,-20.621517942867168
20.179316845805157,-16.76528714675164
19.338864752811787,-16.869593827874635
18.86121925851698,-17.335036143982354
19.81801120542054,-14.630166819423346
19.915827118064428,-16.798474646886106
15.598511871913571,-26.100851274854854
18.381123378087512,-21.473205751444855
19.92392640764361,-21.57425451856147
19.251026400057597,-16.70429484276039
17.885570928627367,-22.98741952725752
14.29116278599337,-18.5581463118433
16.044934171314384,-18.180572143651442
17.697873751336406,-15.959849359114271
18.977407046218104,-21.594418971476987
22.713335738529498,-15.435140011704359
16.557747691076518,-25.525480288262116
22.120500683533894,-21.842352306170426
17.79822182986588,-15.582863755158485
17.809040187483493,-21.701371450840966
3.280623033971349,-2.188986057606158
22.863735876872845,-15.590106511668495
19.09956663620752,-14.16216192427302
15.290668636871885,-23.743213001521152
18.36508956219839,-20.709742896167263
16.409045797654432,-22.32329870726403
18.294134608617036,-20.976820736643848
22.27014599627865,-16.202770863020678
22.590092844840395,-22.29664102982953
15.557723043828632,-18.503665235918408
16.256702603806673,-18.254520246681526
17.311332464804725,-15.586445127632576
23.268519959600578,-15.385505686750635
16.803656393595894,-26.17027710649191
16.65154589438335,-26.030170457571646
17.23686605230451,-19.949722629563585
18.3417233280387,-19.52297754538775
16.15864211250249,-20.010370678991215
18.75155147016356,-23.47811893976913
17.521588058520525,-24.607976689112803
18.158105592861983,-18.273589909646383
16.79148634257293,-25.788402957155487
16.29470959297472,-18.446862469645577
13.745597633678306,-19.236227184845536
20.197764947473853,-17.829521389977376
19.607094232999586,-22.7080919540375
16.46346434550931,-17.975935289785262
15.23805501469546,-22.485058652520017
15.163345854536923,-21.81397784392243
20.470174434379093,-17.559209128800205
16.9796446435279,-25.325190359796352
12.473125092866768,-23.799043769518978
22.18616334190902,-21.320112762451117
21.810307087078982,-21.258311353229423
17.44079659370071,-23.97186756535275
15.856411888119961,-19.687230304111043
19.664976350119336,-14.842545088206053
16.363909171869526,-25.489609276978925
