norm_0,norm_1
9.92287052016043,1.6126636783040251
7.019022583763888,-4.313332678469888
-1.7093683278131961,15.486229656590593
11.408189341556044,2.374933678128216
10.722656384242207,0.47383705675979687
7.039646336436429,-3.9793953066616345
10.268866336196941,-4.411331280385006
9.075309633070942,1.8867256460801523
8.456108503175257,-2.533268110447109
11.145751195971425,0.6262994912256601
6.6349187063127735,1.3591484271211958
9.80972755263748,-3.01987192822617
13.982995031597639,3.9169097937627373
8.421388140498381,2.0020405474906333
19.582896850541548,-0.7300810694906744
9.977370279623731,1.6232178403181001
12.163725110164613,2.6087911521241174
6.790684407140762,-10.06472885902283
16.6345681160734,-2.2146503687083086
7.23761780313286,2.283733167085854
8.126370221377432,2.080616597605531
7.573088942568954,3.2228307929656
10.542310056617922,-0.8126625491138427
9.1593957617271,1.906008158391945
8.815782081369287,3.631654529111678
8.842440034653057,11.185138770910036
11.164131929896538,-3.73364097652447
8.52185109709398,0.38463181661871554
8.91007638236388,2.055996871744405
7.533645783559197,1.8553267294839726
10.685720571712352,6.130356455902798
9.328061305614055,-0.7032505397579787
8.178898530600485,-4.740268951656127
8.313712464144222,2.8759738088599294
10.538280120692418,-3.417502983292961
10.57350488327681,3.0942517976334596
5.404533265452093,-1.2591356047649649
4.6235567387136784,-8.384404534072175
5.818187685792611,-5.918808388871851
10.018005469409232,-1.2834340137543696
8.886754281154081,-3.4955831072020866
11.443579891068158,-2.1390808922842504
7.6506359199844685,3.5514865073707473
10.029207575301688,-1.2510101509354814
9.690268468958479,-4.150602604585114
10.442680799832065,1.1381562329060133
11.816669538646448,2.727746407129188
7.979601327666169,2.653386498817707
7.807770423000489,0.4237356559500791
7.254697261773422,2.815656260805714
6.4851367900082195,0.07194789281588801
8.939132744629429,1.8853859377903757
8.274492682176623,1.694807917801856
12.407407556885282,1.6047028032073445
3.403447257089654,-18.065242488462843
2.330026857882085,-7.606587919604824
8.677691172954132,-2.815856974440929
5.887769223479046,2.5526919627709845
10.553269077199488,5.146923396289397
7.526990180340131,5.225702077455203
8.644264926845317,-1.5325869467992634
16.568184485758756,1.368701966833885
9.040737586202154,-2.236432354491528
7.022611802013037,1.9860742994609881
7.246792553579939,3.3748503234680385
7.025722776210943,-0.3277346934686715
