norm_0,norm_1
-6.6904483,13.262944
-7.018097,12.142883
10.846146,-2.0762854
-5.6820116,13.695029
-6.273895,12.855099
-7.4391413,12.514447
-7.232752,11.905606
-6.3803344,12.983422
-7.5279884,12.570332
-6.738105,12.894437
-6.743687,14.405957
-7.6282005,12.198165
7.3987217,4.777267
-6.382954,12.9632435
-7.842144,12.105398
-5.9396663,13.29174
-6.049421,13.023324
-7.479314,11.687985
-7.5410647,11.918542
-6.32842,13.469795
-6.3935046,12.871781
-6.098649,13.621501
-6.9770513,12.185829
-6.4169226,12.617856
-6.394366,13.290486
7.5677347,4.6668057
-7.202768,11.893487
-6.735673,12.941911
-6.239845,13.55477
-7.5252695,12.614651
-6.062746,14.649649
-7.2571354,12.728493
-7.647774,11.976049
-6.1746736,13.158794
-7.287838,12.055704
-6.597383,12.976435
-7.78175,14.308325
-7.2850227,11.644104
-7.246875,11.741222
-7.057647,12.14602
-7.555753,12.087068
-6.962493,12.074668
-5.734051,14.001474
-7.0413995,12.180808
-7.456558,11.82021
-6.4250298,13.006613
-6.0883293,13.372132
-6.4537225,12.882533
-6.7354155,13.094601
-6.2364416,14.35223
-7.0494857,13.637476
-6.467662,13.147738
-7.2008896,12.200342
-6.1532316,12.881057
-14.342157,-1.488475
-7.6544876,12.019003
-7.1937466,12.241663
-6.068477,14.880137
-6.4527225,13.507253
-5.534675,14.634211
-7.30133,12.521362
-7.347604,11.964486
-7.385222,12.957506
-6.650856,13.270479
-6.436183,13.137763
-7.1156316,13.719156
-7.651289,12.606556
-6.993961,12.3791895
-6.983109,12.236949
-6.933315,12.654795
-7.466002,12.485271
-5.548238,14.792927
-6.7949047,13.48558
-7.446893,14.324638
-6.777219,12.806468
-5.9861546,13.887361
-5.853851,13.259497
-6.2659626,12.621753
-7.405061,12.400581
-6.5692825,14.091532
-7.259494,11.767104
-5.643799,13.987104
-7.808931,14.497989
-7.0951896,12.158065
-6.452715,13.208269
7.4399514,5.782918
-7.3564467,11.754669
-7.543987,11.764237
-5.5856752,14.212091
-7.061869,13.6876545
-5.787236,13.873841
-6.711746,13.133478
-7.6589856,12.244791
-7.777709,14.649253
-6.3069043,13.526795
-6.5949388,12.64195
-6.9096026,12.764963
-6.720641,11.972064
-5.7038345,14.111576
-6.787459,14.44178
-6.3092465,13.098174
-7.1841526,13.388296
-6.1463227,13.302228
-6.805244,13.514778
-5.7577267,13.473808
-7.0803027,12.851614
-5.645627,13.979161
-6.5016327,12.605653
-6.5375667,13.429451
-7.485868,12.460424
-6.75921,14.395383
-6.627073,12.50271
-6.1101546,14.33086
-6.056886,13.97361
-7.5882344,12.358501
-5.9451995,13.473533
-6.507778,14.767561
-7.89099,14.328111
-7.6829486,14.177304
-5.7627325,13.4357195
-6.119753,13.224978
-7.177073,12.327581
-5.6539025,14.071332
-6.384561,13.286241
-6.538081,12.471036
-6.7787275,12.564067
-6.6118307,13.054533
-5.6006494,14.018771
-7.3160157,12.113861
-6.541462,13.358291
-6.564644,12.690638
-6.4227114,12.834818
-5.673009,13.788083
-6.228938,13.195394
-6.5830545,12.898057
-6.55296,12.98142
-6.1948795,13.313144
-5.617097,14.1438465
-5.6017294,14.497836
-6.589376,12.602471
-5.4467278,14.137629
-6.464779,14.669811
-7.7441206,14.423398
-6.525215,13.993481
-7.34892,13.638859
-7.8225737,14.250639
-7.1801972,14.124717
-6.1987467,14.686986
-7.2399945,14.578496
-6.5430684,13.180374
-5.782773,13.548896
-6.0317655,13.520514
-7.911986,14.658681
-7.5794168,14.475269
-6.044027,14.173505
-6.4173603,12.974614
-6.336687,12.78721
-6.6295624,13.015708
-6.1449175,12.631967
-7.679428,14.295924
-6.3830295,12.680163
-6.6680145,12.940158
-6.3114653,13.525932
-7.4398193,14.107922
-7.6976233,14.163561
-7.7926054,13.82919
-6.4047856,13.921211
-6.692795,13.549758
-7.068623,13.915831
-6.7151437,13.378241
-6.2135153,12.521821
-7.100417,13.672043
-7.130305,14.541297
-6.819371,13.837012
-5.401532,14.294362
-6.1600127,14.054048
-6.089082,13.771115
-7.16728,11.497925
-7.2533274,11.988201
-7.460155,13.091295
-6.0214615,14.033774
-6.6138134,12.66053
-6.983823,12.511697
-6.058318,13.654355
-6.788947,14.559713
-6.9565263,12.661414
-7.1588135,13.394243
-5.8684425,13.83736
-7.3905377,13.640232
-5.7444158,14.181499
-6.908788,14.018214
-7.3720818,12.204681
-7.321396,11.855577
-7.731691,13.906565
-6.224996,14.506351
-6.230387,14.754705
-7.375788,13.219307
-7.8661346,12.884879
-6.0229983,14.9952965
-7.3783035,12.063969
-5.934431,14.723675
-5.525688,14.328843
-7.6485524,12.776291
-5.9526005,14.549268
-7.436259,12.474912
-7.496859,11.929543
-7.6459904,14.31477
-5.7270775,14.857144
-5.728727,14.409029
-6.8102493,12.095526
-7.538403,11.982769
-16.103582,17.655628
-5.76408,14.555572
-7.900557,12.657418
-6.138491,13.731501
-5.598392,13.916052
-7.8521457,13.955495
-7.419576,12.538484
-5.9780374,14.676409
-7.360795,12.045999
-5.984957,14.698687
-6.7134504,12.598658
-5.9638176,13.343422
-6.1107173,14.410396
-5.7065845,14.105783
-6.5062046,12.667836
-6.342184,14.679235
-7.0272484,11.668739
-7.111901,12.258296
-6.7566433,12.281773
-6.9404016,11.923217
-7.167021,12.615793
-5.690559,14.220893
-6.0629926,14.2170515
-7.4077444,14.096225
-5.853867,14.118984
-6.445429,13.1183405
-6.5873423,14.801147
-5.927889,14.173627
-7.23122,14.840718
-5.933683,14.367954
-5.8351703,13.553823
-6.078229,14.260456
-7.702469,12.706403
-6.803552,12.519332
-5.5252776,14.631359
-6.378754,14.44357
-7.1377864,11.869535
-6.6546135,12.586355
-5.5994844,14.2480545
-5.684563,14.779503
-6.628318,13.152784
-6.2278094,14.851372
-6.3357043,14.26692
-5.8539114,13.70914
-6.0598936,14.817541
-5.599229,14.495615
-5.755507,13.23271
-7.91484,14.69416
-6.068274,14.672108
-7.056794,11.802423
-6.7353396,13.745659
-5.8930693,14.422469
-7.7326775,13.014238
-7.111768,11.9239435
-6.1276107,14.802572
-5.8236194,14.5847225
-7.1072564,13.89729
-5.8792877,14.460768
-6.2901707,13.772761
-7.60158,12.2239
-7.340542,11.946844
-6.1033773,13.230464
-7.0323944,13.754068
-7.4747167,12.158464
-5.4242973,14.374095
-6.0506983,14.169971
-6.5000143,13.539325
-5.749076,13.987271
-7.7441564,12.393802
-7.110451,13.206233
-7.5474944,14.051282
-6.1115446,14.757221
-5.7583156,13.414877
-7.2049494,13.080971
-16.757265,16.426785
-6.0264874,14.20564
-5.8557553,14.357483
-6.1476736,13.285489
-7.296412,12.220884
-7.1145716,11.903423
-6.50914,14.008226
-5.97022,13.583028
-5.5591464,14.3125
-5.711543,13.813942
-6.2552238,14.480992
-7.585926,12.288169
-6.0628595,12.732519
-7.1627774,13.417852
-6.335105,14.350168
-7.648975,13.033893
-6.8398104,12.846889
-7.1451635,11.812689
-5.991085,13.441934
-6.3443117,14.181051
-6.676655,13.340368
-6.640679,13.616409
