norm_0,norm_1
-25.492783910102652,-7.200076861753938
-20.40488763768264,-10.800769707684454
0.8011659312914834,18.47259268335517
-23.500660093023757,-3.6952942930362114
-22.220936200174595,-9.016062021855225
-24.37632274656937,-11.635109128036987
13.450995825687418,-6.694513838362447
-24.740065710740758,-7.0405869930191765
-23.93204185082153,-12.852435035284831
-24.200314188994806,-8.998649090738692
-28.708849223769754,-7.863724993008426
-23.553303338458967,-13.511200433975317
6.232505650093406,20.756445191925504
-24.57420556354296,-7.379686058550337
-23.91060639811648,-13.826920448653274
-25.90383348672824,-5.985006214580966
-22.156688813585077,-7.019742450435572
10.46468635713346,-8.380687496930557
-23.084246604777306,-13.203060853450458
-25.621980192588435,-4.381973687474514
-24.047998216456573,-7.660146461694983
-25.687231680843954,-5.835540517722964
-22.853688662289674,-10.938343716037586
-23.65735350740359,-8.235974433998274
-25.548678973783073,-4.795886981849982
6.409435957828706,20.719815816663864
-7.875591823093222,-12.062077576651872
-23.904315238494704,-8.729110501807542
-25.328159130566167,-5.746778124994864
-25.199821944719627,-12.411093850602539
-29.94130702610881,-4.438056473541228
-24.40420004117328,-10.93495019583569
-23.091043827276188,-14.839463509027661
-25.371840974314132,-6.887140488122905
-22.77561685684754,-12.096936269438691
-25.19315698644966,-6.649815352195621
-29.45212022835504,-11.158271295800105
23.0588855491315,4.376617498156699
-19.691788788241958,-10.738050388384922
-22.716678915017873,-11.067696283501878
-23.354231389641473,-13.757406287142775
-22.272527688099483,-12.618575492878708
-26.75834116067283,-3.5363658581551674
-22.73496344783236,-11.291993371102304
1.91239787790289,-14.426999737340507
-23.222571589029734,-6.927788579329416
-23.946317583683214,-7.273215216104416
-23.91442130772618,-8.622770195046739
-26.11553951916567,-9.114927307061427
-27.282325520145164,-4.220424269124948
-26.787181002084093,-10.72869082962329
-25.011523653259502,-7.946727630524358
-23.08807908689315,-11.163405736639472
-22.562421818320157,-6.82042304583499
20.811154423828548,-2.957238309086424
-23.118513012506508,-14.849408358672774
-22.14960614491063,-13.68516387512497
-28.034340609591933,-1.331104613472212
-21.073878215936222,-14.20601091406207
-28.869953692177795,-2.5183218079872454
-24.461940676158587,-12.946537997442913
-22.801491977135566,-12.466880063185837
-26.20129607363665,-9.605225400929806
-29.154079436727212,-5.666397112814521
-25.47952332842126,-7.125288735702893
-27.907424155144195,-9.236210768804641
-24.19371648566554,-13.52635644249198
-22.648772348083277,-11.41244593200979
-22.098491051241627,-11.455553670907094
-21.2107925858374,-14.186154651313482
-23.883684417056717,-13.374489934188212
-27.984133288266293,-1.6711685512139198
-27.402942313030863,-8.039437102724815
-28.82964066018384,-9.73322521937294
-24.98903332078422,-8.75000325010124
-25.820955046344356,-4.518629057116819
-21.992727371556512,-6.160269139235894
-22.43863955477717,-7.466157326482418
-23.594632940258162,-12.868168757574438
-29.087253229245697,-6.768655399547162
-19.328543473458527,-10.094603830776325
-27.249871696320696,-3.7998428097039554
-29.917994285119786,-11.048040691186364
-22.530927304360024,-12.315111007174004
-25.768426760981797,-7.512377604044195
9.281519024176854,19.501929566773455
-19.07526170784298,-10.323540290738055
-20.77556999363297,-13.028031879584582
-27.290028578983,-3.5225499750407816
-27.58984723479581,-9.490907257184515
-26.773214683276272,-4.273133635805419
-25.66070763206517,-7.656607809802481
-24.5158279832627,-11.720642327452222
-30.891052105849216,-10.768165204625955
-25.80667622746519,-5.238599414299443
-23.393116301400905,-10.085716064075347
-23.3147320681477,-11.008317090600718
-19.480637811018344,-9.042289693624227
-27.768489329534294,-4.140928782278402
-28.602074074567316,-4.69582462787776
-26.43994211118371,-7.258834126476577
-27.117246853490464,-9.786386433420759
-26.904817330368047,-6.533928862054894
-27.352920712697674,-8.010810896514224
-26.354815438484255,-5.088644261314817
-24.609436920036806,-10.069359904115121
-27.501275964845448,-3.889846999025526
-23.61984354674504,-8.57967117054455
-28.077952756859286,-7.077056577519625
-24.35106366239477,-11.472489471084739
-28.85091847804191,-8.000527152940272
-22.96377698533328,-9.257447744898466
-25.774051290619692,-2.393635488665497
-26.149982030235456,-4.243722545308112
-24.14402661715875,-11.65620239276816
-26.455297732442,-5.1666969467676305
-30.035772111137447,-3.9964679130529324
-29.73771972130511,-11.189263562045731
-29.13522713853148,-10.797092029171449
-22.872238992817582,-5.047936404790317
-25.20780992892813,-6.448966892173114
-21.520016807324414,-13.87396935176533
-27.42661535791532,-3.680199316118328
-23.50014481383279,-6.816954107178155
-22.995221880306822,-8.951863815012715
-23.700747538860313,-9.78650576354399
-24.88083620749115,-8.769760169735596
-27.876362785160588,-5.477073202786887
-19.841836515916683,-10.003928396511258
-27.114962311230276,-7.444236053718152
-23.89851462045407,-8.780396042027022
-23.54556773174638,-9.107555889460551
-26.7900071721444,-4.030101580742239
-25.715024107579676,-7.064137196821171
-25.732740582632005,-6.264307837067439
-26.022159393909924,-7.920730119725005
-25.427419442350626,-6.619300808787212
-27.55109533153073,-3.4862447338301052
-27.592346406997294,-2.228139610820745
-21.124014831767585,-12.777639647983944
-24.765648484981686,-2.082930987385004
-29.729982830234242,-4.046143175544379
-29.736628796916815,-10.601944920618124
-28.367020159537113,-6.851924639585939
