"dim1","dim2","dim3","dim4","dim5","dim6","dim7","dim8","dim9","dim10","dim11","dim12","dim13","dim14","dim15","dim16","dim17","dim18","dim19","dim20","dim21","dim22","dim23","dim24","dim25","dim26","dim27","dim28","dim29","dim30","dim31","dim32","dim33","dim34","dim35","dim36","dim37","dim38","dim39","dim40","dim41","dim42","dim43","dim44","dim45","dim46","dim47","dim48","dim49","dim50"
0.223346142637744,-0.0221853347170844,0.0321174685580536,0.00180380634633068,0.0140996849541274,-0.00144602843945769,-0.00223574496391248,-0.00151895575325515,0.000186048227180741,-0.00034270016750536,-0.000172789446339105,-7.74254536720245e-05,-2.9578280044529e-05,0.000138945581161852,-4.83086352953198e-05,5.47651434276743e-05,1.73293424589822e-05,1.82902345818516e-05,1.9962796437112e-05,1.02313900920505e-05,-9.92165281243706e-06,-9.49297733367365e-06,-3.0034044670962e-06,-3.10733687232287e-06,1.28176280810793e-06,-4.59080993510617e-07,-4.3842531679871e-07,1.97802179050975e-07,6.31698364557428e-08,-2.33324010879272e-08,7.25967933903655e-08,5.4194058470015e-08,-6.92366018968177e-09,7.38474921647288e-08,3.09256825829924e-09,-9.98475363698157e-09,3.29891566282049e-08,5.31271846777778e-10,8.37047735892007e-09,-1.25712963660377e-08,-9.09016116042533e-09,1.32278675470113e-09,-7.50521934590158e-09,-3.43074005447797e-09,-6.95066706555072e-09,-1.50585014093831e-11,-1.37163224856787e-09,2.72584609583746e-09,-2.48195215501425e-09,1.588843770624e-10
0.183175780620567,0.0296069798117745,0.027729245218947,0.00526329666541636,0.00903199971742605,-0.00128953530196736,-0.00115220959620388,-0.000731014342007307,0.000157066076224129,-0.000245112316440453,-0.000113438552083801,1.78080610833539e-05,3.31452325716096e-06,6.15117819603256e-05,-4.52150325409343e-05,3.19111600935053e-05,2.56438974692959e-05,2.24970191253931e-06,1.21756754205628e-05,1.93645408185445e-05,-9.57955618788253e-06,-4.53184719158779e-06,-6.33670920222467e-06,-3.66469371662878e-06,1.60009497267229e-06,5.2284234097523e-07,-6.76546090651536e-07,2.7737184907277e-07,-1.54690459152428e-07,6.41834172531181e-08,7.31673125913781e-08,-8.38945379006886e-09,4.64145081807328e-08,5.71012269416349e-08,3.57420446440212e-08,8.52058923963011e-09,1.46292505022022e-08,4.59983488934133e-09,4.78492391207603e-09,-2.46404587921235e-09,-4.51332072128732e-09,3.06887334967733e-09,-2.23767981332971e-09,-2.68929384356878e-09,-2.19385908027346e-09,-5.21814000246883e-10,-1.20523649859311e-10,2.20462577966045e-09,-8.40065367484088e-10,1.0220682406687e-10
-0.212518983086453,0.274948604524532,-0.0541343979487138,-0.00510305051677607,-0.0276851192501736,0.00446472562143991,-0.00324692396765285,0.00306532895167853,-0.0017614663193769,0.000390037583224425,0.000154245165380341,0.000182813064924596,0.000105271661351969,-8.24530541095008e-05,0.000116090786933155,-6.1152921637103e-06,-7.70844464777523e-06,-3.81057027155592e-05,-1.8524617355386e-05,-8.44227959672797e-06,6.94723031110588e-06,1.65688114205933e-05,1.01332385241637e-05,-6.46339230672231e-06,-3.43480190328565e-06,-1.02559972512552e-06,1.60309040398617e-06,-6.49523881554731e-07,-5.7586970186058e-07,8.05956501744544e-10,-1.22858806468408e-07,1.30284596396001e-07,1.5731386632513e-07,-6.33770780463126e-08,-1.00645912790473e-08,-7.02696184741723e-08,-3.46750450125387e-08,-3.4721615303812e-08,1.60095422226621e-08,-5.37058020446265e-09,5.32576513268261e-09,-6.7870195545829e-09,6.47720818683665e-09,5.26361058508654e-10,-2.16945768328773e-09,-2.0540964667256e-09,-1.75720737607555e-09,-4.36603122444077e-10,-1.12432971439306e-10,2.52228807135304e-10
-0.0900541687284712,-0.00364821651648383,-0.0143448199844005,-0.0079258561923884,-0.00620495331199873,0.000410605405186966,0.00058299850480499,0.000267983769275357,1.81210380743738e-05,6.40572579902555e-05,7.62251601903649e-05,-7.75696645573694e-06,-3.60602164771056e-05,-7.50160604905573e-05,7.35733235939134e-05,1.77324869626568e-05,2.43008818532459e-06,-3.37212925479552e-06,-8.93793472470562e-06,-1.57428686784002e-05,4.02838373837283e-06,-2.80737961836261e-06,6.53543319423728e-06,-3.09150393624212e-06,-1.09668754104397e-06,-9.81183280474168e-07,7.71800272139516e-07,-3.6894013517257e-07,8.44511911290765e-08,-1.27237896900888e-07,-3.85012482864308e-08,-1.56817921124709e-08,3.3930848843074e-08,-1.19205947095744e-08,-1.46866006557261e-08,-3.05843607040997e-08,-8.81534282001895e-09,-1.67466704177744e-08,2.05032057290586e-09,-6.68420931807772e-09,2.47997043532316e-09,-3.55166864898603e-09,7.15381778218224e-10,1.14459629440129e-09,-1.29162810290875e-09,1.32061169042106e-09,-9.11515231628053e-10,-6.9770077642765e-10,-8.05675080460733e-10,2.60148583901016e-10
-0.0848298234380548,-0.161100087648498,-0.00435378922956443,-0.0115173454154459,0.00519660595650304,-0.000507995051390148,0.0010288127524479,-0.000632990519948027,0.000711361278212238,0.00025685498520534,1.27471927847868e-05,-9.93015876513057e-05,-4.67553113591653e-06,4.95708114635496e-05,-6.78758286273721e-05,-2.26805862242842e-05,1.17179880780853e-06,1.30577563239167e-06,1.37152887785345e-06,-6.966423926066e-06,8.74844684148512e-07,-7.81349928590442e-07,-1.35775099634701e-06,5.55396727468177e-06,4.99989323874584e-07,-1.01535575527428e-07,-1.97655622703833e-07,-1.13795381226524e-07,5.03809327387715e-07,7.33247883563183e-08,1.25779857070279e-07,2.0341385956057e-08,-1.30264558143664e-07,1.58362868124976e-08,-2.82996793623904e-08,1.94745010916114e-08,3.10729165251236e-08,2.00124322859361e-08,-9.45090380193622e-09,1.05090489048343e-08,-3.64338172372767e-09,1.745643531423e-09,-4.27561968520719e-09,-3.01454895947092e-09,8.35449662500429e-10,-5.05617813041513e-10,4.66081452532895e-10,-1.89060265127879e-10,-2.98991965924212e-10,-2.20374348775921e-10
-0.199827752020753,0.0103465845842901,-0.0280239229213559,0.0152697579823752,-0.0126821023217659,0.00194820840118036,-0.000621962352164223,0.00129693756838873,-7.69683618690458e-05,0.000349610964777945,3.35493827666048e-05,0.000125242022350488,0.000142163994122511,-4.22816140626195e-06,-4.03550603839135e-05,-3.22443001063526e-05,-4.26370569077523e-06,-1.73082326302921e-05,-1.04361508458086e-05,-6.80348635119061e-06,1.00221137048911e-05,1.17651393431347e-05,3.73795992083377e-06,3.98083250882717e-06,-7.88814968828849e-07,-7.16736994532837e-07,3.17240103721443e-07,-5.24742618749166e-07,1.02275484595694e-07,2.3890135956738e-07,-4.51237085544869e-08,7.44301892015469e-08,-2.92105763990381e-08,1.09429435628101e-08,-1.42366071999775e-08,1.52681121101716e-08,-1.0954940938049e-08,-1.32131998378626e-08,1.30558890154682e-09,1.16717011636584e-08,-5.69508322809691e-09,3.98948459667316e-10,5.38848327693657e-10,-1.65612689137749e-09,-1.94643170431176e-09,-1.27503794673506e-09,5.4618503169848e-11,6.03481025214735e-10,6.87999420002634e-11,-2.02756395466478e-10
0.0120422409323592,0.0297619674760209,0.00314138495323035,0.0223283962004621,-0.00326995484973696,0.000755042995603871,-0.00104894906917107,-0.000138247550023317,1.59480727720994e-05,0.000183021619593203,5.70235112690722e-06,2.99438254154515e-05,7.85663805955156e-08,-1.0043305041072e-05,2.49540289236224e-05,-1.58935019384555e-05,-1.10035058130403e-05,7.09369582782945e-06,9.2307246043518e-07,-5.65700347788583e-06,8.52704163389386e-06,3.56527500856746e-06,4.17420330345496e-06,2.37855238681232e-06,-3.55010750845203e-07,-1.89211116485282e-07,1.36040266656674e-07,-2.24504716962899e-07,-1.33236465137166e-07,3.1651867132766e-09,-1.05568143077297e-08,-5.0302402662697e-08,1.24982571647354e-08,-1.15148763856813e-08,-9.07515440374068e-09,5.06562944663663e-09,-4.0720445993969e-09,-5.1105065866875e-09,3.91647734632759e-09,-1.54616540225945e-09,-1.87756990482657e-09,-2.39491666948886e-11,-8.52368469754451e-11,-1.08319443030181e-09,-1.44798277836828e-09,-6.62625496935403e-10,2.05081541225845e-10,-2.27283699495985e-10,-1.2882452764012e-10,-1.07784385070766e-10
-0.049295660191729,0.0345808830184771,-0.0187864794237531,-0.0400912396957384,-0.00634448421698314,0.000389366814775246,0.000355106556575959,0.000339886035734311,3.97472456687956e-05,0.000205807596460623,8.83083547422628e-05,-4.24179595798266e-05,-3.25545766079501e-05,-5.9206632715374e-05,3.63702740049444e-05,-1.20647101189949e-05,-1.30992229004634e-05,-6.56526726142134e-06,-3.63181516865792e-06,-9.77528797860385e-07,-5.22709863478446e-06,3.30404088263934e-06,2.43102795951603e-06,1.0444360847584e-06,-1.36527755075717e-06,-3.3940994537751e-07,3.75236045859449e-07,-4.30542141739777e-07,-6.32215218866584e-08,-1.61960496601363e-07,1.29437218958694e-08,1.7587273194404e-07,2.25220313412772e-08,-1.12320858136505e-08,-3.26899014906736e-08,-1.08923485810433e-08,1.40898960421346e-08,1.17005414159698e-08,9.57569555933465e-09,5.46781991850092e-10,5.12812250363617e-09,-2.06086143725399e-09,1.69846559662736e-09,-9.58502127101436e-11,2.01355054141698e-09,-1.52391197224145e-09,-6.10454352514173e-10,-6.45297001508401e-10,8.24309565878286e-10,-1.69751104147514e-11
-0.142817768786835,0.108227460048144,-0.0326628535320796,-0.0377740022588208,-0.00895110532085895,0.00027411169407356,0.000496325222001752,0.00194891728732336,-0.000739211103391969,2.88230982910793e-05,3.89359646488825e-05,2.91281210526716e-05,7.62931109499762e-05,-0.000111228307141564,2.60838666460067e-05,1.88389510642232e-06,8.90655182293232e-06,-2.37926528647866e-05,-1.45659453899707e-05,1.78321856991611e-06,-2.81527942924199e-06,4.54705391483441e-06,3.79770937013084e-07,-6.50190405131685e-06,-2.09895841278095e-06,-6.28521246584307e-07,7.88600074679112e-07,-1.02679493020106e-07,-2.72034641303166e-07,-4.61065588079555e-08,-1.33616206818009e-07,9.4257723389748e-08,9.3696524152034e-08,-1.73034012004875e-08,1.19060964359092e-08,-5.15174487169828e-08,-3.59677831101678e-08,-1.38026175327737e-08,1.18035328374788e-08,-3.84294830369762e-09,7.86542130603015e-09,-4.61472190433928e-09,4.87871400517449e-09,2.55485428260226e-09,1.77870828423581e-09,5.22249524134131e-10,-1.31324538644093e-09,-4.55783022842197e-10,1.02245096110499e-10,3.12982386040631e-10
0.0669372778013463,-0.0739841434028888,0.0257367768211392,0.0115407361135622,0.00427727696340517,-0.00180338250795708,0.00166779956792866,-0.00130398097968244,0.00106045547229975,-0.000217914677483681,-3.88202896102334e-05,-2.72793549569384e-07,-3.3345768411084e-05,-5.12088477653351e-05,1.03498276742881e-05,2.02382708948159e-05,4.23232557179814e-06,1.70046896012074e-05,-1.21093022783964e-07,-8.0109408954174e-06,9.03596007636723e-07,-8.25874855730941e-06,8.16114764736994e-07,5.56781739699591e-07,1.49742964793913e-06,-1.63521931232845e-07,-3.41687850714677e-07,6.81281613497402e-08,1.6827505294776e-07,-6.66078010773648e-08,2.5975938933533e-08,-1.37049551697508e-07,-1.08954446333401e-08,4.54182671007031e-09,2.57197129995731e-10,2.31328641152076e-08,1.34772935040128e-09,3.55344650869853e-09,-8.07971303112082e-09,-1.7943625377298e-09,-3.44653083680194e-09,1.55879602989771e-09,-1.11218741353336e-09,6.69047047572095e-10,3.31565055511381e-10,2.38898159000067e-09,9.51933601135169e-10,-3.19566108697706e-10,-2.52806396017857e-10,2.57365538072053e-11
-0.369893458982255,0.200806681515453,-0.0734817014020009,0.0357598534982229,-0.0317608512739542,0.00497805206882277,-0.000482593254669978,0.00460578179410913,-0.0021937110505056,0.000389172619271794,0.000288523524609358,0.000247618957827617,0.000158894047552179,-0.000165052457605147,7.68883544753147e-05,-4.90682290062891e-05,-3.20361727090462e-05,-4.1705142384353e-05,-3.55573101697538e-05,-1.47200746380435e-05,1.77379778825529e-05,2.44926552794227e-05,1.36340165703031e-05,-2.44629101119561e-06,-3.805211782585e-06,-1.40808945448831e-06,1.54198257962448e-06,-8.06739890518065e-07,-4.09217482667838e-07,3.76179997304602e-07,-1.71900357923895e-07,6.71042111864109e-08,1.41384619340226e-07,-1.40888113602333e-07,5.82749246060603e-08,-4.82822028114106e-08,-5.54486562242274e-08,-4.83194505209646e-08,2.03030523479601e-08,1.2913005835166e-08,-5.93223928399369e-09,-2.98113697112445e-09,5.00783807280816e-09,3.26239363411393e-10,-1.80445884363267e-09,-1.56367077816104e-09,-1.24697586828437e-09,-6.85712259940562e-10,4.2958273555842e-11,3.8226502441745e-10
0.0219162308644464,0.069151487205467,-0.00122932361859029,0.0111340435944757,0.00335300537456422,0.000647871487200043,-0.00198297477623271,0.000795046531020103,-0.00104762852258134,-7.2586255576578e-05,-1.61621289123101e-05,-4.99165975024763e-06,3.17789985627141e-05,4.03861936771742e-05,-8.61220589939293e-06,1.6525298403439e-05,2.0153658143714e-05,-5.01854286553022e-06,3.2138450715016e-06,8.39194906382379e-06,-1.53588991242191e-06,3.72728102538863e-06,-7.52144229236761e-07,-5.21167739371444e-06,-1.26237887780414e-07,6.97607171451047e-08,1.82393858952114e-07,-2.70141800167375e-08,-2.3292579900473e-07,1.800933393694e-07,-3.94825843694412e-08,-3.73735990183218e-08,9.04523451044649e-08,-2.24711175364737e-09,9.18314672993738e-09,-1.51155768997288e-08,1.02122599802902e-09,-1.08407664199197e-08,6.81271394045928e-09,-6.24838772334261e-09,-4.81966674007973e-09,5.69624999691878e-10,-1.93836245598581e-09,-1.40074892390315e-09,-2.58802932193201e-09,-2.36047778264562e-10,-7.34441779538727e-10,8.79909881349786e-10,-9.66974902870909e-10,2.48495525871315e-10
-0.341868362617688,0.0603640848627629,-0.0361706131354902,0.0337300554019312,-0.0183591575023629,0.00054078393316656,0.000605639040104581,0.00220112495692491,-0.000284860566124054,-4.15733757090876e-05,-6.02412032906056e-05,0.000170516514200541,0.000162815083015468,-0.000137932720275636,2.31171278723103e-05,-2.50383336302853e-05,-2.79003711033846e-05,6.29815429073714e-06,-2.23886978215579e-05,-3.1398388187479e-05,2.57981386398891e-05,8.28390181770607e-06,1.56516236544076e-05,-3.53924718494304e-06,-2.56928658428539e-06,-1.78926570474888e-06,1.265102439954e-06,-1.51827029466744e-07,2.79899201075225e-08,-5.62819461321672e-08,-1.86713335369914e-07,5.12028475660615e-08,1.47166348434357e-09,-2.81017065541942e-08,-3.05904569573623e-08,-3.24737670419199e-08,-3.00111452634565e-08,-4.55648535225606e-08,1.59614106360444e-09,-2.64577497005228e-09,-1.40795412038189e-08,-6.41720147272378e-09,5.31595454262153e-09,-4.88835849391725e-10,-1.74892644329502e-09,2.97924067359365e-09,-9.80603868876682e-10,-9.82740009233796e-10,6.64934773741106e-11,4.63553913513002e-10
-0.213233863505828,-0.10138701464888,-0.0344592778548441,0.0445923372397305,-0.0103649498414628,0.00202354678340923,0.00312698259435892,0.00175958434823514,-0.000470723423653509,0.000180352855147606,0.000256045593062375,5.74369837040601e-05,3.12113560518568e-05,-6.31640101561142e-05,-3.32714461379415e-06,-5.20055162517472e-05,-3.27672539697594e-05,-3.54701699207971e-06,-1.75851520546437e-05,-1.97062853052453e-05,1.37623089545443e-05,1.2630909513205e-05,8.16816744633547e-06,5.70958953646996e-06,-1.37195646959823e-06,-6.8836861989609e-07,4.24230056929458e-07,-7.70556591693374e-07,2.9305946601416e-07,3.6544205681806e-07,-6.27001053683322e-08,3.26619142495748e-09,-5.03429945532655e-08,-9.25436971824428e-08,1.27905522785207e-08,1.3850961130989e-08,1.60260558936734e-09,-1.52545194202134e-08,8.07090239177838e-09,1.27896569069356e-08,-1.01609898228307e-08,2.01824080179316e-09,-1.98556816041875e-09,-3.98662398896258e-10,-3.87736044683594e-10,9.98977842289251e-11,2.8270390312626e-11,7.13908704443413e-11,4.77930349630364e-11,2.19719963218377e-10
