"","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50","PC_51","PC_52","PC_53","PC_54","PC_55","PC_56","PC_57","PC_58","PC_59","PC_60","PC_61","PC_62","PC_63","PC_64","PC_65","PC_66","PC_67","PC_68","PC_69","PC_70","PC_71","PC_72","PC_73","PC_74","PC_75","PC_76","PC_77","PC_78","PC_79","PC_80","PC_81","PC_82","PC_83","PC_84","PC_85","PC_86","PC_87","PC_88","PC_89","PC_90","PC_91","PC_92","PC_93","PC_94","PC_95","PC_96","PC_97","PC_98","PC_99","PC_100"
"D29.5_70",-11.0013427748757,-1.81386104642072,1.80459350434104,0.788978446992062,-2.97879552329984,11.3204338901847,1.55901904261922,4.57333975937049,2.21358162325912,-0.504713999786189,-0.844432383854647,-0.0516687349615762,-0.647556968040504,0.43811499736659,-0.134107306243037,-0.00497871210749331,-0.627531986700177,0.345348592452499,-1.5480519028336,-1.88972968788839,0.699305325672552,0.646356281893173,-1.00326010150302,-1.2667930983368,0.139939763011289,1.37120158040139,0.733446071512311,1.35871113315878,-0.553848335527158,-0.267404525046496,-0.470860924463751,-0.538522392639626,0.427191088093234,-0.995043333726577,-0.370000976084561,0.0329238537226646,0.342981945646219,0.297396981405032,0.438196764365064,-1.1323271489213,1.43873960127948,-0.571243612104432,-0.169894982274361,-2.41335770563339,0.0424775039059268,0.581551816723251,-1.42529090634947,-1.78142151114521,2.72369833385281,0.291850806432348,0.508386600688659,-0.27226359147142,1.79903803070023,1.55029725183945,0.974658563903903,-0.164771322546532,0.284896135011486,-0.909844556320993,-1.26806879578814,0.0193658974304836,0.393227333254341,-0.31519764160739,0.360638872925661,-0.595222019947698,0.332648503848459,-0.917104032521693,-0.0928254187427225,-0.0233729378357123,-1.12845356771931,1.41141309491958,0.764367698477791,0.0446999634346679,-0.381884002116273,0.178526068230422,0.554256020033961,0.792290060463658,-1.66252345164063,-0.792538947884335,0.107616777294811,-0.104830683436451,-0.31986863323417,1.69927336653171,-0.5549584823916,-1.87585831507575,0.957550128146261,-1.30237499391375,0.351066767393664,0.168569034517995,0.0902277977822344,1.06720879551544,0.918253412615627,-1.62699054600958,1.22259999487877,-1.16268041135447,-0.719780739808492,1.48859499907655,0.515521425916881,0.984210826722706,-0.89129244975173,-1.12436726189847
"D29.5_71",-10.6608996196852,-1.18707332814894,-0.362719282460218,-0.0326987793024648,1.71541101665688,-7.4139270703199,-0.948111378064454,1.84454037867565,0.655227911532922,-0.123325427331588,0.254056643305107,0.701501596341615,1.11815122383721,-0.465421999205176,-0.373964191721686,0.918042566547519,-1.32034402817095,1.51486877244261,-0.602659135237512,-0.909801504762206,0.487268344936721,0.142821296786786,-0.382784446994442,-0.881766155856886,0.0770204317186178,0.590218861997857,0.442177510516893,0.215115288133533,-0.100182444790675,-0.257281395824642,-0.169203185667737,-0.480078924786982,1.59496151552616,0.127714190481443,-0.183513052453787,0.453472500897817,0.465896132399007,-0.569041646604079,0.209746348815138,1.06743071002929,-0.186393288986134,-1.26951040994769,1.24004694912164,1.52368683570625,0.364885846098066,-0.103319239557131,-1.16111377494857,-0.166861985850937,0.658602324796628,-0.0614370962468891,0.184386517224737,0.0825125523155218,0.514674872161974,-0.355218931276558,-2.11003849818551,1.34087891265627,0.359330331279516,0.20340604632194,0.715432285349134,-1.27026603095054,-0.0432674980507348,0.0809243206058558,-0.267175948156814,-0.262716156293078,-0.277431809949111,-0.511804925712431,0.251118941755042,0.553530417306332,0.0129962444538162,-1.06306741191443,0.420599454689672,-0.64890070551991,-0.430333215954894,0.545729161791198,0.641326479313539,-0.610295118055108,-0.276907680135522,0.0462060339966831,-0.288409528985684,-0.893889845404907,-0.216022404625601,0.747103047504646,0.424721654258177,0.469808060701154,1.2772951418763,-0.115942575967965,-0.041837103787237,-0.802372357077001,-0.015082813417454,0.125977686270388,0.126734717088667,0.742628654351364,-0.476421504529874,-0.993844755303585,-0.83694410358618,0.337049383607468,0.698505463707203,-0.955503598071826,0.091002530220591,-0.756004730116282
"D29.5_73",6.70569424295462,11.8333093732354,-19.0508339223454,-2.84024301983191,-2.25098476190837,0.775454189793348,-1.10468142404127,0.0472104137291535,-3.1026836736628,4.46938513772614,-10.3908413601937,1.63177651516911,-2.18392907748678,-0.0766375790670999,1.06962998611792,0.229554426533441,-1.90706295256369,0.240599115371929,-1.48011065625283,-0.690372979059792,-4.20726043790557,-5.0689537030193,-4.16205975215625,-2.71474987840704,2.10614224049321,-2.49061069359793,1.419727738297,1.54764778351671,-1.57679702069381,-2.85787282314561,-0.355451289474241,1.94002341399052,0.00370483179601636,0.627059653223545,-0.0441132764019068,0.843039199069843,1.23710880108717,0.954380682923663,-0.714183086349351,-1.42732960025592,2.66750327718215,-1.74794533300243,3.08684841054219,1.85724498779307,0.735836161610023,0.453784147830281,-4.29827496538029,-1.34307924927916,-0.184212089878209,0.715747050236091,-0.743831469700495,-1.18557266290742,1.29852586527845,-1.81076945492572,-0.928375333090647,-0.941065109987779,-1.10804609273067,-0.0546881992952016,-1.75915106233237,2.06189256596153,0.0444407527058419,-4.14702012279779,0.955236324832267,-0.474480816166679,-1.03451311578271,-0.0183448185557664,-0.862850624487087,0.481825609896929,-0.679567132232428,1.50459328852957,-0.320806966407166,0.232757453055616,-1.16462048476338,-3.06769457368085,1.02056646570872,0.602133394947503,-2.81186813036547,-0.592612888662602,0.740250000486313,1.14786931587634,3.39376367057009,2.54933724033498,2.23537397017486,-1.31750269447207,-1.40209300294185,0.793901416128594,-0.701911299236569,-1.33044559361993,0.495826114882229,-1.843866422625,0.510006175979365,-0.72649080920102,1.28659980914851,-1.63082047638316,-5.01982653650014,3.22637619922419,-1.86691194433269,-2.63069721799857,-3.52709398278606,1.026517989396
"D29.5_75",-10.8585708275518,-1.37979489536333,-1.05073517576245,-0.107019526717671,1.94789994946188,-6.98198294526732,-0.780706977272878,1.78649427023606,0.722580802965075,0.346029262553043,-0.330895070202625,0.454562808552256,0.271714769368097,0.432836138277406,-0.543675552123811,1.00301820755139,-0.838412745394982,1.09850222655523,-0.327939801920459,-1.25043418500753,0.154466509942762,-0.30280302533084,-0.500030513629489,-0.750093103917999,0.350234336030275,0.0504698431553739,0.201941702362999,0.184110462690796,-0.499369900277637,-0.720197155644227,0.379450596990239,0.61951614148484,-0.154497571403335,0.121991831400735,0.126082772215898,-0.50940654968958,1.49296452055218,-0.0703865453727192,1.46778273630436,0.433544324872547,1.05759733226289,-0.802872776832608,0.860775135817614,0.397842295061998,-0.042988404649941,-0.701333009970198,-0.474207845808617,0.781358924307539,-0.05728715083624,-0.0932019152334529,0.275535340013121,0.110323416088057,0.309601184668095,0.101255732834398,-0.691984974113179,-0.210794462522064,-0.0241524401544084,-0.374123891048704,-0.844784211364145,0.638254611751977,0.61652277136944,-0.576797477926103,0.529239618473138,-0.376309045758086,-0.959457370848121,-0.48600964336172,-1.01940704595539,-0.0803076218574703,0.00425490164817016,-0.766440038245447,-0.192654660265419,-0.295132363114869,-0.0588052891124443,-0.267360453131946,0.0208266371996371,-0.147304467027565,0.311157380429928,-0.369748997308338,-0.479498386936733,-0.16575736971937,-0.164223062819652,0.0389995250574745,0.821188932118466,0.113529926487636,-0.678724107204873,1.17655991193818,-0.26707377108271,0.602626489922082,0.147978018290453,0.38448272961185,0.365608556940065,0.0154036994337092,0.425177464530992,-0.215927641743565,0.725892982646209,0.0421996696927691,-0.0934662697509333,-0.585084607932045,0.209228000589942,0.707416581352652
"D29.5_76",-8.9694240683558,-0.215083352034692,0.2603686983316,0.407057384470867,-1.29901168127242,0.339129572480917,-0.432814735063545,-9.65290598047689,-1.99936432881442,0.389198094847921,-1.55187296029566,0.462457551685656,1.49076701655767,-0.326281412408693,1.08128799145179,-0.648282136788274,-2.35297190331057,-0.0355677293598076,-3.31408914576044,-4.60892561158025,1.55908122436667,0.481194150179653,-2.77053460873143,-1.48709662247476,0.405960376748775,1.59491815326165,2.40176488955565,5.54362349742097,0.193725307507113,-3.03247315800202,1.08901121585396,-1.33674124012754,2.16957470490536,-3.98244897527197,1.38335956909012,0.827434659938191,0.166072588991633,-0.182915562422955,-1.12124084438147,-0.238914597496623,0.477766083469225,-1.72982255737658,0.290516805661918,-1.57864607847524,0.643344668879713,1.39270100816211,-1.99016183431928,-1.4714275112544,1.320483289939,-0.418362811032707,0.400809313823027,1.10010609962988,-3.68029340017789,-0.65305386243379,-0.717198822483036,0.0267594217793378,1.12635749181522,0.664037579170929,1.92925033352669,-1.55660637134576,-1.39425657078587,-4.06708681507681,-0.268158340621847,-1.18819112457338,-0.716332310028986,0.674186642594006,-2.54089361168966,-2.43596420204416,3.83973563825401,0.0311685477845735,1.48049449162665,2.17736469099981,2.14327776243949,-0.110560875261556,-0.183188194767132,0.156853939446518,-1.80489766926644,-1.11939172346827,0.588241399315127,0.844197950217658,2.44718711513208,-0.290453834971646,0.0806317840201846,-0.127932076094471,-0.420854292882054,3.11021096892408,-0.279384798080301,1.74876570013108,-0.405624894555152,-0.485587935514387,-0.229142717653485,-0.681443344140085,-2.19015324383885,2.08607844254505,0.0793393802510693,-2.16582783740968,0.0151955724443769,-1.09202759344975,0.424944646775207,0.434004690307204
"D29.5_77",-8.21575492442216,-0.288985714987788,-0.279756169963551,0.94294058182948,-1.64294524634154,1.17743519966707,-1.0897393672699,-11.9537089791385,-1.76696421311406,0.566046784461315,-1.22664319682394,1.30376690892713,2.49073520530618,0.49963360222147,1.09781499633249,1.10963013701915,-0.746400973595325,1.65579348501672,-2.43158814739861,0.304330136131504,-2.03501379372864,-0.72702144524273,-2.15894997285278,0.0425669209005478,0.635645083716816,-0.0767179634564093,-1.21207952403267,-1.45278589480214,-2.55965420440189,0.370663650768568,-1.14983318131664,0.692479103631955,0.637831412299189,0.435841071684546,-3.37270695703312,0.387227587293236,0.511210241877966,2.78984169023313,-1.98199369087595,-1.09914705520118,0.0335001238294216,-1.06717064292591,-0.855860040881766,-0.0210317797685426,-0.530147296959143,-0.303383680437552,-2.97302744529796,-0.811745099751776,0.118796155263983,-1.08269464519842,0.268981144806157,0.789717797615902,-0.600188970026937,0.209721452235389,0.370957410787296,0.162143571844242,1.44645361604501,-1.29557918568528,0.302045732815108,1.08789180333418,-0.870420050041769,-1.54045381689074,0.0874862534116273,0.171425947919281,-2.28620234436902,1.40900699326349,0.632367586048992,0.482662807685029,-0.0038835092128599,0.184331307185118,-0.168241693483357,0.963197867466156,-1.52968919353927,-0.445936929377651,-0.763245902508331,-1.22197033436834,0.676908733453136,0.796072020220666,-0.374284269862979,0.398104900686566,1.42611204598089,-0.273507885704978,0.245365968885413,0.310660369321953,-1.29627167944739,2.23577839574596,-0.5846651965909,-0.278314367548759,-0.454026808632812,0.152833129870422,-0.45403120105534,-0.801642542593352,-0.191113091302167,-1.2400495905781,-1.74082984258322,-0.936049578639119,0.26563765922426,-2.4186647215022,0.265527719819487,-0.91868516160807
"D29.5_79",-8.8503084901463,-1.47889256744731,1.16043073915126,0.268514135479616,0.697973507156906,-0.369070793606639,-0.786515768301012,-5.50916563496563,-1.30750092427863,-0.0987498553507382,-1.77311041393828,0.929136554024634,-11.5854862970124,0.478061862113428,2.47786875272276,1.78123575588691,-0.780864792084675,0.0671429399432698,-0.22716149836571,-0.575066321190963,-1.23175298779344,-0.150084925878501,-0.281534181734284,0.0483549028822322,0.105788173824901,0.616177051424938,1.09134215437449,-0.447104740843899,0.142428410382591,-0.251164887927481,-0.644304249685234,-0.962428082172724,0.0967964750905268,-0.02894000313035,-0.722267380811201,1.12434261918204,0.188127284716435,0.820980689233432,0.276775998118067,0.135394220932168,-0.211732596844781,-1.02001354161847,0.104852534944846,-0.208278631204739,0.169016189448317,-1.99859010751411,0.343559380965804,-0.61573590927162,0.103357813130533,0.381954147615723,1.22831102149063,0.208411364517359,0.724319338484056,-0.997922926210785,0.191435139871253,0.25591900704108,0.238128146174022,-0.538834481012261,-0.467627833688968,-1.07504866511904,0.0248556118874286,0.616252664880376,0.13464149773497,0.990626050597786,-1.01499346111342,-0.297152487423146,0.943543360882221,-1.19287790203382,-0.651416825870081,-1.0234460160169,0.826995211726862,0.557793473499459,-2.62721928013714,-0.368470864285589,0.116090257613699,0.21788318587987,1.23573954888794,0.384405689784407,0.929883008644515,0.369190144944452,1.02995391020578,-1.51545787395102,-0.95257756949187,0.0142465146896052,-0.977882824995484,-0.215281474058949,-0.0484807278929197,-1.18478428063326,0.453619282408358,-2.60776364096716,1.71489337928952,0.0270394872635436,0.743137585928637,-0.436206650843315,-1.10376487017142,-0.112642405474851,0.456375160559621,0.163368734345827,1.09608508959059,-0.310807641935975
"D29.5_82",-9.16439521203999,-1.16877831591626,-1.17286421337007,0.0408725880301513,1.64998214354131,-7.4287301296121,-1.13930628154119,1.05088139376805,0.615187678944488,0.989645629529476,0.476500540977331,-0.138286764907385,0.36334130639839,-0.816558255481262,0.0582205642587963,-0.289383985516098,0.316609391629814,1.42141981339366,1.0683147112386,2.23907833175632,-0.747777834381143,0.976838646082833,-2.53659100629667,-0.756523878845306,0.500370844479491,1.81802892907335,0.813383677303232,1.48215672675843,-0.0851566503779637,-0.903603328911428,-1.59163418599985,0.171248784948283,1.63596197459859,1.04213246947148,-4.14540674218141,1.73024853215645,0.0804729516887716,1.15491216667554,-1.61797374132378,0.00717824671150806,0.0435208840211354,-1.56096255607255,1.44928762175114,1.59117297561704,0.938372825338683,-0.156282034069374,0.456703231849621,0.302640114010682,-0.777516085302779,-1.62753445019953,-0.21567553472398,-0.933138692471047,0.179267675240853,0.140061478508823,0.244020298129777,0.932897309321254,-0.552226857546914,0.284518842438026,0.198226560344636,0.817059043493042,0.961741772826742,-0.964444106176732,0.319682096078248,-0.00256927263478274,-0.354273499527494,-1.20243970998283,-0.218995342003571,0.456421127788857,-0.668498512573399,-0.54786290624784,-0.102593292557548,-0.711503781391901,0.614872668414061,0.111110621371818,0.259628059362492,0.0693282862212984,-1.13173612470019,0.310458750571463,-0.327748888511464,-0.718014187093888,-0.711203560015282,0.0670919884477498,-0.330318176941928,0.444830205555813,0.339294268370146,-0.49692629189775,0.185175878318036,0.933308522960614,1.07089917082939,0.196535003521737,0.584301018053483,-0.235031380657937,-0.16680185298932,-0.075172595627205,-0.359810112380102,1.10656495648194,-0.285278116920808,0.070868047207996,-0.828078571775486,0.248175596419703
"D29.5_83",-8.6657171063393,-1.2609464192679,0.3748817458591,0.715579445425656,-0.7436806309153,1.68677980380429,-0.927108899017105,-11.4982468658656,-1.37790488545841,0.738317906203843,-0.77146600284904,0.0596809937782901,2.00612570241888,-0.721210252217789,1.15540733770606,0.0574464473986841,1.31583246791976,0.690634210998529,-1.52027598673294,-0.703549336503346,0.336561222011187,-0.122257812482867,-0.707231632155072,0.0909330896809846,0.818743874697122,0.459567795276571,0.0398514374739702,0.0339211014984638,-0.309644586601609,0.755151622946388,-0.514854555396544,1.43952226664551,0.708504572398676,1.34545466592743,-1.98414014142936,-0.88341166054208,-0.431398274267291,2.06185503518413,-0.687536081328748,-0.556323226315499,-1.05111634481017,-1.13791723557682,-0.339163385621832,0.404097545910862,0.817608607046022,-1.33833914179599,-0.0283365115725728,0.470330615388412,-1.6270903174284,-0.118541918984707,1.02458872000155,-0.347884432323386,2.47802766786315,-1.76721080102393,0.618652620524155,-0.644638414586314,-0.385887908791477,-1.09948342306412,0.186803966163644,0.41906705874876,0.0193216111984834,0.361821666882454,1.44954019022979,0.724523603479882,0.626853756834144,-1.93954360484543,1.40725693573036,0.444057346792678,-1.50278189296332,-0.205060405533891,-1.10577242480539,-0.849111681394286,-0.401804521667381,-0.567567446185027,-0.47334406051951,-0.21834506818202,0.977077931713631,-0.61611503084003,-0.0370421478002679,0.480800442594141,-0.505766800911323,0.552737099558606,0.519206762392247,-0.729712508841991,0.375518716811701,-1.39672255037196,-1.96064266224285,-2.60329106177194,0.948212888126261,-2.03672137494969,-2.40657150342706,1.6272466147269,0.189842553320987,0.0645204953993503,0.427268528663676,1.29217110738454,0.459883211945775,1.42393952718188,0.108695131619379,-0.500247165217725
"D29.5_86",-11.9755751905866,-1.3520445276205,2.56178925378685,1.39573027651507,-3.04517132974517,11.8677494842137,1.19587904435527,3.48856913663526,0.490700141598534,0.465276015559203,0.659820221648072,1.62269760102901,0.990035777177482,0.330420697811185,-0.559163307793133,1.0423165853344,-4.13165544485029,2.79351538991282,-0.513222765279366,2.20976911565649,0.117170515869293,0.9296957102707,-2.6383400786886,-0.864047231193926,0.408743094023583,-0.16258444930493,1.24440885070864,1.97463624248317,-0.808456643927065,-0.380640853482895,-0.681771064137479,0.860073651475947,0.876767902419768,0.659102466980299,-1.13859859972208,0.0633812190454074,-0.353149966412662,0.107480134462444,0.147230736435078,0.00784366256397929,0.300646766270117,0.0587747527854181,1.06961904106077,0.219456215116316,-0.223756052862311,-0.26770893583293,0.327349458191173,0.755650774026328,-1.36311113333724,-1.02289381892259,0.348482181293749,-0.49242647347948,-0.0569435775177511,-0.0087390768434855,-0.61170644796404,-1.44078525349239,0.583125248321663,0.378356757192825,1.40019341677427,1.33174907721066,-0.245026618086168,-0.935796707286836,1.09253338139312,0.403692490190356,-0.158934428627766,0.501538782020372,0.662280037733208,0.952364284680549,-1.43913034098586,-0.466410558681067,0.241946555041691,-1.02746253322541,-2.07189194769919,-0.596672025015234,0.365270460010349,-0.248585893047147,0.0829946563408684,0.10238293946203,0.312081753519828,0.402574996716133,0.669841007114722,1.08740890220268,-0.36718364989892,0.202479951175804,0.651605548549578,-0.348506880025436,-0.934990357774055,-0.764217842057725,-0.524676140980809,-0.821357209450654,-0.712311211924307,0.750774035668893,-0.702246741003456,-0.433225664361163,-0.440575050011515,-0.0363279814382307,0.178649210792356,-0.838556619442011,-0.331045400426675,0.347346816021344
"D29.5_87",-9.68788959137154,-1.44334853195099,-1.01504459927598,-0.0811836582326388,1.59941892426241,-5.74693669410319,0.274099573895204,1.6567160259074,0.803006709843592,-0.172737651402612,-0.025786269972242,-0.353661731892082,0.472162753848519,-0.559992257791192,0.253224919144063,0.340800179481928,-0.878268638283036,1.42825849511455,-0.876242750133195,0.434460814584324,0.621266510656912,0.75138854769532,-2.82496400385635,-1.32663970937564,0.366814306900879,1.58610308973372,0.764239425006915,0.529134468102117,-0.0325815504009238,-0.523691225226067,-0.448126167808922,0.367266670214863,0.00410273240812547,0.159289185853642,-1.95230123914298,0.476563481886852,0.362417555637133,0.547472948589479,-0.930219860983975,-0.000823912025550286,-0.966048415948412,-1.87402691610987,0.758039421079359,0.493526675437652,0.39693003515789,-0.687233450850612,0.16631589799279,-0.690750898634605,-0.538974670144126,-1.08543039830606,0.168002186382579,-0.271143609464179,0.860047869890812,0.165383575570825,-0.789669854064669,-0.327204513133358,-0.127335431038369,0.449045992853092,0.506150585341803,0.526015792000869,-0.283798641749999,0.186054707385443,0.225269264125369,-0.471081431953302,-1.12570938683362,-0.967888488089889,1.07277780796011,0.791393420017279,-1.36894230438422,-1.46746210893893,-0.244011363215202,-0.493106939427095,0.645620979679055,0.35228336659507,-0.453914052002002,-0.795946612132252,-0.398635092044986,-0.154875039374634,-1.76979165632796,-0.382267564432647,0.665126936375703,-1.39427229334251,-0.552954104064939,0.0965683531025992,0.798173067157893,-0.131417204920795,-0.26902299391886,-0.344922946197172,0.57734631994824,0.391277249716301,0.00935162654786282,0.660214537483601,0.181927932562657,0.674417241080157,-0.149991455622658,0.211459493241985,-0.0242517614334712,-1.11939055298945,-0.544814220075647,-0.867869902814239
"D29.5_89",23.895421597476,10.3424646387254,15.728451137984,5.0964922901349,0.166812562553754,-1.71215709357808,2.10865200877387,-3.90576915311832,15.3360793204888,10.0847975446475,-9.75665211726155,-1.45240016184375,1.347998647806,0.358620971778711,6.53360312141828,-1.42678908468247,-0.60589677037128,3.4374536844408,-5.02463151603053,3.13133352699775,2.69104039595451,1.30222420766124,-0.991223011753142,-1.5302003952871,-0.0373610792336416,3.55701802784182,0.160408751780447,-2.42247328382681,-5.8299311944352,0.219087751352971,5.70429228724414,-8.25232964958938,-0.207128492799521,-3.15990240869244,-1.70627664908699,5.32293006148113,-0.349335280420585,-0.520924512655773,-1.02372828745641,1.72066664181344,0.659684923916222,0.680464738153083,1.81934027641142,-0.784614186637682,-1.56099382506358,2.54341212519749,-0.441704582275059,4.45616501944421,0.813156531130347,-0.624125470677247,-1.27277541092371,-2.50780287862917,2.60480373985411,-2.59881871877402,-0.185832873101035,3.93972451120414,-0.602536962604139,-3.5217210337069,-4.79613662182595,-1.56903091195812,-2.01174583986362,-0.302011725279506,-0.54035446351899,-3.94971512494181,-0.268063145136613,4.60908347065668,-1.00193249675506,-1.0650522898256,-1.12331722747666,0.0624969614403204,-2.03528915056027,0.78739526443471,0.984945184534395,-0.540852651836212,-2.27844113995576,0.310506932371352,-1.15772988046101,-1.3414245684581,-2.82575800118095,3.55721004688592,-2.87113159991641,-0.423378178101271,-3.79552137921147,1.01793918977367,2.40869835713826,2.07496497920834,-0.807450597198606,-0.984291087665609,0.281492963408835,-2.67190534870906,-2.34706325602757,-1.86384185402847,-5.27259406129733,1.39715362795587,2.33048477833535,-1.95554272182875,2.36534111668185,-2.30381700296557,-4.16972586291652,-0.571015115094757
"D29.5_91",-12.2099873013467,-2.7199223293821,3.43783562635278,1.35007971687262,-2.83656351563032,12.223533534122,0.484844951490581,3.08334127694787,0.909920808294098,0.450252553328283,-0.46893528053093,1.26779101645205,-0.355473154378497,1.2910937647507,0.549048470455973,1.2174375231411,-2.5044150485551,1.59219475806162,-2.37833072247653,-1.9565031845631,0.650912087006799,-0.21902201158989,-1.24140885400356,0.478816768188176,-0.0160034117691262,1.09436116100179,-0.436143269832632,-1.06854147841387,-1.0818499541583,-0.386622634261009,-1.29805214713314,-1.17636890302436,1.2781311274355,-0.181580236451476,-0.836793370368588,1.21177379452024,0.729850909092651,-0.0758424124355682,1.3488402264182,-1.21669674741914,0.383666873717746,-1.71018568510587,-0.566953500925973,-2.36724860241369,0.62549954207562,2.53202665398462,-0.219490587584992,-0.596624221559765,3.36848916143384,1.33776625183186,-0.700060447956639,-0.0462597687045543,-0.103749126463616,2.86394313660261,0.920728272767247,-0.803524754970926,0.00876008073057687,0.168992584893023,-2.03094101803833,-1.49859130599675,-0.0437930842375922,0.504175687769922,-1.07422957212209,-0.763914245601022,0.675626350262046,-1.48607901079453,2.46892738709431,0.438946378943951,-2.72157997949261,-1.08827603558208,-0.238371589647857,-0.955151515392599,0.6278451425715,-0.172032682932447,1.39487077046715,-0.115768138489596,-1.20961801390402,0.957938493054795,1.98126310464157,0.245992110547036,0.302499513089629,-0.217477425680079,-1.32634992513885,-0.507941832377598,-0.766579656614811,0.330872954824362,-0.0991990300110077,0.504926458313299,0.932119007634246,1.37729443185794,1.03141012367589,0.618687916598972,-0.668671973051702,-0.574415127755936,0.26800571729347,-1.38218182526894,-0.126508400339024,1.20826491852272,-0.43276132907457,-0.533462079444495
"D29.5_92",-10.0212481618206,-1.68659248726977,-0.328311259859845,-0.246058917382195,0.948202505742735,-6.98890439133099,-0.792140419034611,1.38481775881177,1.20796346915044,-0.0249829233829569,-0.683934330703992,-1.12633679548183,-0.112296133016652,-0.0418601048026495,0.176413145666002,-0.927660676672566,0.259209957482433,0.418533021369419,-0.460233346363376,0.98474062700394,-0.177779664365323,1.46148155626056,-1.14744574174093,-0.0174044476039141,-0.0289643450647094,0.528628769460689,0.742456043969602,0.229234273076383,-1.25683505334417,-1.94506558413746,-0.511696716306722,-0.998809827917879,1.21752210311109,-0.198583270086349,-1.54238918622152,0.0412366993223377,0.766626232774409,-0.408445608770664,0.109289682979172,-0.477528740769395,0.19927979304128,-1.24951752597959,0.555942733243874,1.11032618555614,0.157241173650378,0.562312361433513,-1.12491620532169,-0.387069141757952,-0.00409556548899477,-0.551847519585275,0.148567404512214,-1.1280436703387,0.165799996102707,-1.18801903958949,-0.552619172062513,0.0874443688203072,-0.879906625678899,-1.53570234630614,-0.898608055860526,1.32613615398832,0.746652421365533,-0.293086857171293,1.63655925211224,0.436237132330744,0.819086442536568,-2.14864820974602,-0.403836120419844,0.181084418170691,1.04610757432901,0.443773116332037,-0.718049246262161,0.597043957705797,0.616401806339956,0.439190795492432,1.41667810953516,-0.33806925189246,0.306053136279285,-0.557726395072189,1.09989184751449,-0.0220970419430498,-0.170252403763545,0.706815042208241,-0.857817770548414,1.83500532601055,0.302588182940833,0.906973138049424,0.107331434421656,-0.37334376407311,1.13523641113042,1.24135141628168,0.728448560963041,1.44668986765904,0.0380072783888864,0.563387407200211,0.355625200847235,-0.83460221775549,-0.786698907546335,0.377401240112076,-0.742631370235883,0.12506228926281
"D29.6_1",-11.0411271600402,-1.72534156417986,0.0683730414078152,-0.17568714970929,1.6422963507895,-6.57993391868895,-0.657180310853989,1.86876683573718,0.116216746550702,-0.0881819587042179,-0.63942145304773,0.583430327340165,-1.18990171531421,0.451503775561756,0.829640369064236,0.323466672924921,-0.830196951089703,0.973466417532151,-2.16724932408693,-1.67586482447957,0.310652077658462,0.434000512748612,-0.53867117654881,-0.940049998467769,0.518908698427199,0.349008664846753,0.731415708595518,0.910615683746993,-0.345672740950327,-1.0059314844229,0.265219976985594,-0.289272456909354,0.303547095795939,-0.965166593549226,1.41728793233492,0.895748784926625,-0.113682861327759,-1.03511804288184,1.13490728776161,0.00281908112096096,-0.952316967578861,0.916917179818869,0.151420532339492,-0.0798593328982799,0.381541425918739,0.842410867779841,-0.66257450829933,-0.300958908779426,-0.068380529806367,-0.506825066440808,0.0523591489390158,-0.0661422691759183,0.0386425600244259,-0.30559961712177,-0.262507025410824,-0.961034289498485,-0.0609915786234953,-0.36818120448057,-0.478011467601653,1.04178858781889,0.268655435365631,-0.672027037653668,0.265017145433762,1.48689932471474,0.85975587565048,-0.0501217986778256,0.185071822685215,-0.0221547958593654,0.0521689502189172,0.898526086004456,0.337093296361388,-1.04250346068683,-0.14716582824244,-1.19351146293986,-0.173296328704556,-1.19551192315159,-0.241870708651351,-0.454913440603306,0.340880365440398,-1.11585125164788,-0.037638072314157,-1.15728149879111,-0.0987370567438844,-0.148153236187184,0.307409826559035,1.07263906608926,0.901480703513492,-0.105924233500804,-1.36243942228573,0.144874201059854,1.55001567134018,0.676281325858231,-0.192357417069734,-0.648152132326455,0.79887933861919,0.121389124263931,-0.408374995120004,-1.32064275330249,0.843431532493023,0.90116697666969
